rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,End Date
1,spotify:track:52xJxFP6TqMuO4Yt0eOkMz,"Carolina Gaitán - La Gaita, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz, Encanto - Cast",We Don't Talk About Bruno,Walt Disney Records,1,1,6,2558003,2022-02-03
2,spotify:track:337kcYVjYXdLBItCw9ry3b,"D-Block Europe, Central Cee",Overseas,D-Block Europe,2,2,11,1821803,2022-02-03
3,spotify:track:4fouWK6XVHhzl78KzQ1UjL,GAYLE,abcdefu,Atlantic/Arthouse Records,2,3,12,1735430,2022-02-03
4,spotify:track:6K5ph5mq1qprHae3TrgTj5,Jessica Darrow,"Surface Pressure - From ""Encanto""/Soundtrack Version",UME - Global Clearing House,4,5,6,1671330,2022-02-03
5,spotify:track:02MWAaffLxlfxAUY7c5dvx,Glass Animals,Heat Waves,Polydor Records,5,7,68,1653658,2022-02-03
6,spotify:track:4hJhHbkhZFnxmWbAkZRoe0,"Fireboy DML, Ed Sheeran",Peru,YBNL Nation / EMPIRE,6,10,6,1594762,2022-02-03
7,spotify:track:50nfwKoDiSYg8zOCREWAm5,Ed Sheeran,Shivers,Atlantic Records UK,1,6,21,1581729,2022-02-03
8,spotify:track:46IZ0fSY2mpAiktS3KOqds,Adele,Easy On Me,Columbia,1,4,16,1568313,2022-02-03
9,spotify:track:53O5nAlq04RKmSBqW0SFvG,"Luude, Colin Hay",Down Under (feat. Colin Hay),Sweat It Out,9,11,5,1544175,2022-02-03
10,spotify:track:5rF6YUIlgiat22OT1lWspJ,Sam Fender,Seventeen Going Under,Polydor Records,5,9,17,1466584,2022-02-03
11,spotify:track:7rglLriMNBPAyuJOMGwi39,"Elton John, Dua Lipa, PNAU",Cold Heart - PNAU Remix,EMI,2,12,25,1423747,2022-02-03
12,spotify:track:3uUuGVFu1V7jTQL60S1r8z,"Lost Frequencies, Calum Scott",Where Are You Now,Epic Amsterdam,12,18,17,1421645,2022-02-03
13,spotify:track:4MKOj49FQ3dlI9gqCOIjIn,"Digga D, Still Brickin'",Pump 101,EGA Music Group,8,8,2,1385604,2022-02-03
14,spotify:track:3rmo8F54jFF8OgYsqTxm5d,Ed Sheeran,Bad Habits,Atlantic Records UK,1,14,32,1333810,2022-02-03
15,spotify:track:5PjdY0CKGZdEuoNab3yDmX,"The Kid LAROI, Justin Bieber",STAY (with Justin Bieber),Columbia,1,17,30,1311619,2022-02-03
16,spotify:track:1xIqDFx3KdByBnKMlTECcM,"SwitchOTR, A1 x J1",Coming for You (feat. A1 x J1),Robots & Humans,8,16,14,1300310,2022-02-03
17,spotify:track:5S9Zs5g9lTWnLIboN1pdlU,Lauren Spencer Smith,Fingers Crossed,"Three Name Productions, Inc./ Island Records & Republic Records",1,13,5,1259487,2022-02-03
18,spotify:track:1DxRMgLoWXgmIFF2Unp5pD,HAZEY,Packs and Potions,Columbia,15,15,3,1228955,2022-02-03
19,spotify:track:4CUX44NA1CPEzd0ibMLQsL,"Belters Only, Jazzy",Make Me Feel Good,Polydor Records,19,23,5,1214154,2022-02-03
20,spotify:track:4b1yxSdlumA8N4fEk4UOZp,"Stephanie Beatriz, Olga Merediz, Encanto - Cast",The Family Madrigal,Walt Disney Records,20,22,5,1205296,2022-02-03
21,spotify:track:2BzAGK3lEZAQz5cU0Ae1wd,ArrDee,Flowers (Say My Name),Universal-Island Records Ltd.,5,19,13,1175498,2022-02-03
