rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,End Date
1,spotify:track:40SBS57su9xLiE1WqkXOVr,LF SYSTEM,Afraid To Feel,Warner Records,1,2,11,2562485,2022-08-11
2,spotify:track:75FEaRjZTKLhTrFGsfMUXR,Kate Bush,Running Up That Hill (A Deal With God),Fish People,1,1,11,2394846,2022-08-11
3,spotify:track:4Dvkj6JhhA12EX05fT7y2e,Harry Styles,As It Was,Columbia,1,5,19,2198469,2022-08-11
4,spotify:track:3LtpKP5abr2qqjunvjlX5i,Central Cee,Doja,Central Cee,2,3,3,2093714,2022-08-11
5,spotify:track:5pyoxDZ1PX0KxBxiRVxA4U,Beyoncé,BREAK MY SOUL,Parkwood Entertainment/Columbia,4,4,8,2014368,2022-08-11
6,spotify:track:5YbPxJwPfrj7uswNwoF1pJ,Burna Boy,Last Last,Spaceship Entertainment Ltd.,4,6,13,1729503,2022-08-11
7,spotify:track:6clzeGvi1CFioMOolbAOlX,"Calvin Harris, Justin Timberlake, Halsey, Pharrell Williams","Stay With Me (with Justin Timberlake, Halsey & Pharrell)",Columbia,7,20,4,1622217,2022-08-11
8,spotify:track:4k6Uh1HXdhtusDW5y8Gbvy,Steve Lacy,Bad Habit,L-M Records/RCA Records,7,7,5,1535373,2022-08-11
9,spotify:track:4h9wh7iOZ0GGn8QVp4RAOB,OneRepublic,I Ain't Worried,Interscope Records,9,11,10,1497734,2022-08-11
10,spotify:track:4N5s8lPTsjI9EGP7K4SXzB,George Ezra,Green Green Grass,Columbia,7,8,14,1422123,2022-08-11
11,spotify:track:6HMtHNpW6YPi1hrw9tgF8P,Lizzo,About Damn Time,Nice Life/Atlantic,2,9,15,1389194,2022-08-11
12,spotify:track:02MWAaffLxlfxAUY7c5dvx,Glass Animals,Heat Waves,Polydor Records,2,10,95,1348666,2022-08-11
13,spotify:track:3t2Hx5FPih5lKaxJFd6bRE,"KSI, Tom Grennan",Not Over Yet (feat. Tom Grennan),Atlantic Records UK,13,-1,1,1334014,2022-08-11
14,spotify:track:1WCEAGGRD066z2Q89ObXTq,"David Guetta, Becky Hill, Ella Henderson",Crazy What Love Can Do,Parlophone UK,11,13,18,1270509,2022-08-11
15,spotify:track:0g2Bbgy7P41pFjMWJuzsf4,"DJ Khaled, Drake, Lil Baby",STAYING ALIVE (feat. Drake & Lil Baby),Epic/We The Best,15,-1,1,1254195,2022-08-11
16,spotify:track:1qEmFfgcLObUfQm0j1W2CK,Harry Styles,Late Night Talking,Columbia,2,17,12,1230080,2022-08-11
17,spotify:track:7u3w4fQhulC1etJbdfmv3Q,"Tion Wayne, La Roux",IFTK,Atlantic Records UK,6,16,13,1139866,2022-08-11
18,spotify:track:59nOXPmaKlBfGMDeOVGrIK,"Future, Drake, Tems",WAIT FOR U (feat. Drake & Tems),Epic/Freebandz,5,19,15,1116284,2022-08-11
19,spotify:track:6xGruZOHLs39ZbVccQTuPZ,Joji,Glimpse of Us,88rising Music,5,15,9,1093967,2022-08-11
20,spotify:track:4zN21mbAuaD0WqtmaTZZeP,"James Hype, Miggy Dela Rosa",Ferrari,Universal-Island Records Ltd.,20,36,7,1080682,2022-08-11
21,spotify:track:0oiv4E896TUTTeQU0cmIui,Drake,Massive,OVO,6,18,8,1037719,2022-08-11
22,spotify:track:1RF02Cf80mTaeNXG2P2boR,"Nathan Dawe, Ella Henderson",21 Reasons (feat. Ella Henderson),Atlantic Records UK,14,22,15,1025159,2022-08-11
23,spotify:track:003vvx7Niy0yvhvHt4a68B,The Killers,Mr. Brightside,Island Records,21,27,294,1016209,2022-08-11
24,spotify:track:0hquQWY3xvYqN4qtiquniF,Doja Cat,Vegas (From the Original Motion Picture Soundtrack ELVIS),Kemosabe Records/RCA Records,22,29,10,1001463,2022-08-11
25,spotify:track:4qtdkdTY1t3RmlmSbWykzR,"Sigala, Talia Mar",Stay the Night,Ministry of Sound Recordings,25,34,11,961062,2022-08-11
26,spotify:track:5rF6YUIlgiat22OT1lWspJ,Sam Fender,Seventeen Going Under,Polydor Records,2,23,44,952107,2022-08-11
27,spotify:track:3sa06xVNmLLYIxdNNmVQN8,"Jax Jones, MNEK",Where Did You Go? (feat. MNEK),Polydor Records,9,31,27,951755,2022-08-11
28,spotify:track:6WQ4c9jQ6MWXav30bqlGir,"Eliza Rose, Interplanetary Criminal",B.O.T.A. (Baddest Of Them All),Warner Records,28,146,2,943446,2022-08-11
29,spotify:track:1xzi1Jcr7mEi9K2RfzLOqS,Beyoncé,CUFF IT,Parkwood Entertainment/Columbia,12,12,2,934958,2022-08-11
30,spotify:track:531KGXtBroSrOX9LVmiIgc,Dave,Starlight,Dave / Neighbourhood Recordings,1,28,23,931026,2022-08-11
31,spotify:track:3gw91o4at6nDzewF9Hxzs7,Bru-C,No Excuses,0207 Def Jam,31,35,15,925319,2022-08-11
32,spotify:track:3uUuGVFu1V7jTQL60S1r8z,"Lost Frequencies, Calum Scott",Where Are You Now,Epic Amsterdam,2,40,44,894754,2022-08-11
33,spotify:track:1LIvdWNdKmHvU0FJvw2diN,"Luude, Mattafix",Big City Life,Warner Records,33,54,6,889962,2022-08-11
34,spotify:track:6JIC3hbC28JZKZ8AlAqX8h,"Elton John, Dua Lipa, PNAU",Cold Heart - PNAU Remix,EMI,2,43,52,876655,2022-08-11
35,spotify:track:0wHFktze2PHC5jDt3B17DC,Jack Harlow,First Class,Generation Now/Atlantic,2,32,18,866838,2022-08-11
36,spotify:track:5IfHQilcjciOxJQBFCNCCN,"Joel Corry, Becky Hill",HISTORY,Atlantic Records UK,36,-1,1,865166,2022-08-11
37,spotify:track:3F5CgOj3wFlRv51JsHbxhe,"Drake, 21 Savage",Jimmy Cooks (feat. 21 Savage),OVO,4,30,8,863013,2022-08-11
38,spotify:track:2hZ17zF5a03Ly4by80wI2M,"Headie One, Abra Cadabra, Bandokay",Can't Be Us,Relentless Records,38,-1,1,859666,2022-08-11
39,spotify:track:50nfwKoDiSYg8zOCREWAm5,Ed Sheeran,Shivers,Atlantic Records UK,1,41,48,850913,2022-08-11
40,spotify:track:0O6u0VJ46W86TxN9wgyqDj,"Post Malone, Doja Cat",I Like You (A Happier Song) (with Doja Cat),Mercury Records/Republic Records,9,39,10,846281,2022-08-11
41,spotify:track:5LYMamLv12UPbemOaTPyeV,Harry Styles,Music For a Sushi Restaurant,Columbia,3,38,12,840940,2022-08-11
