rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,End Date
1,spotify:track:1odExI7RdWc4BT515LTAwj,David Kushner,Daylight,Miserable Music Group,1,1,4,2574671,2023-05-11
2,spotify:track:5eTaQYBE1yrActixMAeLcZ,"Calvin Harris, Ellie Goulding",Miracle (with Ellie Goulding),Columbia,1,2,9,2066741,2023-05-11
3,spotify:track:6AQbmUe0Qwf5PZnt4HmTXv,"PinkPantheress, Ice Spice",Boy's a liar Pt. 2,Warner Records,1,3,14,1749262,2023-05-11
4,spotify:track:3p7XQpdt8Dr6oMXSvRZ9bg,Ed Sheeran,Eyes Closed,Atlantic Records UK,4,17,7,1737396,2023-05-11
5,spotify:track:4DHcnVTT87F0zZhRPYmZ3B,Miley Cyrus,Flowers,Columbia,1,4,17,1720236,2023-05-11
6,spotify:track:1Qrg8KqiBpW07V7PNxwwwL,SZA,Kill Bill,Top Dawg Entertainment/RCA Records,2,5,22,1606866,2023-05-11
7,spotify:track:26b3oVLrRUaaybJulow9kz,Libianca,People,5K Records Limited,5,7,18,1454892,2023-05-11
8,spotify:track:7FbrGaHYVDmfr7KoLIZnQ7,FIFTY FIFTY,Cupid (Twin Ver.) - Live Studio Version OT4,ATTRAKT,8,10,6,1420265,2023-05-11
9,spotify:track:0V3wPSX9ygBnCm8psDIegu,Taylor Swift,Anti-Hero,Taylor Swift,1,9,29,1417743,2023-05-11
10,spotify:track:3W5KHP0Yr56ejVDns9vci3,Lewis Capaldi,Wish You The Best,Vertigo Berlin,4,6,4,1367824,2023-05-11
11,spotify:track:5mHdCZtVyb4DcJw8799hZp,"RAYE, 070 Shake",Escapism.,Human Re Sources,1,8,25,1303723,2023-05-11
12,spotify:track:4Dvkj6JhhA12EX05fT7y2e,Harry Styles,As It Was,Columbia,1,12,58,1258866,2023-05-11
13,spotify:track:7KA4W4McWYRpgf0fWsJZWB,"Tyler, The Creator, Kali Uchis",See You Again (feat. Kali Uchis),Columbia,13,13,6,1245464,2023-05-11
14,spotify:track:1s7oOCT8vauUh01PbJD6ps,"Rema, Selena Gomez",Calm Down,Mavin Records/Jonzing World,11,14,36,1214734,2023-05-11
15,spotify:track:5w40ZYhbBMAlHYNDaVJIUu,Post Malone,Chemical,Mercury Records/Republic Records,10,19,4,1128214,2023-05-11
16,spotify:track:2L9N0zZnd37dwF0clgxMGI,Lizzy McAlpine,ceilings,Harbour Artists & Music,6,15,17,1123618,2023-05-11
17,spotify:track:1UPHCP5YeVfele4DMbdGyi,"Switch Disco, Ella Henderson, Robert Miles",REACT,Relentless Records,17,21,6,1118515,2023-05-11
18,spotify:track:2dHHgzDwk4BJdRwy9uXhTO,"Metro Boomin, The Weeknd, 21 Savage",Creepin' (with The Weeknd & 21 Savage),Republic Records,4,16,23,1051691,2023-05-11
19,spotify:track:0rVJ6v23RQozOIvr1YotJP,Bakar,Hell N Back,Black Butter,19,22,10,994064,2023-05-11
20,spotify:track:77pua2X39tuxybaLfH781g,Nines,Tony Soprano 2,Warner Records,11,11,3,976683,2023-05-11
21,spotify:track:4fYte8ZvTK14NEhAOZocBi,OneRepublic,I Ain't Worried,Mosley Music/Interscope Records,4,25,49,966126,2023-05-11
22,spotify:track:6maTPqynTmrkWIralgGaoP,Mae Stephens,If We Ever Broke Up,EMI,16,20,13,964187,2023-05-11
23,spotify:track:0JXXNGljqupsJaZsgSbMZV,Miguel,Sure Thing,Jive,4,23,25,947022,2023-05-11
24,spotify:track:003vvx7Niy0yvhvHt4a68B,The Killers,Mr. Brightside,Island Records,19,28,333,938224,2023-05-11
25,spotify:track:456WNXWhDwYOSf5SpTuqxd,Florence + The Machine,Dog Days Are Over,Universal-Island Records Ltd.,25,113,56,930504,2023-05-11
26,spotify:track:4uUG5RXrOk84mYEfFvj3cK,"David Guetta, Bebe Rexha",I'm Good (Blue),Parlophone UK,1,26,37,928444,2023-05-11
27,spotify:track:5uSFGgIfHMT3osrAd9n9ym,Lewis Capaldi,Forget Me,Vertigo Berlin,2,24,35,928026,2023-05-11
28,spotify:track:6ZZf5a8oiInHDkBe9zXfLP,Ed Sheeran,Curtains,Atlantic Records UK,28,-1,1,916232,2023-05-11
29,spotify:track:7jtQIBanIiJOMS6RyCx6jZ,Tom Odell,Another Love,ITNO/Columbia,14,30,118,882715,2023-05-11
30,spotify:track:7aRCf5cLOFN1U7kvtChY1G,Drake,Search & Rescue,OVO/Republic Records,5,18,5,874223,2023-05-11
31,spotify:track:6UN73IYd0hZxLi8wFPMQij,Coi Leray,Players,Uptown / Republic Records,6,29,18,858687,2023-05-11
32,spotify:track:6jemILri7l5LuPhKs2nuXr,Ed Sheeran,Boat,Atlantic Records UK,32,-1,1,851462,2023-05-11
33,spotify:track:7yq4Qj7cqayVTp3FF9CWbm,Vance Joy,Riptide,F-Stop Records/Atlantic,27,32,286,807789,2023-05-11
34,spotify:track:5RobAV5ROH5KARimi7n3cO,"venbee, goddard.",messy in heaven,Columbia,7,36,33,802817,2023-05-11
35,spotify:track:7qEHsqek33rTcFNT9PFqLf,Lewis Capaldi,Someone You Loved,Vertigo Berlin,1,31,228,801406,2023-05-11
36,spotify:track:1mea3bSkSGXuIRvnydlB5b,Coldplay,Viva La Vida,Parlophone UK,27,35,46,794597,2023-05-11
37,spotify:track:5BgnL6gHauuvxe4Ok6W1aC,Bring Me The Horizon,LosT,RCA Records Label,37,-1,1,772474,2023-05-11
38,spotify:track:68Dni7IE4VyPkTOH9mRWHr,J. Cole,No Role Modelz,Roc Nation Records LLC,38,39,128,769304,2023-05-11
39,spotify:track:5odlY52u43F5BjByhxg7wg,JVKE,golden hour,JVKE,26,38,32,767110,2023-05-11
40,spotify:track:4W4fNrZYkobj539TOWsLO2,"The Weeknd, Ariana Grande",Die For You (with Ariana Grande) - Remix,XO / Republic Records,3,34,11,756246,2023-05-11
