rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,End Date
1,spotify:track:79xHOEYZKZEj6fPkmhQboa,Asake,Yoga,YBNL Nation / EMPIRE - Asake,1,-1,1,432665,2023-02-02
2,spotify:track:1wADwLSkYhrSmy4vdy6BRn,Omah Lay,soso,KeyQaad,1,1,29,336498,2023-02-02
3,spotify:track:7ErtOGQ9DwyQa3lwP77j4u,Ruger,Asiwaju,Columbia,1,2,12,284716,2023-02-02
4,spotify:track:7zhLSGUbneW7Tm3wpp3HjY,"Rexxie, Naira Marley, Skiibii",Abracadabra,HitxlabNG / Dvpper Music,4,4,14,228980,2023-02-02
5,spotify:track:5F4OfeowSReF93KcH2eUcG,Young Jonn,Xtra Cool,Chocolate City Music,1,3,19,220133,2023-02-02
6,spotify:track:5UwxpuGHkwiojKDaPC5ZNu,Asake,Joha,YBNL Nation / EMPIRE,1,7,22,191321,2023-02-02
7,spotify:track:4iL7caaYvGopP9d6hdlMAi,Zinoleesky,Personal,Marlian Music,2,5,7,188167,2023-02-02
8,spotify:track:5ycsqezujKrwviU3VFhci1,Asake,Terminator,YBNL Nation / EMPIRE,1,8,24,176783,2023-02-02
9,spotify:track:26b3oVLrRUaaybJulow9kz,Libianca,People,5K Records Limited,6,6,7,167529,2023-02-02
10,spotify:track:7wMYtt3SEquaep8sWCdQqp,Khaid,Jolie,NEVILLE RECORDS,10,118,2,163448,2023-02-02
11,spotify:track:1lrHmP6m1Qcmhwlg2yrjdU,Joeboy,Body & Soul,emPawa Africa Limited,11,13,2,156023,2023-02-02
12,spotify:track:2qWwuCVeMjF9mUT0S5Iqvl,"Fireboy DML, Asake",Bandana,YBNL Nation / EMPIRE,1,16,30,150557,2023-02-02
13,spotify:track:47rtDAZmqRUjba0V1en3XY,Kizz Daniel,RTID (Rich Till I Die),FlyBoy INC / EMPIRE,8,10,4,150476,2023-02-02
14,spotify:track:3IQT2MM49GkXfHF9eemaw5,"Victony, Tempoe",Soweto,Encore Recordings,5,9,26,150377,2023-02-02
15,spotify:track:1xs8bOvm3IzEYmcLJVOc34,Ayra Starr,Rush,Mavin Records,1,15,20,149981,2023-02-02
16,spotify:track:0AoBY2Y3qs6dtGgOD6c91N,Burna Boy,Alone,Roc Nation/Def Jam/Hollywood,9,14,13,149097,2023-02-02
17,spotify:track:3dQBUVzA9qw3iUOfzRla8T,"Mavins, Rema, Boy Spyce, Crayon, Bayanni, Magixx, LADIPOE, Ayra Starr, Johnny Drille",Won Da Mo,Mavin Records,1,12,13,139723,2023-02-02
18,spotify:track:2eknBYpfzA4Mp5zWHMGac5,Young Jonn,If You Leave,Chocolate City Music,17,18,15,139015,2023-02-02
19,spotify:track:2woGTVY8Vx46aYuXfMmwwE,BNXN fka Buju,Traboski,T.Y.E. / EMPIRE,2,19,10,135424,2023-02-02
20,spotify:track:56iVI65i40FrCO5p382IrK,Seyi Vibez,Chance (Na Ham),Vibez Inc / Dvpper Music,13,17,14,132159,2023-02-02
21,spotify:track:7v6HbQggLsB2UUCqABkJoX,"Minz, BNXN fka Buju, Blaqbonez",WO WO (Remix),NSE Under Exclusive License to emPawa Africa Limited,21,23,2,126757,2023-02-02
22,spotify:track:5YbPxJwPfrj7uswNwoF1pJ,Burna Boy,Last Last,Spaceship Entertainment Ltd.,1,21,38,122138,2023-02-02
23,spotify:track:5FCS33n2pWeNBFjQpwKaiH,Boy Spyce,Folake,Mavin Records,23,-1,1,121734,2023-02-02
24,spotify:track:2wgvxtggKVzPkl0smF2UzI,Asake,Organise,YBNL Nation / EMPIRE,1,22,22,121073,2023-02-02
25,spotify:track:1YUrCnmAEQbdmTeucn3WCl,"Bella Shmurda, Omah Lay",Philo,Dangbana Republik,10,20,20,119529,2023-02-02
26,spotify:track:3J5IO8OLj05dRaZjHBHS8D,"Tiwa Savage, Asake",Loaded,222 Ent. / Everything Savage,4,26,13,117351,2023-02-02
27,spotify:track:50Fnn6VgRmPXcCKKBFUxm0,Spyro,Who Is Your Guy?,Azuri,27,105,2,115329,2023-02-02
28,spotify:track:1DA2ADZs6O28y2rmdmpekw,"Wizkid, Ayra Starr",2 Sugar (feat. Ayra Starr),Starboy/RCA Records,1,25,12,112857,2023-02-02
29,spotify:track:0u2A4QNAMUyfQbgfVR3HvK,"Kizz Daniel, EMPIRE",Cough (Odo),EMPIRE,1,27,16,109271,2023-02-02
30,spotify:track:3rmqNsOiGqqvFNTmGlzl4R,Bayanni,Ta Ta Ta,Mavin Records,6,11,9,108659,2023-02-02
31,spotify:track:6ewsOjbC1jWAZcjAhVxDs0,Asake,Peace Be Unto You (PBUY),YBNL Nation / EMPIRE,1,28,34,108030,2023-02-02
32,spotify:track:6McBvfxgkVfREmQPwTKBUn,"Pheelz, Davido",Electricity,Rii Collective,3,24,24,107011,2023-02-02
33,spotify:track:4MzOppXoeKvDsVaNMeOK3C,Ruger,Girlfriend,Columbia,5,33,33,106170,2023-02-02
34,spotify:track:2WigMwGJysIh9fRnSJvpjn,Oxlade,KU LO SA - A COLORS SHOW,Epic,5,30,34,105744,2023-02-02
35,spotify:track:5hVjoL3sHepZROri63wBxP,Burna Boy,It's Plenty,Spaceship Entertainment Ltd.,2,29,30,105615,2023-02-02
36,spotify:track:2HYcI74UpbMMxLZ1m7Xnfn,Wizkid,Bad To Me,Starboy/RCA Records,3,32,21,101873,2023-02-02
37,spotify:track:2jZ2MrAk8iNZk1dsI0Vr5z,"Timaya, BNXN fka Buju",Cold Outside,DM Records Limited,5,43,51,98329,2023-02-02
38,spotify:track:65v99AWZyNz3aRmfrT2I7N,Omah Lay,i’m a mess,KeyQaad,10,38,29,97155,2023-02-02
39,spotify:track:3DfHEgzFDF893oP7lZTGbb,Ruger,Red Flags,Columbia,21,42,12,96613,2023-02-02
40,spotify:track:7oDSvHJUY3NPdH9YKiCQwe,Seyi Vibez,Para Boi,Vibez Inc / Dvpper Music,18,35,4,95095,2023-02-02
41,spotify:track:7d1aTQlsHMgWmkPywDi7h1,"Asake, Olamide",Omo Ope (feat. Olamide),Asake Music,2,51,51,94361,2023-02-02
42,spotify:track:4zqWVvzrPDFQmTH8lkeU5p,"Phyno, Olamide",Ojemba,Penthauze,42,-1,1,93372,2023-02-02
43,spotify:track:3nTzEDC9sTD0YsC9C7osnN,"Poco Lee, Hotkid",Otilo (Izz Gone),Poco Lee distributed by Inglemind Digital,27,31,18,92334,2023-02-02
