rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,End Date
1,spotify:track:2SaRkvUkzNzL39fBB2hLpt,"SPINALL, Asake",PALAZZO,TheCAPMusic,1,1,5,169079,2022-06-16
2,spotify:track:2PDgArI0p7UkeYgXWuqpmh,Burna Boy,Last Last,Spaceship Entertainment Ltd.,1,2,5,168995,2022-06-16
3,spotify:track:4lVEVXrlQlXPdYWMGTwrFe,"Mavins, Crayon, Ayra Starr, LADIPOE, Magixx, Boy Spyce",Overloading (OVERDOSE),Mavin Records,3,3,5,157445,2022-06-16
4,spotify:track:4eZZofkV1OQ9GDqAgHqNpA,"Kizz Daniel, Tekno",Buga (Lo Lo Lo),FlyBoy INC / EMPIRE,1,4,7,130694,2022-06-16
5,spotify:track:6othjWxN6khdhiLu9GdOtj,Zinoleesky,Loving You,Marlian Music,4,5,5,101165,2022-06-16
6,spotify:track:4Gasn91fsCefnN8zM5GjA8,"Pheelz, BNXN fka Buju",Finesse,Riidiimacool,1,7,16,93243,2022-06-16
7,spotify:track:1XUf5lpeTQbrohZWdx6Sbz,"Davido, Sunday Service Choir",Stand Strong (feat. Sunday Service Choir),Columbia,3,6,6,83539,2022-06-16
8,spotify:track:7d1aTQlsHMgWmkPywDi7h1,"Asake, Olamide",Omo Ope (feat. Olamide),Asake Music,2,8,18,80961,2022-06-16
9,spotify:track:2IBrgYf3Hjw16c6oNwkZ9M,"Young Jonn, Davido",Dada (feat. Davido) [Remix],Chocolate City Music,5,9,7,78740,2022-06-16
10,spotify:track:0ApflIvLLPwEZuS36WYlh6,"Camidoh, Mayorkun, Darkoo, King Promise","Sugarcane (Remix) [feat. King Promise, Mayorkun & Darkoo]",Crux Global / MOVES Recordings,10,15,10,75862,2022-06-16
11,spotify:track:59nOXPmaKlBfGMDeOVGrIK,"Future, Drake, Tems",WAIT FOR U (feat. Drake & Tems),Epic/Freebandz,5,11,7,74708,2022-06-16
12,spotify:track:5FtWjKVBTMklN2yCP9UhF6,"Asake, Burna Boy",Sungba (feat. Burna Boy) - Remix,YBNL 2022,2,10,12,73332,2022-06-16
13,spotify:track:1Cg51Jk6EoXBQ0KiwzWJfm,Fireboy DML,Playboy,YBNL Nation / EMPIRE,4,13,13,73250,2022-06-16
14,spotify:track:6lXOGwFzCglrPMtuysPIUo,Victony,kolomental,The Plug Entertainment,3,14,8,68845,2022-06-16
15,spotify:track:3AUW4YqukPw4YfBV1ZkkNe,Omah Lay,Woman,KeyQaad,7,12,4,63329,2022-06-16
16,spotify:track:3BnDvpeuGOj21Ir2aVEtQo,Rema,Calm Down,Mavin Records/Jonzing World,1,16,18,61980,2022-06-16
17,spotify:track:4wG7xubJwUdjvdVJvAV1d9,LADIPOE,Big Energy,Mavin Records,17,-1,1,58207,2022-06-16
18,spotify:track:1kd8fI9o55GNWvNOfzKcz5,Mr Eazi,Legalize,emPawa Africa Limited,18,-1,1,55929,2022-06-16
19,spotify:track:7pXNFEzqeZB8rIbcFtYTop,Black Sherif,Kwaku the Traveller,Blacko Management / EMPIRE,1,18,11,54513,2022-06-16
20,spotify:track:4G11wDzAKuCFqApL4g3ixC,"Adekunle Gold, Davido",High,Afro Urban Records,10,25,18,54343,2022-06-16
21,spotify:track:6bZ9RWQGYr7XKQhxs9XT6a,BNXN fka Buju,Kilometer,T.Y.E. / EMPIRE,6,17,18,53189,2022-06-16
22,spotify:track:2jZ2MrAk8iNZk1dsI0Vr5z,"Timaya, BNXN fka Buju",Cold Outside,DM Records Limited,5,21,18,51461,2022-06-16
23,spotify:track:2XuLnQELesgnkCGZbSJHO0,"Lil Kesh, Zinoleesky",Don't Call Me (feat. Zinoleesky),Ziiki Media,6,19,18,51427,2022-06-16
24,spotify:track:3baPniPXS0iEII8rDUJdYP,"Lojay, Sarz, Chris Brown",Monalisa,Metallic Music/1789,12,39,4,50811,2022-06-16
25,spotify:track:6PojTTCNlz3qo3qBKuUyaO,"Mayorkun, Victony",Holy Father,SM Entertainment West Africa Limited,5,23,18,50769,2022-06-16
26,spotify:track:0hW02S9ACVYANz1ica10jH,"Magixx, Ayra Starr",Love Don't Cost A Dime (Re-Up),Mavin Records,21,27,18,47692,2022-06-16
27,spotify:track:3OsZkVwyJhGLJ0KrdUx23o,Victony,Apollo,The Plug Entertainment,10,26,14,47658,2022-06-16
28,spotify:track:4lDghGd035xrzGp6Yec2j1,"Skiibii, Davido",Baddest Boy - Remix,More Grace Entertainment / Dvpper Music,3,24,18,47648,2022-06-16
29,spotify:track:1mJFFeluclL38IwV264lm9,Asake,Peace Be Unto You (PBUY),YBNL / EMPIRE,29,-1,1,46644,2022-06-16
30,spotify:track:6rDbIKxHWteL6TnhLtj634,"T.I BLAZE, Olamide",Sometimes - Remix,Bailey Music World / Dvpper Music,8,28,18,46079,2022-06-16
31,spotify:track:1zwZ26A7OA5wTrA3FejCLL,"Lojay, Sarz",Monalisa,Metallic Music/1789,6,22,18,44340,2022-06-16
32,spotify:track:3KO1322zrWwGa8TWQDBFvg,Asake,Sungba,YBNL 2022,3,29,18,42701,2022-06-16
33,spotify:track:5p8e2CxX9frZepKoc8E9Z4,T.I BLAZE,Try,Dvpper Music,33,34,17,41932,2022-06-16
