rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,End Date
1,spotify:track:7LZkMeX1k8PXQJ0SVYn1A5,"Davido, ODUMODUBLVCK, Chike",Funds (feat. ODUMODUBLVCK & Chike),Columbia,1,-1,1,4828336,2024-12-12
2,spotify:track:6e0YUaVAfDxUabmybOjguy,"Davido, YG Marley",Awuke,Columbia,1,2,7,2375410,2024-12-12
3,spotify:track:6JvWMLscnWYkgX1zPufIGT,Wizkid,Kese (Dance),Starboy/RCA Records,1,1,5,1590097,2024-12-12
4,spotify:track:2j8n2hpZlEMvtrjJ7n0ZIy,"Wizkid, Asake",Bad Girl (feat. Asake),Starboy/RCA Records,1,3,4,1248901,2024-12-12
5,spotify:track:6yIEi8mvrYSi2IgPhQ5Ym9,Wizkid,Troubled Mind,Starboy/RCA Records,3,4,4,974652,2024-12-12
6,spotify:track:1136eJrkWsDvReASbjLTaU,Fido,Awolowo,Heatwave Records,1,12,17,901732,2024-12-12
7,spotify:track:2hZttcpkiVBA6thTLFDaS9,Wizkid,A Million Blessings,Starboy/RCA Records,5,5,3,839564,2024-12-12
8,spotify:track:7Ijsqi4y74qZB04PaxnYBq,"Wizkid, Brent Faiyaz",Piece of My Heart (feat. Brent Faiyaz),Starboy/RCA Records,1,6,9,831157,2024-12-12
9,spotify:track:6XBIOtdSL47qn201KKNCA0,"Smur Lee, ODUMODUBLVCK, Shallipopi",JUJU (feat. Shallipopi),NATIVE Records,1,15,16,806032,2024-12-12
10,spotify:track:4H4l7wkB7UcEMFvfIbGsuq,Wizkid,Karamo,Starboy/RCA Records,4,7,3,802936,2024-12-12
11,spotify:track:3ZR7IlqBPK8TrJyZYfFX9L,"FOLA, Bella Shmurda",who does that? (feat. Bella Shmurda),Dangbana Republik Records / EMPIRE,11,-1,1,801902,2024-12-12
12,spotify:track:2GZNKi3rgaT1ZKpkKDkA0Y,Wizkid,Bend,Starboy/RCA Records,5,8,3,795263,2024-12-12
13,spotify:track:3H2bLX6U4kNuv04iTkCrSp,"Kvng Vinci, Zerrydl",HAUSAPIANO - Remix,Heatwave Records,5,14,6,780405,2024-12-12
14,spotify:track:10y7iW3rc8bzGbhAC3mNPA,Ayo Maff,Are you there?,AYO MAFF,3,17,17,780329,2024-12-12
15,spotify:track:5HeW3DSp2lsfcXXRuJkZUy,Wizkid,Pray,Starboy/RCA Records,9,9,3,763067,2024-12-12
16,spotify:track:5Wxkvvb6pLky16pwq4gBI3,"Ayo Maff, Fireboy DML",Dealer,Tunesbid / Ocean street,1,24,35,751908,2024-12-12
17,spotify:track:7BOgyrWA7OURpdJ9YksRFR,"Shoday, Ayo Maff",Casablanca,Shoday,15,27,7,734293,2024-12-12
18,spotify:track:4KZMoDuxwSYP63bhbnMqe3,Young Jonn,Stronger,Chocolate City Music,3,16,28,721315,2024-12-12
19,spotify:track:2qdwZPTNCHb8DXfQin53WK,Zerrydl,Back to Back,Dvpper Digital,4,22,13,719272,2024-12-12
20,spotify:track:771KDfpsOtJPQmocQpMdkR,"Bnxn, Rema",Fi Kan We Kan,T.Y.E. / EMPIRE,2,18,9,698124,2024-12-12
21,spotify:track:4i3wDQa5VBDPUiREGaS44Z,T.I BLAZE,Beamer,Dvpper Digital,21,29,3,682113,2024-12-12
22,spotify:track:3fGdbjANHhuAhNo0f4POgw,"Wizkid, Anaïs Cardot",Slow (feat. Anaïs Cardot),Starboy/RCA Records,11,11,3,680335,2024-12-12
23,spotify:track:2GSK9VfsKWpVOV6ZzKiMA4,"FOLA, Bnxn",alone - Remix,Dangbana Republik Records,7,28,10,678015,2024-12-12
24,spotify:track:7JKGyMt8qkTaUHXFpxgjY2,"Wizkid, Tiakola",Après Minuit (feat. Tiakola),Starboy/RCA Records,10,10,3,673272,2024-12-12
25,spotify:track:0d1rbxaODhWDBLJ7ywooEj,Wizkid,Time,Starboy/RCA Records,7,13,3,632900,2024-12-12
26,spotify:track:40t1l3IPtEIjlhAUPxn7jd,"Ruger, Tiwa Savage",Toma Toma,Promised Land Recordings,11,23,4,631226,2024-12-12
27,spotify:track:3MldGIMtPcupNBI4Dnxolr,"Hyce, BoyPee, Brown Joel",Constantly,Azuri,7,31,15,624093,2024-12-12
28,spotify:track:19FyHGQSvrg8H88eaKvUQI,"Ayo Maff, Zerrydl",FIND MONEY (feat. Zerrydl),OCEANSTREET CREATIVE LTD / EMPIRE,28,36,2,622431,2024-12-12
29,spotify:track:2825Zwd0EnzzDxFOhDsRQC,"Nasboi, Chike",Could This Be Love,"Eminent Transglobal Sounds Record Limited, Under Exclusive License to ONErpm",20,37,12,593667,2024-12-12
30,spotify:track:0EI0H7VQ7SNk7cwpuxG1DC,Wizkid,Break Me Down,Starboy/RCA Records,12,19,3,587991,2024-12-12
31,spotify:track:13VXuHw3O8Yt7VwRIDqSo4,"Asake, Wizkid",MMS,YBNL Nation / EMPIRE,1,30,19,562538,2024-12-12
32,spotify:track:7fA7mrYaXVDVVGCAV65NRN,Burna Boy,Higher,Spaceship Entertainment Ltd.,1,34,24,559624,2024-12-12
33,spotify:track:4hH9eVrAzlKR0jbLmHUkPD,Wizkid,Soji,Starboy/RCA Records,13,21,3,551409,2024-12-12
34,spotify:track:5T6B5u7napNSymqsdluzuV,"Guchi, Masterkraft, ODUMODUBLVCK",Composure (feat. ODUMODUBLVCK),PG Records Ent Limited,34,35,2,547721,2024-12-12
35,spotify:track:3Ae97zTfGTtJzDfmCweNn8,"Wizkid, Jazmine Sullivan",Bad For You (feat. Jazmine Sullivan),Starboy/RCA Records,16,25,3,546810,2024-12-12
36,spotify:track:1t6yJs1WSeetp1OdFf9oHJ,Wizkid,Don't Care,Starboy/RCA Records,15,20,3,530096,2024-12-12
37,spotify:track:5hphSVebVxTpDfrk09W0hS,Seyi Vibez,Doha,Dvpper Digital,5,41,22,524734,2024-12-12
38,spotify:track:4sHR4SfCBR7iaoi1PNi1W1,Wizkid,Lose,Starboy/RCA Records,17,26,3,521302,2024-12-12
39,spotify:track:1edi2KPh2oghMy8ExJiFBN,Llona,Can't Breathe,Encore Recordings,35,40,20,515667,2024-12-12
40,spotify:track:1uBZovogMw6DSL2DkNOwnX,"Bayanni, Zerrydl",For Where?,Mavin Global Holdings Ltd,40,54,2,506435,2024-12-12
41,spotify:track:6wN5G9LhuljafQRHzb4K6s,"Lil Kesh, Fireboy DML, Ayo Maff",Vex For U (feat. Fireboy DML & Ayo Maff),Ziiki Media,23,32,5,490431,2024-12-12
42,spotify:track:0Q1bMs3xLQiDEeaneehdxv,Asake,Remember,YBNL Nation / EMPIRE,12,42,78,478928,2024-12-12
43,spotify:track:4mYrASGvrm2xBWQskhg2P3,Vicoka,Port-harcourt,Soundrise Music Global,34,51,9,464250,2024-12-12
44,spotify:track:2irQkcW7o3v0tZoGZrtUsO,"Darkoo, Rema",Favourite Girl (with Rema),Darkoo LTD under exclusive licence to Black Pearl,3,44,18,455003,2024-12-12
45,spotify:track:5nRbkLjmA6IoeJ8megl81f,"Blaqbonez, Ayo Maff, Bella Shmurda",Louder (feat. Ayo Maff & Bella Shmurda),Chocolate City Music,45,-1,1,449165,2024-12-12
46,spotify:track:5V24zNpUfkiMx5eWYXXCHN,"Outsyd DJ, Famous Pluto, Outsyd Eddie, Tega Boi Dc",Feel D Mood,OUTSYD ENTERTAINMENT / PLUTOMANIA RECORDS.,11,39,7,448263,2024-12-12
47,spotify:track:1oFabnkoJ01ksmSmyjELDl,"Tml Vibez, Seyi Vibez",Where I’m from,Dvpper Digital,14,38,24,444595,2024-12-12
48,spotify:track:2LP8KwtvzUx1onvXKQCoKR,"ODUMODUBLVCK, Black Sherif",WOTOWOTO SEASONING (feat. Black Sherif),Native Sounds/Def Jam PS,2,49,54,441563,2024-12-12
49,spotify:track:4G5IYu1QYKo7DeSecKtNXA,Ayo Maff,7 DAYS,CiDAR Africa,21,47,36,440840,2024-12-12
50,spotify:track:20l4NPs2c9OBKBKUKRjxIy,Monaky,Chandelier,TKM Entertainment,50,52,3,438117,2024-12-12
51,spotify:track:4UDGX1loNNJkNOpJoyKmgT,"Berri-Tiga, Peruzzi",Relationship,Tiga Music /Davido Music Worldwide,48,48,3,434411,2024-12-12
52,spotify:track:1HBWK4lSLU6b4MjeK5OA2B,"T.I BLAZE, Tml Vibez",Hope,Dvpper Digital,45,45,3,421834,2024-12-12
53,spotify:track:46oyXrPbCSbk0TLJ1f7w6K,Seyi Vibez,Different Pattern,Dvpper Digital,1,53,53,420803,2024-12-12
54,spotify:track:52Krs3LCqtcfeiWUvhxncK,"Ruger, Bnxn",POE,Blown Boy Ent. / T.Y.E / EMPIRE,2,50,36,419049,2024-12-12
55,spotify:track:0CbmiJiGy6sN4RJ75mJthR,Shallipopi,Free Service,Dvpper Digital,13,46,9,400715,2024-12-12
56,spotify:track:12uJDbjH0gwh0fs4gFgDhQ,Llona,Comforter,Encore Recordings,47,59,19,392850,2024-12-12
57,spotify:track:5FzsdlFgAFN1aSe9YwoN6s,Kizz Daniel,Marhaba,FlyBoy INC / EMPIRE,6,107,11,382578,2024-12-12
58,spotify:track:1Ss5QjczHsdYkvNsiBmoqS,"Muyeez, Seyi Vibez",Instagram,Dvpper Digital,1,58,33,367621,2024-12-12
59,spotify:track:3tH6wzTJ1IdlBoMJh6oG8a,"Tml Vibez, Dj 4kerty",Wavy,Dvpper Digital,30,43,4,364437,2024-12-12
60,spotify:track:2pNjk1fIZTMtj8ry6SdEmB,"Faceless, Serøtonin",Venus,2024 Faceless/LVRN Records (Love Renaissance),60,105,2,361740,2024-12-12
61,spotify:track:63sgKgx5GSfmQYrCTCWM9O,Young Jonn,Sooner,Chocolate City Music,19,33,5,355874,2024-12-12
62,spotify:track:0UJMgRVNBrnMmAeZ8p1iMc,Young Jonn,Aquafina,Chocolate City Music,5,55,85,351791,2024-12-12
63,spotify:track:4czmIR4NZXlwq8LABaetrc,"Pheelz, Olamide, Dj Yk Mule, Poco Lee",5am in OJO Freestyle,Rii Collective,63,154,2,343901,2024-12-12
64,spotify:track:7vKXc90NT5WBm3UTT4iTVG,"Davido, FAVE",KANTE (feat. Fave),Columbia,5,63,90,342643,2024-12-12
65,spotify:track:5oUDNEJSEjsVT7LeWya4Gv,Rema,HEHEHE,Mavin Global Holdings Ltd,1,68,23,342372,2024-12-12
66,spotify:track:7ySC0IjVS1PMEdsZOvsUK2,Rema,OZEBA,Mavin Global Holdings Ltd,1,57,23,339223,2024-12-12
67,spotify:track:7xUCIZhvKkH4aWrR5eUodN,Serøtonin,May 10th,Faceless Music / Chocolate City / EMPIRE,63,67,9,339222,2024-12-12
68,spotify:track:70kzTb35rANBc5TRvX2OH6,"Pa Salieu, ODUMODUBLVCK",Big Smile (Pose For Me) [feat. ODUMODUBLVCK],Warner Records,68,69,4,334798,2024-12-12
69,spotify:track:73dICKKEByYyyzv34ohD5e,Young Jonn,Ten Times,Chocolate City Music,69,-1,1,308985,2024-12-12
70,spotify:track:0K0Zf1bVzI0IEFz5pvbAC2,Llona,Another Day,Encore Recordings,58,66,34,303170,2024-12-12
71,spotify:track:6VX4hVDmDMfClxp6EwDNQP,"Ayra Starr, Seyi Vibez",Bad Vibes (feat. Seyi Vibez),Mavin Global Holdings Ltd.,2,78,31,299992,2024-12-12
72,spotify:track:6iHVLqSeDVj70pcVULZzGj,Seyi Vibez,Cana,Dvpper Digital,3,77,53,298497,2024-12-12
73,spotify:track:6qk3jI8bKCgURI3h0d8zBZ,Wande Coal,Again,"Starstruck Management, Inc. / EMPIRE",43,76,141,297502,2024-12-12
74,spotify:track:75c5cm8y5Fzb6aTZM3MOpN,Young Jonn,Bahamas,Chocolate City Music,3,79,35,296733,2024-12-12
75,spotify:track:0YDM0oOxp3GLTqWQ6yrcfA,"Zinoleesky, Naira Marley",Abanikanda,Marlian Music,6,64,15,296075,2024-12-12
76,spotify:track:35MU2MEhQMw0NhXZztAP9m,"ODUMODUBLVCK, Bloody Civilian, Wale",BLOOD ON THE DANCE FLOOR (feat. Bloody Civilian and Wale),Native Sounds/Def Jam PS,1,84,62,288642,2024-12-12
77,spotify:track:1qxKva4IzWde7m2jLpZvDU,"Asake, Travis Scott",Active,YBNL Nation / EMPIRE,2,71,19,285416,2024-12-12
78,spotify:track:37PVItglTwpHi9nq0ftOjg,"FOLA, BhadBoi OML",alone (feat. BhadBoi OML),Dangbana Republik,15,152,17,284416,2024-12-12
79,spotify:track:6MM54UW97YvBPPz2Z0Eokf,"Chris Brown, Davido",Hmmm (feat. Davido),Chris Brown Entertainment/RCA Records,16,118,36,280405,2024-12-12
80,spotify:track:6qS9yoAUIXNfno5t4YLQdn,Victony,Risk,Encore Recordings,8,86,25,275379,2024-12-12
81,spotify:track:7d2oqmG3bFZjw3BhfPAOS7,"Tml Vibez, Dj 4kerty, Balloranking",365 Days (Remix),Dvpper Digital,50,61,4,273892,2024-12-12
82,spotify:track:4jcrO2T6XJ1B7hXsAEJ3ve,Bnxn,Pidgin & English,T.Y.E. / EMPIRE,6,80,63,270934,2024-12-12
83,spotify:track:6l7opVclJEHReImCPkMc5o,"Victony, Asake",Stubborn,Encore Recordings,3,74,31,264884,2024-12-12
84,spotify:track:3n7kzSJ246VvIe4lRmxV9X,Asake,Worldwide,YBNL Nation / EMPIRE,7,70,18,263685,2024-12-12
85,spotify:track:4Tgt15dD8P2m68HYxA8DCG,"Tml Vibez, Lasmid",Maria,Dvpper Digital,23,65,23,262315,2024-12-12
86,spotify:track:2YNLzBRGyCAzHEGPO3J2Sb,Omah Lay,Moving,Keyqaad,6,72,16,261422,2024-12-12
87,spotify:track:1mk8ZC9OeTZMr8Wy31LqRj,Davido,FEEL,Columbia,2,110,90,260307,2024-12-12
88,spotify:track:6O2hrfRRPBJ59PwKhSKFHz,"BoyPee, Hyce, Brown Joel, Davido",Ogechi (feat. Davido) - Remix,Azuri,9,92,25,256545,2024-12-12
89,spotify:track:2WHM3orrvvqziSkG0xp8sy,Asake,Fuji Vibe,YBNL Nation / EMPIRE,3,81,18,255815,2024-12-12
90,spotify:track:5ycsqezujKrwviU3VFhci1,Asake,Terminator,YBNL Nation / EMPIRE,1,82,121,252370,2024-12-12
91,spotify:track:5Ck0RUDWbZs5npuXRmjIKU,T.I BLAZE,Mario,Dvpper Digital,91,91,2,251408,2024-12-12
92,spotify:track:1gc2RyrBm1PYdSnG65yuAl,"Rema, Shallipopi",BENIN BOYS,Mavin Global Holdings Ltd,1,94,25,251156,2024-12-12
93,spotify:track:5ZtK8XAVnoaGdBXZWCEVCY,Asake,Lonely At The Top,YBNL Nation / EMPIRE,1,83,78,250462,2024-12-12
94,spotify:track:6al03F4hh8LUPRMcnrM3H5,"Ajebo Hustlers, Victony",Ave Maria,"Avante Entertainment, with exclusive license to ONErpm",33,56,4,250421,2024-12-12
95,spotify:track:0YeUYYOh25Cn57DKTC8uS4,"Bnxn, Kizz Daniel, Seyi Vibez",GWAGWALADA,T.Y.E. / EMPIRE,2,93,96,245860,2024-12-12
96,spotify:track:7EzWkg2eZjwXwHEEhVcnxJ,"Zlatan, Olamide",Gimme Your Love,"Zanku Records, with exclusive license to ONErpm",62,62,2,244653,2024-12-12
97,spotify:track:4opORvHYNtCXxF6c5yOpMC,"Shoday, Batife",Queen N More,CiDAR Africa,97,130,9,243803,2024-12-12
98,spotify:track:37neENY88EhsuW7ZqJsy6C,Victony,Everything,Encore Recordings,10,104,44,241003,2024-12-12
99,spotify:track:0WeU5EfNFu1wmlmCdMNDEJ,Olamide,Metaverse,YBNL Nation / EMPIRE,2,89,25,240994,2024-12-12
100,spotify:track:4WYbYaibpIWj1FLbMUH2Yb,Kizz Daniel,Showa,FlyBoy INC / EMPIRE,5,124,40,238547,2024-12-12
101,spotify:track:6BWgLorAwF17ofyu8361HM,"Shallipopi, ODUMODUBLVCK",Cast,Dvpper Digital,1,112,58,237846,2024-12-12
102,spotify:track:7sVH3E4Ea7vmggCkffdU4q,Qing Madi,Goosebumps,Bu Vision,102,127,7,235247,2024-12-12
103,spotify:track:6rOqLUy3kp0PVQQEtNPpbQ,"Sarz, Asake, Gunna",Happiness (feat. Asake & Gunna),1789 under exclusive license to UnitedMasters LLC,5,139,53,232032,2024-12-12
104,spotify:track:5s33nLb8BCeeKep2rfG7To,"Ruger, Bnxn",Bae Bae,Blown Boy Ent. / T.Y.E / EMPIRE,12,90,35,230599,2024-12-12
105,spotify:track:4K5lYtD8r6OFRbzWc6MwCS,Rema,AZAMAN,Mavin Global Holdings Ltd,7,98,23,228921,2024-12-12
106,spotify:track:4tw5Za3CCg7QpFj3sGDGww,"Rema, ODUMODUBLVCK",WAR MACHINE,Mavin Global Holdings Ltd,11,132,23,228657,2024-12-12
107,spotify:track:6U6usyI67RBLnGxL2MWGKC,Morravey,Ifineme,SM Entertainment West Africa Limited,55,97,9,227635,2024-12-12
108,spotify:track:4XeskUroaTIAkwJ9zR5mrt,Monaky,The Suitor,TKM Entertainment,108,115,16,227397,2024-12-12
109,spotify:track:4rYrmw13Viwwu3c5vM89ty,"Kizz Daniel, Adekunle Gold",Pano Tona,FlyBoy INC / EMPIRE,19,60,5,226601,2024-12-12
110,spotify:track:7jDMQi5XZooBgF5i7m3DBo,Bnxn,Phenomena,T.Y.E. / EMPIRE,23,85,17,225232,2024-12-12
