rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,End Date
1,spotify:track:6hgoYQDUcPyCz7LcTUHKxa,Rema,Calm Down,Mavin Records/Jonzing World,1,-1,1,314130,2022-02-17
2,spotify:track:7d1aTQlsHMgWmkPywDi7h1,"Asake, Olamide",Omo Ope (feat. Olamide),Asake Music,2,-1,1,127069,2022-02-17
3,spotify:track:79P1sxrpp1phhTgF1gkaI8,"BNXN fka Buju, Blaq Diamond",Italy (feat. Blaq Diamond),To Your Ears Entertainment,3,-1,1,95578,2022-02-17
4,spotify:track:4lDghGd035xrzGp6Yec2j1,"Skiibii, Davido",Baddest Boy - Remix,More Grace Entertainment / Dvpper Music,4,-1,1,93390,2022-02-17
5,spotify:track:6PojTTCNlz3qo3qBKuUyaO,"Mayorkun, Victony",Holy Father,SM Entertainment West Africa Limited,5,-1,1,86308,2022-02-17
6,spotify:track:1zwZ26A7OA5wTrA3FejCLL,"Lojay, Sarz",Monalisa,Metallic Music/1789,6,-1,1,79086,2022-02-17
7,spotify:track:2jZ2MrAk8iNZk1dsI0Vr5z,"Timaya, BNXN fka Buju",Cold Outside,DM Records Limited,7,-1,1,75025,2022-02-17
8,spotify:track:2XuLnQELesgnkCGZbSJHO0,"Lil Kesh, Zinoleesky",Don't Call Me (feat. Zinoleesky),Ziiki Media,8,-1,1,71198,2022-02-17
9,spotify:track:6rDbIKxHWteL6TnhLtj634,"T.I BLAZE, Olamide",Sometimes - Remix,Bailey Music World / Dvpper Music,9,-1,1,70643,2022-02-17
10,spotify:track:4G11wDzAKuCFqApL4g3ixC,"Adekunle Gold, Davido",High,Afro Urban Records,10,-1,1,67407,2022-02-17
11,spotify:track:2oOr7XZmuqYTdmCnC5qQsC,Ajebo Hustlers,Loyalty,The Plug Entertainment,11,-1,1,66099,2022-02-17
12,spotify:track:4NLFnAPoMAiuuK8iXnit6W,Reekado Banks,Ozumba Mbadiwe,OtherSide Media Limited,12,-1,1,65992,2022-02-17
13,spotify:track:3ketN3dth18vSJ1T3HIztN,"Burna Boy, WizKid",B. D'OR (feat. Wizkid),Spaceship Entertainment Ltd.,13,-1,1,64704,2022-02-17
14,spotify:track:4lkScrQ9Hy3384o8aFFxS7,Bella Shmurda,My Friend,Dangbana Republik,14,-1,1,59133,2022-02-17
15,spotify:track:10m1yYuud3w7bb43srjbWi,Ruger,Snapchat,Columbia,15,-1,1,59116,2022-02-17
16,spotify:track:77eZIuMTB9HrQ86L4ljqEX,Fave,Baby Riddim,TUMBLAR under exclusive license to emPawa Africa Limited,16,-1,1,56688,2022-02-17
17,spotify:track:2Ydj7wgn4ZrFFQsfFBTTYJ,Kizz Daniel,Eh God (Barnabas),FlyBoy INC / EMPIRE,17,-1,1,55905,2022-02-17
18,spotify:track:3Q78lDuzWs50Gry1eQA7NX,Khaid,WITH YOU,NEVILLE RECORDS,18,-1,1,55289,2022-02-17
19,spotify:track:3vTW0qXIitjhZW5kfTwBTv,"Davido, Focalistic",Champion Sound,Columbia,19,-1,1,53722,2022-02-17
20,spotify:track:6teW0qt23aGnWhC0rSvtoz,Omah Lay,Understand,KeyQaad,20,-1,1,53407,2022-02-17
21,spotify:track:5c549LWiKCWGvcDsZwMN6v,Rema,Soundgasm,Mavin Records/Jonzing World,21,-1,1,52578,2022-02-17
22,spotify:track:6nLdg1lpE3dHLmNam1aoA6,Ruger,Dior,Columbia,22,-1,1,51871,2022-02-17
23,spotify:track:4hJhHbkhZFnxmWbAkZRoe0,"Fireboy DML, Ed Sheeran",Peru,YBNL Nation / EMPIRE,23,-1,1,50328,2022-02-17
24,spotify:track:4tr4oHjFijp0EgISHYDIXe,Joeboy,Sip (Alcohol),emPawa Africa Limited,24,-1,1,50087,2022-02-17
25,spotify:track:0lk5tzmaJWVAv5GBvpm3xu,Fireboy DML,Peru,YBNL Nation / EMPIRE,25,-1,1,49797,2022-02-17
26,spotify:track:0vNY7uNEG8El6doRdP21D5,CKay,Emiliana,WM South Africa,26,-1,1,47705,2022-02-17
27,spotify:track:4iwiYqzoLImJraKQ9Pf2I2,"Goya Menor, Nektunez",Ameno Amapiano Remix (You Wanna Bamba),Columbia/B1 Recordings,27,-1,1,47174,2022-02-17
28,spotify:track:7scINjDU13FTbCakH7bf2E,BNXN fka Buju,Outside,To Your Ears Entertainment,28,-1,1,46525,2022-02-17
29,spotify:track:4McaZmsBZNV4sa7DzNYDFD,"Basketmouth, BNXN fka Buju",Your Body (feat. Buju),Barons World Entertainment / EMPIRE,29,-1,1,44803,2022-02-17
30,spotify:track:6jdTkoEaer7XNGSblczoSu,"WizKid, BNXN fka Buju",Mood (feat. Buju),Starboy/RCA Records,30,-1,1,44184,2022-02-17
31,spotify:track:68DOwQvRBFSccgLwVTcTKy,Adekunle Gold,Mercy,Afro Urban Records,31,-1,1,42820,2022-02-17
32,spotify:track:5ibf0QRiCeCmlFlNb7otEP,"Niphkeys, Zinoleesky",Blessings,Soundhub Ent. / Dvpper Music,32,-1,1,41514,2022-02-17
33,spotify:track:1OoPhcM78evXIxjmSzCnmf,Ayra Starr,Bloody Samaritan,Mavin Records,33,-1,1,41430,2022-02-17
34,spotify:track:29e2gdZN35wxeGgDtkXjIa,"LADIPOE, BNXN fka Buju",Feeling,Mavin Records,34,-1,1,41284,2022-02-17
35,spotify:track:03DxO8kGNrEGr1VjPSdQs2,Kizz Daniel,Lie,FlyBoy INC / EMPIRE,35,-1,1,41234,2022-02-17
36,spotify:track:4vHy2IHzf3EabEa7oMpUZB,1da Banton,No Wahala,Squareball Ent. Limited,36,-1,1,41233,2022-02-17
37,spotify:track:1hgH1t6ReIrorRFrD7eJ8P,"Basketmouth, Peruzzi",Celowi,Barons World Entertainment / EMPIRE,37,-1,1,40741,2022-02-17
38,spotify:track:3PnkEOvEKu7s2qQJ5mHpNl,Wande Coal,Come My Way,Starstruck Management / EMPIRE,38,-1,1,40655,2022-02-17
39,spotify:track:6g8Ztyoym7VNLEzl8alsJK,Bad Boy Timz,Move,Shock Absorbers Music / EMPIRE,39,-1,1,39627,2022-02-17
40,spotify:track:6858xmZthZ7jEe06VyZxbN,"LADIPOE, Fireboy DML",Running,Mavin Records,40,-1,1,39595,2022-02-17
41,spotify:track:70pwY1UfPmSVE3ybPjFy0p,Future,Worst Day,Epic,41,-1,1,38379,2022-02-17
42,spotify:track:7voSun33hCNkIrjxaj3g47,"Fireboy DML, 21 Savage, Blxst",Peru - Remix,YBNL Nation / EMPIRE,42,-1,1,38371,2022-02-17
43,spotify:track:7BglTfVmbUUOCQUNof4RBF,"Adekunle Gold, Ty Dolla $ign",One Woman,Afro Urban Records,43,-1,1,37207,2022-02-17
44,spotify:track:574QNMkQGedluLOgr275s9,"Black Sherif, Burna Boy",Second Sermon - Remix,Blacko Mgt. / Spaceship Records,44,-1,1,37081,2022-02-17
45,spotify:track:3ku51L937DfBoNcU9hmDQy,Ruger,Bounce,Columbia,45,-1,1,36191,2022-02-17
46,spotify:track:50FX5UhHPAZQCL0rm0cZm6,Zinoleesky,Gone Far,Marlian Music,46,-1,1,35923,2022-02-17
47,spotify:track:5DS9LiyEdw2zY8bM6kjjgM,"Olamide, Omah Lay",Infinity (feat. Omah Lay),YBNL Nation / EMPIRE,47,-1,1,35707,2022-02-17
48,spotify:track:491RNEZhVfVRKlbN259dff,"Dai Verse, BNXN fka Buju",Sweet Daddy,Hulivo / EMPIRE,48,-1,1,34611,2022-02-17
49,spotify:track:1DrfpnLvbwndPScRLwbUE0,Kizz Daniel,Pour Me Water,FlyBoy INC / EMPIRE,49,-1,1,34118,2022-02-17
50,spotify:track:4NG1th0egF9bbKOGUKvca7,Mohbad,Backside,Marlian Music,50,-1,1,34031,2022-02-17
51,spotify:track:7e9FvhmqibLIhZ6x8bKyT4,"Adekunle Gold, Lucky Daye",Sinner,Afro Urban Records,51,-1,1,33906,2022-02-17
52,spotify:track:60lUecrFeE2t6QMJ1Nmsve,WizKid,Anoti,Starboy/RCA Records,52,-1,1,33542,2022-02-17
53,spotify:track:5FNrbC6EKv4HXqz5MOPZm7,"Troniq Music, Oxlade",Ojuju,Epic,53,-1,1,33259,2022-02-17
54,spotify:track:0int0g8dikLn0uhd1b1iZu,Mohbad,Feel Good,Marlian Music,54,-1,1,32508,2022-02-17
55,spotify:track:3XOalgusokruzA5ZBA2Qcb,"Gunna, Future, Young Thug",pushin P (feat. Young Thug),300 Entertainment,55,-1,1,32175,2022-02-17
56,spotify:track:6CqAJnuFXmKaJQUo9D7vXi,"Basketmouth, Wande Coal",Listen,Barons World Entertainment / EMPIRE,56,-1,1,31449,2022-02-17
57,spotify:track:3t7hYVVDzf1VDUz0pu5Zy1,Skiibii,Baddest Boy,More Grace Music/Dvpper Music,57,-1,1,31300,2022-02-17
58,spotify:track:0hW02S9ACVYANz1ica10jH,"Magixx, Ayra Starr",Love Don't Cost A Dime (Re-Up),Mavin Records,58,-1,1,30852,2022-02-17
59,spotify:track:0TQUn21NBUhoer2B0N0G5v,"Poco Lee, Portable, Olamide",ZaZoo Zehh,YBNL Nation,59,-1,1,29742,2022-02-17
60,spotify:track:2Jy4EdqIZswDZvVDh5dx3A,"JAE5, Skepta, Rema",Dimension (feat. Skepta & Rema),Black Butter,60,-1,1,29681,2022-02-17
61,spotify:track:45s98gUcOcj5nJeFDNLH2g,"Burna Boy, Polo G",Want It All,Spaceship Entertainment Ltd.,61,-1,1,28788,2022-02-17
62,spotify:track:3R2Etej4zzbt8LTs3rvJA1,Ayra Starr,Fashion Killer,Mavin Records,62,-1,1,27912,2022-02-17
63,spotify:track:5VQagemEOLpJJikcLzDNYR,Tems,Crazy Tings,Since 93/RCA Records,63,-1,1,27039,2022-02-17
64,spotify:track:51mLQ3w7yR7vjdSTFLWaY5,"WizKid, Burna Boy",Ginger (feat. Burna Boy),Starboy/RCA Records,64,-1,1,26903,2022-02-17
65,spotify:track:3N3PWNgtiqsdLY5PQTKw6w,Olamide,Rock,YBNL Nation / EMPIRE,65,-1,1,26407,2022-02-17
66,spotify:track:7lcI4X8RZxK4zIknJcwpBq,"Nicki Minaj, Lil Baby",Bussin,Republic Records,66,-1,1,26393,2022-02-17
67,spotify:track:62cC7k1opRIS9sdviJnVj5,"DJ Neptune, Joeboy, Omah Lay",Abeg,Neptune Records Under Exclusive License to emPawa Africa Limited,67,-1,1,26007,2022-02-17
68,spotify:track:2bBClS4zzrRd4Aj59NaKSv,Kodak Black,Super Gremlin,Atlantic Records,68,-1,1,25720,2022-02-17
69,spotify:track:14y4i6HQDH4sAfw69vl8dl,"Peruzzi, Fireboy DML",Southy Love,Davido Music Worldwide,69,-1,1,25464,2022-02-17
70,spotify:track:0WZv29OGhRABeryXBPMAV6,"Reekado Banks, Fireboy DML",Ozumba Mbadiwe - Remix,OtherSide Media Limited,70,-1,1,25432,2022-02-17
71,spotify:track:163l4xzEe3JAfPbv0kYNQo,Dj Boat,Question,LMW Enteaiments,71,-1,1,24951,2022-02-17
72,spotify:track:1MZtr7IH5qtjIkqrXj8WOJ,"WizKid, Justin Bieber, Tems",Essence (feat. Justin Bieber & Tems),Starboy/RCA Records,72,-1,1,24943,2022-02-17
73,spotify:track:716irYdOvfRgpu3HeelScT,"Basketmouth, 2Baba, Blaqbonez",Trouble,Barons World Entertainment / EMPIRE,73,-1,1,24610,2022-02-17
74,spotify:track:1PNs0uGru3TcrA94kpyGnc,"Nicki Minaj, Lil Baby",Do We Have A Problem?,Republic Records,74,-1,1,24540,2022-02-17
75,spotify:track:4huBDGP4I3S0pYI0EaRN1c,"Fivio Foreign, Kanye West, Alicia Keys",City of Gods,RichFish/Columbia,75,-1,1,24488,2022-02-17
76,spotify:track:64f7mZuEkeNeKOuzSjrIGm,AV,Big Thug Boys,WM Sweden,76,-1,1,24463,2022-02-17
77,spotify:track:5L845uQOeyOSSAhGPFEmLc,BNXN fka Buju,Testimony,TO YOUR EARS ENTERTAINMENT,77,-1,1,23536,2022-02-17
78,spotify:track:2DKu5sidKO85F6HOZXdVX8,Zlatan,Ale Yi,Zanku Records,78,-1,1,23389,2022-02-17
79,spotify:track:3uxhxNWTwL9kYJNbXKRGDm,BNXN fka Buju,Never Stopped,T.Y.E. / EMPIRE,79,-1,1,23376,2022-02-17
