collab_artist,number of times,main_artist
Vyno Keys,1,DJ Tshegu
Al xapo,1,DJ Tshegu
Zee Nxumalo,1,DJ Tshegu
Focalistic,1,DJ Tshegu
Sims Noreng,1,DJ Tshegu
LeeMcKrazy,1,DJ Tshegu
QuayR Musiq,1,DJ Tshegu
