collab_artist,number of times,main_artist
Lil Durk,1,Cardi B
Chance the Rapper,1,Cardi B
Migos,1,Cardi B
Kanye West,1,Cardi B
SZA,1,Cardi B
21 Savage,1,Cardi B
Bad Bunny,1,Cardi B
Kehlani,1,Cardi B
YG,1,Cardi B
Bruno Mars,1,Cardi B
J Balvin,1,Cardi B
Megan Thee Stallion,1,Cardi B
