collab_artist,number of times,main_artist
MaWhoo,2,Sam Deep
De Mthuda,2,Sam Deep
Aymos,1,Sam Deep
Babalwa M,1,Sam Deep
Njelic,1,Sam Deep
Daliwonga,1,Sam Deep
Playgal,1,Sam Deep
Da Muziqal Chef,1,Sam Deep
Azana,1,Sam Deep
LeeMcKrazy,1,Sam Deep
Sipho Magudulela,1,Sam Deep
Mkeyz,1,Sam Deep
Mr. JazziQ,1,Sam Deep
Eemoh,1,Sam Deep
Zuma,1,Sam Deep
The Bless,1,Sam Deep
