collab_artist,number of times,main_artist
Shebeshxt,1,Kharishma
Ba Bethe Gashoazen,1,Kharishma
Ba bethe Gashoazen,1,Kharishma
Mr Diego,1,Kharishma
Ba Bethe Gaoshazen,1,Kharishma
BA BETHE GASHOAZEN,1,Kharishma
Naqua,1,Kharishma
VIDA SOUL,1,Kharishma
