collab_artist,number of times,main_artist
Mas Musiq,2,Riky Rick
Focalistic,2,Riky Rick
Blxckie,2,Riky Rick
Cassper Nyovest,1,Riky Rick
Young Stunna,1,Riky Rick
Baby S.O.N,1,Riky Rick
Zdok,1,Riky Rick
Gemini Major,1,Riky Rick
Kelvin Momo,1,Riky Rick
K.Keed,1,Riky Rick
25K,1,Riky Rick
Mlindo The Vocalist,1,Riky Rick
Major League,1,Riky Rick
Tyler ICU,1,Riky Rick
Professor,1,Riky Rick
Blue Pappi,1,Riky Rick
Lowfeye,1,Riky Rick
Keyz,1,Riky Rick
Alie,1,Riky Rick
Dee Koala,1,Riky Rick
