collab_artist,number of times,main_artist
Emtee,2,Nasty C
Tellaman,2,Nasty C
Maglera Doe Boy,1,Nasty C
crownedYung,1,Nasty C
T.I.,1,Nasty C
Benny The Butcher,1,Nasty C
Manana,1,Nasty C
Rowlene,1,Nasty C
Lil Keed,1,Nasty C
Case,1,Nasty C
25K,1,Nasty C
Blxckie,1,Nasty C
Nadia Nakai,1,Nasty C
Klowzed,1,Nasty C
Cassper Nyovest,1,Nasty C
Anica,1,Nasty C
Kaien Cruz,1,Nasty C
Ami Faku,1,Nasty C
A$AP Ferg,1,Nasty C
Lil Gotit,1,Nasty C
Runtown,1,Nasty C
Ari Lennox,1,Nasty C
Domani,1,Nasty C
