collab_artist,number of times,main_artist
Busta 929,1,Lady Du
Mr JazziQ,1,Lady Du
Robot Boii,1,Lady Du
Mellow & Sleazy,1,Lady Du
Man SA,1,Lady Du
Djy Ma'Ten,1,Lady Du
DBN Gogo,1,Lady Du
TOSS,1,Lady Du
Seekay,1,Lady Du
T,1,Lady Du
