collab_artist,number of times,main_artist
Future,3,Gunna
Roddy Ricch,2,Gunna
Young Thug,2,Gunna
Chle,1,Gunna
BLEU,1,Gunna
Travis Scott,1,Gunna
G Herbo,1,Gunna
Lil Uzi Vert,1,Gunna
Offset,1,Gunna
Lil Baby,1,Gunna
21 Savage,1,Gunna
Kodak Black,1,Gunna
Chris Brown,1,Gunna
Drake,1,Gunna
