collab_artist,number of times,main_artist
KG Smallz,1,Oscar Mbo
Mhaw Keys,1,Oscar Mbo
Jazzworx,1,Oscar Mbo
MRDA,1,Oscar Mbo
& Mhaw Keys,1,Oscar Mbo
Thakzin,1,Oscar Mbo
Thukuthela,1,Oscar Mbo
Mrda,1,Oscar Mbo
Dearson,1,Oscar Mbo
