collab_artist,number of times,main_artist
Focalistic,3,Vigro Deep
Lady Du,1,Vigro Deep
DJ Maphorisa,1,Vigro Deep
Sdala The Vocalist,1,Vigro Deep
Kamo Mphela,1,Vigro Deep
Uncool MC,1,Vigro Deep
Mhawkeys,1,Vigro Deep
Rams The Violinist,1,Vigro Deep
Kabza De Small,1,Vigro Deep
Scotts Maphuma,1,Vigro Deep
Woza Sjax,1,Vigro Deep
Ricky Lenyora,1,Vigro Deep
M.J,1,Vigro Deep
Sha Sha,1,Vigro Deep
Murumba Pitch,1,Vigro Deep
