collab_artist,number of times,main_artist
Omit ST,1,Murumba Pitch
Buhle Sax,1,Murumba Pitch
Nkosazana Daughter,1,Murumba Pitch
Da Muziqal Chef,1,Murumba Pitch
Soa Mattrix,1,Murumba Pitch
Kabza De Small,1,Murumba Pitch
Sipho Magudulela,1,Murumba Pitch
Russell Zuma,1,Murumba Pitch
Dinky Kunene,1,Murumba Pitch
