collab_artist,number of times,main_artist
Wale,1,Rick Ross
Nipsey Hussle,1,Rick Ross
Swizz Beatz,1,Rick Ross
Summer Walker,1,Rick Ross
Denzel Curry,1,Rick Ross
Meek Mill,1,Rick Ross
Teyana Taylor,1,Rick Ross
A Boogie Wit da Hoodie,1,Rick Ross
Drake,1,Rick Ross
