collab_artist,number of times,main_artist
Da Muziqal Chef,2,MaWhoo
Mthunzi,1,MaWhoo
DJ Maphorisa,1,MaWhoo
Nkosazana Daughter,1,MaWhoo
KingTalkzin,1,MaWhoo
Tycoon,1,MaWhoo
Deep Sen,1,MaWhoo
Kabza De Small,1,MaWhoo
