collab_artist,number of times,main_artist
CowBoii,2,LastBornDiroba
Ney,2,LastBornDiroba
Scotts Maphuma,2,LastBornDiroba
DJ Maphorisa,1,LastBornDiroba
Mellow & Sleazy,1,LastBornDiroba
Ney The Bae,1,LastBornDiroba
Xduppy,1,LastBornDiroba
Thebuu,1,LastBornDiroba
