collab_artist,number of times,main_artist
DaBaby,1,Megan Thee Stallion
Nicki Minaj,1,Megan Thee Stallion
Dua Lipa,1,Megan Thee Stallion
Normani,1,Megan Thee Stallion
Ty Dolla $ign,1,Megan Thee Stallion
Young Thug,1,Megan Thee Stallion
Yuki Chiba,1,Megan Thee Stallion
Beyonc,1,Megan Thee Stallion
