collab_artist,number of times,main_artist
Mkeyz,3,Dj Melzi
Moukz,1,Dj Melzi
Spitjo88,1,Dj Melzi
Mfr Souls,1,Dj Melzi
Bassie,1,Dj Melzi
Da Ish,1,Dj Melzi
Mphow 69,1,Dj Melzi
Senzo Afrika,1,Dj Melzi
