collab_artist,number of times,main_artist
Ayanda Art,2,Mduduzi Ncube
Caeser,2,Mduduzi Ncube
Zakwe,1,Mduduzi Ncube
Zamo Cofi,1,Mduduzi Ncube
Fanatic SA,1,Mduduzi Ncube
Big Zulu,1,Mduduzi Ncube
Stalin Matsitsa,1,Mduduzi Ncube
Stallin Matsitsa,1,Mduduzi Ncube
