collab_artist,number of times,main_artist
Ego Slimflow,1,Mr Pilato
CowBoii,1,Mr Pilato
SJE Konka,1,Mr Pilato
DJ Maphorisa,1,Mr Pilato
Focalistic,1,Mr Pilato
Scotts Maphuma,1,Mr Pilato
Sje Konka,1,Mr Pilato
Tebogo G Mashego,1,Mr Pilato
