rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,End Date
1,spotify:track:0eCajpR75pDW0r64U6hP2x,Anuv Jain,Jo Tum Mere Ho,Universal Music India Pvt. Ltd. (on behalf of Anuv Jain),1,4,6,7792448,2024-09-19
2,spotify:track:5AnWrUzsrFgBvhn6dUElnr,"Sachin-Jigar, Amitabh Bhattacharya, Madhubanti Bagchi, Divya Kumar","Aaj Ki Raat (From ""Stree 2"")",Saregama India Ltd,1,1,8,7722306,2024-09-19
3,spotify:track:1mQUEvGR7Sbt2OCz2gFrdx,"Amitabh Bhattacharya, Sachin-Jigar, Pawan Singh, Simran Choudhary","Aayi Nai (From ""Stree 2"")",Saregama India Ltd,2,2,6,6243142,2024-09-19
4,spotify:track:78BWCd70D1X6LMkDZm1UoF,Yo Yo Honey Singh,Millionaire,T-Series,3,3,3,5661640,2024-09-19
5,spotify:track:5zCnGtCl5Ac5zlFHXaZmhy,"Ram Sampath, Arijit Singh, Prashant Pandey","Sajni (From ""Laapataa Ladies"")",T-Series,1,5,20,5265603,2024-09-19
6,spotify:track:1hlbywc8Jhl1FFqJxAMabE,"Faheem Abdullah, Rauhan Malik, Amir Ameer",Ishq,Artiste First,6,7,25,4704459,2024-09-19
7,spotify:track:25Nxyrng0Z3jC5Q0hAibpw,Karan Aujla,"Tauba Tauba (From ""Bad Newz"")",Saregama India Ltd,1,6,11,4506063,2024-09-19
8,spotify:track:5Ggb9pKiKcr5vNV9v1e1vs,"Varun Jain, Shilpa Rao, Sachin-Jigar, Amitabh Bhattacharya",Tumhare Hi Rahenge Hum,Saregama India Ltd,8,10,5,4058976,2024-09-19
9,spotify:track:7KB0zREYCrQU3refE5x0M3,"Anirudh Ravichander, Malaysia Vasudevan, Deepthi Suresh, Yugendran Vasudevan","Manasilaayo (From ""Vettaiyan"")",Sony Music Entertainment India Pvt. Ltd.,9,181,2,4040221,2024-09-19
10,spotify:track:1o8YPl0hyGbpRcHplXNvsm,"Vishal Mishra, Sachin-Jigar, Amitabh Bhattacharya","Khoobsurat (From ""Stree 2"")",Saregama India Ltd,5,8,5,3945724,2024-09-19
11,spotify:track:1bxzr3JK05fMTcweGAZUHp,"Shilpa Rao, Anirudh Ravichander, Ramajogayya Sastry","Chuttamalle (From ""Devara Part 1"")",T-Series,4,9,7,3822824,2024-09-19
12,spotify:track:0TL0LFcwIBF5eX7arDIKxY,Anuv Jain,Husn,Universal Music India Pvt. Ltd. (on behalf of Anuv Jain),1,14,42,3760210,2024-09-19
