rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,End Date
1,spotify:track:3zSSCPpLZ5Oc8nelhhGjKz,AUR,Tu hai kahan,Sony Music Entertainment,1,2,3,10437555,2023-11-02
2,spotify:track:3xMHXmedL5Rvfxmiar9Ryv,"Anirudh Ravichander, Arijit Singh, Shilpa Rao, Kumaar",Chaleya,T-Series,1,1,12,8906801,2023-11-02
3,spotify:track:5PUXKVVVQ74C3gl5vKy9Li,"Jasleen Royal, Arijit Singh, Dulquer Salmaan",Heeriye (feat. Arijit Singh),Warner Music India,1,3,14,6651256,2023-11-02
4,spotify:track:5ZLkihi6DVsHwDL3B8ym1t,Shubh,One Love,SHUBH,3,5,11,6459026,2023-11-02
5,spotify:track:6FahmzZYKH0zb2f9hrVsvw,"Anirudh Ravichander, Nikhita Gandhi","Ordinary Person (From ""Leo"")",Sony Music Entertainment India Pvt. Ltd.,5,18,2,5390128,2023-11-02
6,spotify:track:23y8MwhdvbSalGitHeokpk,Anirudh Ravichander,Badass,Sony Music Entertainment India Pvt. Ltd.,4,4,5,5009661,2023-11-02
7,spotify:track:0YQJoDL6f46J0n1rOVkpxJ,"Karan Aujla, Ikky",Softly,WM Canada,4,7,11,4211922,2023-11-02
8,spotify:track:13ZISM2bmrMBCRlMzl669x,"Anirudh Ravichander, Vijay, Asal Kolaar",Naa Ready,Sony Music Entertainment India Pvt. Ltd.,4,6,19,4197873,2023-11-02
9,spotify:track:4eBvRhTJ2AcxCsbfTUjoRp,Shubh,Cheques,SHUBH,1,8,23,3968668,2023-11-02
10,spotify:track:0Jiaz0O4AqnJICa9PxHhaR,Darshan Raval,Mahiye Jinna Sohna,Warner Music India,2,9,19,3524136,2023-11-02
11,spotify:track:0645eBDehHcqfiF15hscQV,"Vishal Mishra, Rashmeet Kaur","Janiye (from the Netflix Film ""Chor Nikal Ke Bhaga"")",Netflix Music,5,16,17,3238395,2023-11-02
