rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,End Date
1,spotify:track:2rOnSn2piaqLAlYjtfUBlY,"Tanishk Bagchi, Jubin Nautiyal, Asees Kaur","Raataan Lambiyan (From ""Shershaah"")",Sony Music Entertainment India Pvt. Ltd.,1,1,18,3388459,2021-12-02
2,spotify:track:1iZLpuGMr4tn1F5bZu32Kb,Harrdy Sandhu,Bijlee Bijlee,Universal Music India Pvt Ltd. – Distribution,2,3,5,3107869,2021-12-02
3,spotify:track:72zHuDxFQTjbL51qJQSA7j,"Jasleen Royal, B Praak, Romy, Anvita Dutt","Ranjha (From ""Shershaah"")",Sony Music Entertainment India Pvt. Ltd.,1,2,17,3078223,2021-12-02
4,spotify:track:5PjdY0CKGZdEuoNab3yDmX,"The Kid LAROI, Justin Bieber",STAY (with Justin Bieber),Columbia,1,4,21,2418099,2021-12-02
5,spotify:track:2NTVtNcpC0i1R7LVGaCZCF,"Badshah, Nikhita Gandhi",Jugnu,Universal Music India Pvt Ltd.,5,6,5,2316023,2021-12-02
6,spotify:track:4gvrJnKCKIPiacNsWVQwEU,"CKay, Dj Yo!, AX'EL",love nwantiti (feat. Dj Yo! & AX'EL) - Remix,WM South Africa,4,5,11,2185379,2021-12-02
7,spotify:track:5pcmtf1lwrMqmAWWm248fY,"AP Dhillon, Gurinder Gill",DESIRES,RUN-UP RECORDS,7,37,2,1966545,2021-12-02
8,spotify:track:09vHbIezp9NP31CZWysk3v,"Tanishk Bagchi, Pav Dharia, Nikhita Gandhi","Najaa (From ""Sooryavanshi"")",T-Series,7,7,4,1732794,2021-12-02
9,spotify:track:5Z9KJZvQzH6PFmb8SNkxuk,"Lil Nas X, Jack Harlow",INDUSTRY BABY (feat. Jack Harlow),Columbia,6,8,19,1673601,2021-12-02
10,spotify:track:2rPmqsezaSiy2sN2szN6BP,"AP Dhillon, Gurinder Gill",TERE TE,RUN-UP RECORDS,10,44,2,1600908,2021-12-02
11,spotify:track:7hU3IHwjX150XLoTVmjD0q,LISA,MONEY,YG Entertainment/Interscope Records,6,9,12,1494411,2021-12-02
12,spotify:track:3jf5303mzzJ96O8xFTcEn4,"B Praak, Jaani","Mann Bharryaa 2.0 (From ""Shershaah"")",Sony Music Entertainment India Pvt. Ltd.,3,10,16,1486704,2021-12-02
13,spotify:track:0yCWDaAgOtg6TKlNCg9rwA,King,Tu Aake Dekhle,Warner Music India,6,11,44,1465656,2021-12-02
14,spotify:track:02MWAaffLxlfxAUY7c5dvx,Glass Animals,Heat Waves,Polydor Records,9,13,20,1438357,2021-12-02
15,spotify:track:6XPmY4hIb1RGRyNuq0UBsl,The PropheC,Kina Chir,PropheC Productions,12,12,6,1378092,2021-12-02
16,spotify:track:6G699QfN1BWYWXfiblH51F,"Tanishk Bagchi, Zahrah S Khan, Dev Negi","Kusu Kusu (From ""Satyameva Jayate 2"")",T-Series,16,20,3,1351898,2021-12-02
17,spotify:track:6qZyM6JV8ohLC4S2EL5sFh,"Sachet Tandon, Nikhita Gandhi, Madhubanti Bagchi, Sachin-Jigar",Barbaadiyan,T-Series,14,14,9,1322478,2021-12-02
18,spotify:track:2FCXQHugkoHE1K3tiDu8pu,"Alka Yagnik, Arijit Singh","Agar Tum Saath Ho (From ""Tamasha"")",T-Series,4,15,131,1300686,2021-12-02
19,spotify:track:7xeE24WnWUXDwgqGiaeshi,Shubh,We Rollin,SHUBH,19,24,3,1271125,2021-12-02
20,spotify:track:0XwRlvv3KlOu4HWlOH34XG,Diljit Dosanjh,Lover,Diljit Dosanjh,13,16,15,1188432,2021-12-02
21,spotify:track:3UhmuWcFaLS3AO3kI9ynQ2,"AP Dhillon, Shinda Kahlon, Gurinder Gill, Gminxr",Insane,RUN-UP RECORDS,9,46,33,1182062,2021-12-02
22,spotify:track:6JUQViD0hLXlvWXCV4uUF8,Manan Bhardwaj,Chitta,T-Series,8,17,7,1110090,2021-12-02
23,spotify:track:5urYiIXu1ZhfMAOsp7WDTc,"Rajat Nagpal, Yasser Desai, Neha Kakkar, Rana Sotal","Dil Ko Karaar Aaya (From ""Sukoon"")",Desi Music Factory,3,19,28,1092328,2021-12-02
24,spotify:track:1smFN2CLqGROu0J0UyvDfL,"Pritam, Arijit Singh",Shayad,Sony Music Entertainment India Pvt. Ltd.,1,21,98,1068455,2021-12-02
25,spotify:track:5zfRl79umXWvKoA7p4KEPa,"Udit Narayan, Alka Yagnik","Tip Tip (From ""Sooryavanshi"")",T-Series,18,18,4,1068126,2021-12-02
26,spotify:track:58f4twRnbZOOVUhMUpplJ4,"AP Dhillon, Gminxr, Gurinder Gill, Shinda Kahlon",Brown Munde,Run-up Records,1,38,54,1040006,2021-12-02
27,spotify:track:6CTN8S2qzPwZdwwp0Nugvy,Manan Bhardwaj,"Shiddat Title Track (From ""Shiddat"")",T-Series,14,22,9,1013347,2021-12-02
28,spotify:track:2Xr1dTzJee307rmrkt8c0g,CKay,love nwantiti (ah ah ah),Chocolate City Music,7,25,11,992178,2021-12-02
29,spotify:track:1y5beX4vn7QPfg36r4jiWo,"Maninder Buttar, Zara Khan, Tanishk Bagchi","Sakhiyan2.0 (From ""BellBottom"")",Saregama,7,23,16,977808,2021-12-02
30,spotify:track:3KeMulXbLDJBQdY5PZbGEh,"A.R. Rahman, Shreya Ghoshal",Param Sundari,Sony Music Entertainment India Pvt. Ltd.,7,26,20,963666,2021-12-02
31,spotify:track:48QmG1dfvMuYLxMPt7KSRA,"Sean Paul, Dua Lipa",No Lie,Universal-Island Records Ltd.,31,50,3,951345,2021-12-02
32,spotify:track:0tjnLIbuF8mwLUKq3CNIdH,"Sachet Tandon, Parampara Tandon, Sachin-Jigar",Jug Jug Jeeve,T-Series,29,29,6,946513,2021-12-02
