main_artist,max_rank,min_rank,num_songs,num_dates,IsGirlGroup,IsBoyGroup,IsMixedGroup,Longest_Charting_TimeDays,Shortest_Charting_TimeDays,MinEndDate_Year,MinEndDate_Month,MinEndDate_Day,MaxEndDate_Year,MaxEndDate_Month,MaxEndDate_Day,first_artist_rank
Martin Smith,102,38,1,13,0,0,0,85,1,2025,4,1,2025,7,29,102
Masked Wolf,138,17,1,28,0,0,0,1597,1408,2021,2,1,2021,8,29,84
Matt Champion,162,162,1,1,0,0,0,477,477,2024,3,14,2024,3,14,162
Megan Thee Stallion,189,21,4,40,0,0,0,1478,260,2021,3,1,2024,10,31,128
Meghan Trainor,196,29,1,21,0,0,0,974,834,2022,1,1,2023,12,29,130
MeloMance,200,11,3,88,0,0,0,1380,1,2021,1,1,2025,12,31,168
Men's Tear,191,25,1,13,0,0,0,491,407,2024,2,2,2024,5,29,157
Metro Boomin,200,40,6,34,0,0,0,939,708,2022,1,1,2023,12,30,167
Michael Bubl,194,31,2,17,0,0,0,1310,190,2021,11,1,2024,12,30,100
Mido and Falasol,199,95,1,10,0,0,0,1436,1373,2021,7,2,2021,9,30,114
Migos,176,149,2,2,0,0,0,1506,1478,2021,5,17,2021,6,20,176
Miiro,157,157,1,1,0,0,0,813,813,2023,4,13,2023,4,13,157
Miley Cyrus,198,12,4,45,0,0,0,1611,484,2021,1,1,2024,9,31,169
MilliMax,148,123,1,2,0,0,0,15,8,2025,6,19,2025,6,26,148
Mina Okabe,180,180,1,1,0,0,0,1170,1170,2022,4,21,2022,4,21,180
Mitski,199,35,1,68,0,0,0,638,155,2023,1,1,2025,12,31,199
Mneskin,175,15,3,24,0,0,0,1464,1303,2021,7,1,2021,12,30,51
Molly Yam,199,149,2,2,0,0,0,141,134,2025,2,13,2025,2,20,199
Mudd the student,194,6,2,18,0,0,0,1317,1198,2021,1,2,2022,12,30,18
Muni Long,194,194,1,1,0,0,0,1240,1240,2022,2,10,2022,2,10,194
Mustard,167,167,1,1,0,0,0,372,372,2024,6,27,2024,6,27,167
N.Flying,188,95,3,8,0,1,0,393,344,2024,6,4,2024,7,27,122
NAYEON,200,4,3,53,0,0,0,1100,302,2022,1,1,2024,12,30,132
NCT,166,130,1,2,0,1,0,1611,1604,2021,2,4,2021,2,11,130
NCT 127,200,5,42,69,0,0,0,1611,295,2021,1,1,2024,12,30,191
NCT 2021,145,145,1,1,0,0,0,1289,1289,2021,12,23,2021,12,23,145
NCT DOJAEJUNG,197,21,3,18,0,0,0,806,673,2023,4,1,2023,8,31,197
NCT DREAM,199,3,47,115,0,0,0,1611,218,2021,1,1,2024,12,31,109
NCT U,200,11,8,31,0,0,0,1611,589,2021,1,1,2023,12,31,49
NCT WISH,200,24,8,29,0,0,0,470,15,2024,1,1,2025,11,31,172
NEIKED,194,38,1,28,0,0,0,1345,1156,2021,1,2,2022,12,31,62
NF,187,66,1,4,0,0,0,848,827,2023,3,9,2023,3,30,96
NIKI,192,175,1,4,0,0,0,1254,1233,2022,1,3,2022,2,27,192
NMIXX,200,7,13,139,1,0,0,1226,57,2022,1,1,2025,12,31,154
NSW yoon,138,50,2,3,0,0,0,925,911,2022,1,5,2023,12,29,50
Nat King Cole,179,125,1,6,0,0,0,1289,190,2021,12,22,2024,12,30,125
Nerd Connection,200,38,3,150,0,0,0,1247,1,2022,1,1,2025,12,31,175
NewJeans,200,1,29,153,1,0,0,1065,1,2022,1,1,2025,12,31,3
Niall Horan,192,76,1,2,0,0,0,855,848,2023,3,2,2023,3,9,76
Nick Jonas,192,165,2,5,0,0,0,1583,1555,2021,3,1,2021,4,25,167
Nicki Minaj,198,33,3,26,0,0,0,1240,659,2022,2,1,2023,11,31,124
Nicky Youre,200,34,1,95,0,0,0,1142,1,2022,1,1,2025,12,31,175
Nilo,189,189,1,1,0,0,0,967,967,2022,11,10,2022,11,10,189
Normani,175,86,1,4,0,0,0,1443,1422,2021,7,5,2021,8,29,110
OFFICIAL HIGE DANDISM,199,57,4,62,0,0,0,1170,1,2022,1,1,2025,12,31,136
OH MY GIRL,199,3,6,59,1,0,0,1611,1156,2021,1,1,2022,12,31,199
ONEW,167,167,1,1,0,0,0,1170,1170,2022,4,21,2022,4,21,167
ONF,197,197,1,1,0,1,0,1583,1583,2021,3,4,2021,3,4,197
OVAN,200,93,2,14,0,0,0,1247,36,2022,2,1,2025,5,29,193
Oasis,198,49,2,47,0,0,0,1464,57,2021,1,1,2025,12,31,166
Oliver Tree,200,31,1,14,0,0,0,1387,1275,2021,1,2,2022,12,30,71
Olivia Rodrigo,198,2,15,105,0,0,0,1611,463,2021,1,1,2024,12,31,11
Omah Lay,186,64,1,5,0,0,0,1212,1170,2022,3,7,2022,4,21,64
One Direction,199,100,2,12,0,1,0,750,225,2023,6,6,2024,11,31,198
OneRepublic,196,1,3,139,0,1,0,1513,15,2021,1,1,2025,12,31,69
Overdose,169,73,1,3,0,0,0,813,799,2023,4,13,2023,4,27,73
PARK HYEON JIN,193,193,1,1,0,0,0,1527,1527,2021,4,29,2021,4,29,193
PATEKO,198,62,2,94,0,0,0,1457,15,2021,1,1,2025,12,31,166
PLAVE,198,25,22,46,0,0,0,673,1,2023,1,1,2025,12,31,100
PSY,183,2,4,59,0,0,0,1156,1,2022,1,1,2025,12,30,59
Paloalto,175,140,1,2,0,0,0,1303,1296,2021,12,9,2021,12,16,140
Panic! At The Disco,197,147,1,16,0,0,0,547,442,2024,1,1,2024,4,29,160
Parc Jae Jung,199,33,1,47,0,0,0,785,414,2023,1,1,2024,12,31,181
Paul Blanco,196,45,2,37,0,0,0,1107,596,2022,6,1,2023,11,31,98
Paul Kim,200,93,4,46,0,0,0,1611,134,2021,1,1,2025,12,31,181
Paul McCartney,189,189,1,1,0,0,0,1282,1282,2021,12,30,2021,12,30,189
Peder Elias,175,108,1,6,0,0,0,1184,1149,2022,4,5,2022,5,28,114
Pharrell Williams,197,57,2,5,0,0,0,1114,946,2022,6,1,2022,12,30,69
Pink Sweat$,200,12,4,87,0,0,0,1611,1002,2021,1,1,2022,12,31,12
PinkPantheress,180,31,2,20,0,0,0,1415,743,2021,2,1,2023,8,30,178
Playboi Carti,151,25,14,4,0,0,0,288,92,2024,3,3,2025,9,27,48
Polo G,181,26,1,18,0,0,0,1541,1422,2021,4,1,2021,8,29,65
Pop Smoke,187,78,1,9,0,0,0,1604,1548,2021,2,1,2021,4,25,160
Porter Robinson,135,135,1,1,0,0,0,1079,1079,2022,7,21,2022,7,21,135
Post Malone,200,4,28,224,0,0,0,1611,1,2021,1,1,2025,12,31,123
Primary,199,116,2,9,0,0,0,295,1,2024,5,3,2025,10,29,183
QM,111,99,1,2,0,0,0,932,925,2022,12,15,2022,12,22,99
QWER,200,9,5,79,1,0,0,603,1,2023,1,1,2025,12,31,182
Quavo,173,112,1,2,0,0,0,358,351,2024,7,11,2024,7,18,112
RADWIMPS,193,11,2,15,0,0,0,848,750,2023,3,1,2023,6,30,129
RAYE,185,90,1,12,0,0,0,911,834,2023,1,2,2023,3,26,159
RIIZE,200,10,19,97,0,0,0,673,1,2023,1,1,2025,12,31,53
RINI,126,126,1,1,0,0,0,1611,1611,2021,2,4,2021,2,4,126
RM,200,5,22,54,0,0,0,939,365,2022,1,1,2024,12,31,5
ROS,195,1,15,100,0,0,0,1569,1,2021,1,1,2025,12,31,1
ROSALA,184,95,1,3,0,0,0,1324,1310,2021,11,2,2021,12,25,95
Rad Museum,176,176,1,1,0,0,0,1198,1198,2022,3,24,2022,3,24,176
Radiohead,164,146,1,2,0,0,0,785,778,2023,5,11,2023,5,18,164
Rauw Alejandro,198,44,1,13,0,0,0,1492,1408,2021,6,1,2021,8,29,128
Red Velvet,200,1,26,154,1,0,0,1611,246,2021,1,1,2024,12,31,40
Redoor,172,77,1,7,0,0,0,43,1,2025,5,3,2025,7,29,172
Regard,165,20,1,19,0,0,0,1534,1408,2021,4,1,2021,8,29,40
Rema,194,128,2,22,0,0,0,1030,785,2022,1,2,2023,11,30,128
Rex Orange County,137,137,1,1,0,0,0,1205,1205,2022,3,17,2022,3,17,137
Rihanna,193,36,2,5,0,0,0,974,946,2022,11,1,2022,12,24,36
Riton,198,88,1,17,0,0,0,1576,1436,2021,3,1,2021,7,29,151
Ritt Momney,192,154,1,5,0,0,0,1597,1569,2021,2,4,2021,3,25,192
Roddy Ricch,200,122,1,4,0,0,0,1485,1464,2021,6,1,2021,7,24,122
Roh Yun Ha,179,70,2,4,0,0,0,932,911,2022,1,5,2023,12,29,70
Rosa Linn,195,100,1,9,0,0,0,1044,988,2022,8,1,2022,10,29,151
Rosa Walton,200,76,1,9,0,0,0,981,925,2022,10,1,2022,12,27,194
Roy Kim,197,123,4,29,0,0,0,722,232,2023,1,1,2024,12,31,197
Royal 44,195,51,2,9,0,0,0,1093,1023,2022,7,4,2022,9,28,195
Ruel,194,116,2,17,0,0,0,1604,1296,2021,2,1,2021,12,29,121
Rumi,37,37,1,1,0,0,0,1,1,2025,7,3,2025,7,3,37
Russ,123,123,1,1,0,0,0,1072,1072,2022,7,28,2022,7,28,123
Ryuichi Sakamoto,196,196,1,1,0,0,0,820,820,2023,4,6,2023,4,6,196
SEB,195,176,1,3,0,0,0,1478,1457,2021,6,1,2021,7,17,176
SEULGI,152,22,1,9,0,0,0,1002,946,2022,10,1,2022,12,27,95
SEUNGKWAN,189,52,1,3,0,0,0,1002,988,2022,10,6,2022,10,20,52
SEVENTEEN,200,6,49,155,0,1,0,1611,1,2021,1,1,2025,12,31,193
SG Wannabe,191,29,1,42,0,0,0,1534,1226,2021,1,1,2022,12,30,58
SGBOYZ,156,156,1,1,0,0,0,1485,1485,2021,6,10,2021,6,10,156
SHAUN,198,159,1,30,0,0,0,1471,1156,2021,1,2,2022,11,30,198
SHINee,196,3,12,25,0,1,0,1590,708,2021,2,1,2023,7,29,67
SILKYBOIS,177,118,2,2,0,0,0,855,848,2023,3,2,2023,3,9,177
SINCE,196,16,4,8,0,0,0,1317,1268,2021,1,2,2022,12,30,16
SPYAIR,200,103,2,43,0,0,0,533,1,2024,1,1,2025,8,29,199
STAYC,200,2,12,125,1,0,0,1541,99,2021,1,1,2025,12,31,18
SUNMI,194,11,5,40,0,0,0,1590,372,2021,2,1,2024,10,30,93
SZA,200,7,23,156,0,0,0,1611,99,2021,1,1,2025,12,31,47
Sabrina Carpenter,195,13,10,126,0,0,0,1611,8,2021,1,1,2025,12,31,158
Saja Boys,78,9,2,2,0,0,0,8,1,2025,6,3,2025,7,26,62
Sam Fischer,195,67,1,9,0,0,0,1597,1541,2021,2,1,2021,4,25,194
Sam Kim,193,53,2,23,0,0,0,1436,1226,2021,1,2,2022,11,30,117
Sam Ryder,200,93,1,11,0,0,0,1443,1233,2021,1,2,2022,12,29,164
Sam Smith,200,11,6,80,0,0,0,1597,302,2021,1,1,2024,12,31,178
Sampa the Great,193,193,1,1,0,0,0,1366,1366,2021,10,7,2021,10,7,193
Sandeul,198,159,1,16,0,0,0,1380,1002,2021,3,2,2022,10,31,191
Saweetie,129,22,1,24,0,0,0,1611,1450,2021,2,1,2021,7,29,117
Say Yes!,167,43,1,4,0,0,0,813,792,2023,4,4,2023,5,27,43
Seiko Matsuda,176,36,1,8,0,0,0,365,316,2024,7,1,2024,8,25,36
Selena Gomez,200,49,5,16,0,0,0,1611,491,2021,2,1,2024,11,31,83
Seori,182,82,1,4,0,0,0,1478,1457,2021,6,1,2021,7,24,90
Shawn Mendes,199,28,8,72,0,0,0,1611,232,2021,1,1,2024,12,30,103
Shyboiitobii,183,183,1,1,0,0,0,204,204,2024,12,12,2024,12,12,183
Sia,190,9,3,42,0,0,0,1604,190,2021,1,1,2024,12,30,177
Sik-K,181,85,4,12,0,0,0,169,15,2025,1,3,2025,6,29,153
Silica Gel,200,97,2,40,0,0,0,1037,309,2022,1,1,2024,12,31,150
Simon Dominic,163,81,1,4,0,0,0,1569,1548,2021,3,1,2021,4,25,81
Sion,183,27,1,10,0,0,0,1023,960,2022,9,3,2022,11,29,71
Skrillex,156,20,1,8,0,0,0,1408,1359,2021,8,2,2021,10,30,25
Skylar Grey,173,75,1,5,0,0,0,1359,1331,2021,10,4,2021,11,28,128
Sleepy Hallow,195,127,1,4,0,0,0,1422,1401,2021,8,2,2021,9,26,194
Snoop Dogg,197,149,1,3,0,0,0,1219,1205,2022,3,3,2022,3,17,184
So!YoON!,163,33,1,6,0,0,0,841,806,2023,3,6,2023,4,30,118
Song I Han,195,186,1,2,0,0,0,1261,1254,2022,1,20,2022,1,27,195
Song Sohee,156,156,1,1,0,0,0,99,99,2025,3,27,2025,3,27,156
Stacey Ryan,195,88,1,20,0,0,0,932,799,2022,1,2,2023,12,30,166
Standing Egg,195,175,1,5,0,0,0,372,344,2024,6,4,2024,7,27,178
Stephen Sanchez,200,67,2,60,0,0,0,1128,267,2022,1,1,2024,12,30,111
Steve Aoki,151,151,1,1,0,0,0,1611,1611,2021,2,4,2021,2,4,151
Steve Lacy,192,69,1,30,0,0,0,1079,876,2022,1,1,2023,12,29,118
Straight No Chaser,175,146,1,2,0,0,0,1289,1282,2021,12,23,2021,12,30,175
Stray Kids,196,5,47,97,0,1,0,1408,92,2021,1,1,2025,12,31,96
Stromae,128,128,1,1,0,0,0,211,211,2024,12,5,2024,12,5,128
Sub Urban,171,149,1,2,0,0,0,1415,1408,2021,8,19,2021,8,26,149
Summer Walker,194,91,1,4,0,0,0,1331,1310,2021,11,2,2021,12,25,91
Sung Si Kyung,199,66,2,81,0,0,0,1289,512,2021,1,1,2024,12,30,167
Sunwoojunga,186,102,1,8,0,0,0,1422,1373,2021,8,2,2021,9,30,178
Surfaces,200,196,2,2,0,0,0,1527,1408,2021,4,26,2021,8,29,196
Suzy,92,92,1,1,0,0,0,1226,1226,2022,2,24,2022,2,24,92
Swae Lee,153,101,1,2,0,0,0,1394,1387,2021,9,9,2021,9,16,101
Swedish House Mafia,199,15,1,15,0,0,0,1345,1233,2021,1,2,2022,12,28,15
Swings,159,66,1,3,0,0,0,827,813,2023,3,6,2023,4,30,66
TABLO,145,145,1,1,0,0,0,57,57,2025,5,8,2025,5,8,145
TAEIL,197,52,1,10,0,0,0,1219,1156,2022,3,3,2022,5,31,172
TAEMIN,183,29,9,14,0,0,0,1506,295,2021,5,2,2024,11,29,91
TAEYANG,199,3,4,99,0,0,0,897,43,2023,1,1,2025,12,31,3
TAEYEON,200,1,25,177,0,0,0,1611,162,2021,1,1,2025,12,31,196
TAEYONG,191,67,2,11,0,0,0,1170,470,2022,2,2,2024,6,29,95
THE ANXIETY,183,87,1,11,0,0,0,1380,1310,2021,9,2,2021,12,30,151
THE BOYZ,179,53,4,13,0,1,0,1422,855,2021,3,1,2023,11,26,96
TOIL,198,70,4,22,0,0,0,1275,407,2022,1,2,2024,11,28,197
TOMORROW X TOGETHER,199,9,29,100,0,1,0,1597,22,2021,2,1,2025,11,31,183
TRADE L,155,155,1,1,0,0,0,1534,1534,2021,4,22,2021,4,22,155
TREASURE,200,27,4,26,0,1,0,1226,694,2022,2,2,2023,11,31,184
TWICE,195,3,16,112,1,0,0,1611,1,2021,1,1,2025,12,31,125
TWS,191,9,4,73,0,0,0,526,22,2024,1,1,2025,12,31,178
Tabber,162,95,1,4,0,0,0,484,463,2024,3,7,2024,3,28,95
Tai Verdes,198,63,3,14,0,0,0,1408,834,2021,2,2,2023,9,30,153
Tate McRae,200,47,10,77,0,0,0,1611,1,2021,1,1,2025,12,31,108
Tatsuya Kitani,199,63,1,41,0,0,0,722,267,2023,1,1,2024,12,31,102
Taylor Swift,200,6,56,168,0,0,0,1611,1,2021,1,1,2025,12,31,118
Teddy Swims,195,146,1,7,0,0,0,519,463,2024,2,1,2024,3,29,164
Tei,199,87,1,22,0,0,0,995,848,2022,1,1,2023,12,29,165
The 1975,171,132,2,2,0,1,0,1030,988,2022,9,8,2022,10,20,132
The Beatles,126,126,1,1,0,1,0,603,603,2023,11,9,2023,11,9,126
The Birthday,200,118,1,6,0,0,0,883,848,2023,2,2,2023,3,23,130
The Black Skirts,199,50,14,128,0,0,0,1520,1,2021,1,1,2025,12,31,96
The Chainsmokers,200,50,6,62,0,0,0,1604,50,2021,2,1,2025,11,31,134
The Game,107,107,1,1,0,0,0,1261,1261,2022,1,20,2022,1,20,107
The Kid LAROI,200,1,7,205,0,0,0,1611,120,2021,1,1,2025,12,31,142
The NuTs,180,110,1,19,0,0,0,127,1,2025,2,1,2025,7,29,146
The Nuts,197,147,1,10,0,0,0,197,134,2024,1,2,2025,12,30,192
The Ronettes,181,97,1,3,1,0,0,1296,1282,2021,12,16,2021,12,30,181
The Stray,198,190,1,2,0,0,0,1198,1191,2022,3,24,2022,3,31,198
The Volunteers,191,88,4,4,0,0,1,1492,1471,2021,6,3,2021,6,24,142
The Walters,199,63,1,76,0,0,0,1345,1,2021,1,1,2025,12,31,194
The Weeknd,200,3,40,231,0,0,0,1611,1,2021,1,1,2025,12,31,37
TimeFeveR,199,162,2,3,0,0,0,407,379,2024,5,13,2024,6,23,199
Timothe Chalamet,164,158,1,3,0,0,0,505,491,2024,2,15,2024,2,29,164
Tinashe,176,124,1,6,0,0,0,386,351,2024,6,4,2024,7,27,168
Tion Wayne,185,185,1,1,0,0,0,1506,1506,2021,5,20,2021,5,20,185
Tisto,199,90,2,30,0,0,0,1597,1156,2021,1,1,2022,11,31,127
Tom Grennan,169,103,1,16,0,0,0,1520,1415,2021,5,1,2021,8,29,125
Tommy Richman,195,13,1,46,0,0,0,421,99,2024,1,1,2025,12,31,47
Tones And I,169,158,1,3,0,0,0,1597,1583,2021,2,4,2021,3,25,158
Tophyun,198,84,3,18,0,0,0,1254,736,2022,1,1,2023,10,29,157
Travis Scott,200,29,19,52,0,0,0,1611,155,2021,1,1,2025,11,30,194
Trippie Redd,131,77,1,2,0,0,0,1513,1506,2021,5,13,2021,5,20,77
Troye Sivan,200,33,7,101,0,0,0,1611,603,2021,1,1,2023,12,31,121
Twenty One Pilots,178,88,1,2,0,0,0,1541,1534,2021,4,15,2021,4,22,88
Tyga,200,31,1,9,0,0,0,1219,1156,2022,3,3,2022,5,31,40
Tyla,177,49,1,34,0,0,0,638,407,2023,1,1,2024,12,30,163
Tyler,200,37,16,12,0,0,0,1471,239,2021,4,1,2024,11,31,140
UMI,198,18,1,27,0,0,0,547,211,2024,1,1,2024,12,30,19
UmYull,133,108,1,3,0,0,1,15,1,2025,6,3,2025,7,26,127
Uneducated Kid,200,200,1,1,0,0,0,1128,1128,2022,6,2,2022,6,2,200
V,200,1,24,229,0,1,0,1611,1,2021,1,1,2025,12,31,33
VALORANT,180,180,1,1,0,0,0,337,337,2024,8,1,2024,8,1,180
VIBE,184,151,1,4,0,0,0,246,225,2024,10,7,2024,11,31,184
VIVIZ,200,7,3,44,1,0,0,1233,393,2022,1,1,2024,12,31,100
VVON,114,114,1,1,0,0,0,897,897,2023,1,19,2023,1,19,114
Valley,196,170,1,6,0,0,0,1548,1513,2021,4,6,2021,5,29,172
Vaundy,200,18,2,80,0,0,0,988,1,2022,1,1,2025,12,31,131
WATTS,144,144,1,1,0,0,0,1569,1569,2021,3,18,2021,3,18,144
WENDY,181,43,5,13,0,0,0,1548,456,2021,3,3,2024,6,29,54
WILLOW,196,121,2,14,0,0,0,1478,1121,2021,4,1,2022,7,28,182
WINNER,150,36,1,11,0,1,0,1093,1023,2022,7,1,2022,9,28,117
WJSN,191,18,3,9,1,0,0,1548,911,2021,1,2,2023,6,29,90
WONWOO,187,99,1,3,0,0,0,1492,1478,2021,6,3,2021,6,17,99
WOODZ,152,9,2,40,0,0,0,1149,1,2022,1,1,2025,12,31,152
WOOZI,127,127,1,1,0,0,0,519,519,2024,2,1,2024,2,1,127
WSG WANNABE (OASISO),198,101,1,5,1,0,0,1086,1058,2022,7,4,2022,8,28,198
WSG WANNABE(4FIRE),196,10,1,24,0,0,0,1086,890,2022,1,1,2023,12,29,55
WSG WANNBE (Gaya-G),165,17,1,20,0,0,0,1086,953,2022,7,1,2022,11,29,64
Weeekly,200,33,1,36,1,0,0,1548,1240,2021,1,1,2022,11,30,109
Wham!,143,13,2,25,0,0,0,1317,190,2021,11,1,2024,12,30,125
Whee In,192,44,1,10,0,0,0,1541,1478,2021,4,3,2021,6,29,176
Why Don't We,135,116,1,2,0,0,0,1359,1352,2021,10,14,2021,10,21,116
Wiz Khalifa,200,174,1,5,0,0,0,1009,743,2022,6,1,2023,10,29,191
Wizkid,192,113,1,2,0,0,0,1415,1408,2021,8,19,2021,8,26,192
Wonstein,200,26,2,18,0,0,0,1583,1107,2021,3,2,2022,6,31,200
Woo,200,34,2,35,0,0,0,1380,1,2021,1,1,2025,12,29,188
Woody,200,117,5,28,0,0,0,876,1,2023,2,2,2025,11,31,183
XG,199,51,5,16,1,0,0,883,246,2023,2,1,2024,10,31,185
Xydo,183,141,1,3,0,0,0,1198,1184,2022,3,7,2022,4,31,141
YANG YO SEOP,192,168,1,6,0,0,0,1562,1527,2021,3,1,2021,4,29,183
YANGHONGWON,200,27,12,9,0,0,0,561,183,2023,1,2,2025,12,30,143
YEJI,134,118,1,2,0,0,0,106,99,2025,3,20,2025,3,27,118
YENA,200,3,5,74,0,0,0,1261,183,2022,1,1,2025,12,31,96
YEONJUN,200,74,1,9,0,0,0,281,225,2024,9,3,2024,11,31,74
YOASOBI,200,6,2,141,0,0,0,1604,316,2021,1,1,2024,12,31,200
YOON JI HWAN,197,166,1,13,0,0,0,372,190,2024,6,1,2024,12,27,195
YOON MIRAE,172,26,1,11,0,0,0,1023,953,2022,9,3,2022,11,29,26
YOUNGTAK,197,69,9,20,0,0,0,1135,995,2022,5,1,2022,10,30,167
YUMDDA,194,16,6,14,0,0,0,1338,15,2021,1,2,2025,12,30,61
YUNG CHENS,150,141,1,2,0,0,0,1555,1548,2021,4,1,2021,4,8,150
Yerin Baek,200,11,14,107,0,0,0,1611,1,2021,1,1,2025,12,31,100
Yoon Do Hyun,200,68,2,102,0,0,0,1275,1,2022,1,1,2025,12,31,196
Yorushika,200,50,1,41,0,0,0,925,50,2022,1,1,2025,12,29,192
Young Stoner Life,198,144,2,2,0,0,0,1534,1527,2021,4,22,2021,4,29,198
Young Thug,158,78,2,4,0,0,0,1352,1331,2021,10,4,2021,11,28,78
Younha,197,1,4,68,0,0,0,1310,295,2021,1,1,2024,12,31,183
Yountoven,198,155,1,6,0,0,0,1177,1051,2022,4,5,2022,8,28,193
Yung Gravy,188,163,1,3,0,0,0,1044,1030,2022,8,1,2022,9,25,188
Yuuri,200,21,1,116,0,0,0,869,1,2023,1,1,2025,12,31,118
Yyeon,180,128,1,4,0,0,0,645,624,2023,9,5,2023,10,28,180
ZEROBASEONE,187,51,2,14,0,0,0,722,302,2023,7,3,2024,10,31,120
ZICO,196,2,6,86,0,0,0,1611,113,2021,1,1,2025,12,31,188
ZO ZAZZ,178,69,1,16,0,0,0,127,22,2025,2,1,2025,6,29,147
ZUTOMAYO,168,117,1,2,0,0,0,981,974,2022,10,3,2022,11,27,117
Zac Efron,189,89,1,10,0,0,0,645,1,2023,6,2,2025,11,28,122
Zedd,188,146,1,8,0,0,0,1611,1562,2021,2,4,2021,3,25,177
Zion.T,197,54,11,32,0,0,0,1394,1,2021,1,1,2025,12,31,161
Zior Park,185,32,1,12,0,0,0,855,778,2023,3,2,2023,5,30,167
aespa,200,1,54,231,1,0,0,1611,1,2021,1,1,2025,12,31,14
bbno$,195,121,1,10,0,0,0,1394,1331,2021,9,4,2021,11,30,168
benny blanco,200,4,2,36,0,0,0,1611,834,2021,1,1,2023,12,29,148
blackbear,200,89,2,5,0,0,0,1485,1401,2021,6,2,2021,9,26,139
d4vd,199,35,3,130,0,0,0,1009,1,2022,1,1,2025,12,31,184
eAeon,199,28,1,6,0,0,0,1520,1485,2021,5,3,2021,6,27,28
eaJ,110,110,1,1,0,0,0,1177,1177,2022,4,14,2022,4,14,110
eill,198,198,1,1,0,0,0,610,610,2023,11,2,2023,11,2,198
elijah woods,200,163,1,5,0,0,0,603,470,2023,3,9,2024,11,30,194
fromis_9,198,8,7,109,0,0,0,1499,1,2021,1,1,2025,12,31,85
george,195,56,2,33,0,0,0,897,50,2023,1,1,2025,12,31,118
girl in red,192,192,1,1,0,0,0,1576,1576,2021,3,11,2021,3,11,192
hunnie gz,104,104,1,1,0,0,0,127,127,2025,2,27,2025,2,27,104
i-dle,168,168,1,1,0,0,0,36,36,2025,5,29,2025,5,29,168
iKON,147,126,2,3,0,1,0,1576,1149,2021,3,11,2022,5,18,127
imase,200,6,2,58,0,0,0,890,449,2023,1,1,2024,12,31,198
izna,161,60,2,13,1,0,0,85,1,2025,4,1,2025,7,29,67
j-hope,200,5,22,103,0,0,0,1611,1,2021,1,1,2025,12,31,62
keshi,198,63,6,16,0,0,0,1611,323,2021,2,1,2024,11,29,135
lIlBOI,193,31,5,38,0,0,0,1611,1219,2021,1,1,2022,12,30,69
mgk,143,143,1,1,0,0,0,1597,1597,2021,2,18,2021,2,18,143
natori,199,127,1,35,0,0,0,988,729,2022,1,1,2023,12,30,165
northfacegawd,157,157,1,1,0,0,0,1324,1324,2021,11,18,2021,11,18,157
pH-1,193,60,2,12,0,0,0,1520,1009,2021,5,1,2022,9,29,60
salem ilese,184,39,1,12,0,0,0,1219,1142,2022,3,3,2022,5,31,46
sokodomo,196,1,2,42,0,0,0,1324,1023,2021,1,2,2022,12,31,1
toigo,198,86,2,9,0,0,0,925,869,2022,1,2,2023,12,29,86
tripleS,196,17,4,51,1,0,0,974,36,2022,1,1,2025,12,30,120
tuki.,198,79,2,56,0,0,0,421,1,2024,1,1,2025,12,31,139
wave to earth,200,133,2,42,0,0,0,379,8,2024,1,1,2025,12,31,199
yung kai,177,26,1,28,0,0,0,190,1,2024,1,1,2025,12,30,177
