rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,End Date
1,spotify:track:75FEaRjZTKLhTrFGsfMUXR,Kate Bush,Running Up That Hill (A Deal With God),Fish People,1,1,4,4204572,2022-06-23
2,spotify:track:4Dvkj6JhhA12EX05fT7y2e,Harry Styles,As It Was,Columbia,1,2,12,3959756,2022-06-23
3,spotify:track:40SBS57su9xLiE1WqkXOVr,LF SYSTEM,Afraid To Feel,Warner Records,3,3,4,3037131,2022-06-23
4,spotify:track:3F5CgOj3wFlRv51JsHbxhe,"Drake, 21 Savage",Jimmy Cooks (feat. 21 Savage),OVO,4,-1,1,2452627,2022-06-23
5,spotify:track:6xGruZOHLs39ZbVccQTuPZ,Joji,Glimpse of Us,88rising Music,5,25,2,2422695,2022-06-23
6,spotify:track:1qEmFfgcLObUfQm0j1W2CK,Harry Styles,Late Night Talking,Columbia,2,4,5,2167921,2022-06-23
7,spotify:track:0oiv4E896TUTTeQU0cmIui,Drake,Massive,OVO,7,-1,1,2146193,2022-06-23
8,spotify:track:5LYMamLv12UPbemOaTPyeV,Harry Styles,Music For a Sushi Restaurant,Columbia,3,6,5,2098165,2022-06-23
9,spotify:track:5zyZM1EiSqrniyqtprwxpv,Drake,Falling Back,OVO,9,-1,1,2073005,2022-06-23
10,spotify:track:1PckUlxKqWQs3RlWXVBLw3,Lizzo,About Damn Time,Nice Life/Atlantic,2,5,8,1967034,2022-06-23
11,spotify:track:4rmVZajAF7PkrCagGPHbqa,Drake,Sticky,OVO,11,-1,1,1805023,2022-06-23
12,spotify:track:6uvh0In7u1Xn4HgxOfAn8O,Harry Styles,Matilda,Columbia,4,10,5,1682768,2022-06-23
13,spotify:track:7u3w4fQhulC1etJbdfmv3Q,"Tion Wayne, La Roux",IFTK,Atlantic Records UK,6,7,6,1657994,2022-06-23
14,spotify:track:59nOXPmaKlBfGMDeOVGrIK,"Future, Drake, Tems",WAIT FOR U (feat. Drake & Tems),Epic/Freebandz,5,9,8,1571775,2022-06-23
15,spotify:track:7a5fliY9SsZENrQWQBZron,Drake,Texts Go Green,OVO,15,-1,1,1571726,2022-06-23
16,spotify:track:4N5s8lPTsjI9EGP7K4SXzB,George Ezra,Green Green Grass,Columbia,13,13,7,1569611,2022-06-23
17,spotify:track:02MWAaffLxlfxAUY7c5dvx,Glass Animals,Heat Waves,Polydor Records,2,11,88,1552182,2022-06-23
18,spotify:track:0wHFktze2PHC5jDt3B17DC,Jack Harlow,First Class,Generation Now/Atlantic,2,8,11,1522884,2022-06-23
19,spotify:track:2KukL7UlQ8TdvpaA7bY3ZJ,Beyoncé,BREAK MY SOUL,Parkwood Entertainment/Columbia,19,-1,1,1412504,2022-06-23
