collab_artist,number of times,main_artist
Ozuna,1,ROSALA
The Weeknd,1,ROSALA
Travis Scott,1,ROSALA
Rauw Alejandro,1,ROSALA
J Balvin,1,ROSALA
El Guincho,1,ROSALA
