collab_artist,number of times,main_artist
Sammy & Falsetto,1,Super Yei
Towy,1,Super Yei
Sammy,1,Super Yei
Beltito,1,Super Yei
Osquel,1,Super Yei
Jone Quest,1,Super Yei
