collab_artist,number of times,main_artist
Dante Klein,1,Cheat Codes
CVBZ,1,Cheat Codes
Demi Lovato,1,Cheat Codes
Fetty Wap,1,Cheat Codes
Kris Kross Amsterdam,1,Cheat Codes
Little Mix,1,Cheat Codes
