collab_artist,number of times,main_artist
Selena Gomez,2,DJ Snake
Ozuna,1,DJ Snake
Gucci Mane,1,DJ Snake
Cardi B,1,DJ Snake
Lauv,1,DJ Snake
Megan Thee Stallion,1,DJ Snake
J Balvin,1,DJ Snake
LISA,1,DJ Snake
Bipolar Sunshine,1,DJ Snake
21 Savage,1,DJ Snake
Anitta,1,DJ Snake
Tainy,1,DJ Snake
Sheck Wes,1,DJ Snake
Offset,1,DJ Snake
Sean Paul,1,DJ Snake
Justin Bieber,1,DJ Snake
Tyga,1,DJ Snake
