collab_artist,number of times,main_artist
Mc Kadu,1,Dj GBR
MC Ryan SP,1,Dj GBR
MC PH,1,Dj GBR
MC GH do 7,1,Dj GBR
Mc Davi,1,Dj GBR
MC GP,1,Dj GBR
TrapLaudo,1,Dj GBR
Mc Don Juan,1,Dj GBR
Mc Luki,1,Dj GBR
Mc IG,1,Dj GBR
