collab_artist,number of times,main_artist
Sierra Ferrell,1,Zach Bryan
The War and Treaty,1,Zach Bryan
The Lumineers,1,Zach Bryan
Bon Iver,1,Zach Bryan
Kacey Musgraves,1,Zach Bryan
Noah Kahan,1,Zach Bryan
