collab_artist,number of times,main_artist
Moby,2,A$AP Rocky
FKA twigs,1,A$AP Rocky
Imogen Heap,1,A$AP Rocky
Clams Casino,1,A$AP Rocky
T.I.,1,A$AP Rocky
London On Da Track,1,A$AP Rocky
21 Savage,1,A$AP Rocky
Gucci Mane,1,A$AP Rocky
BlocBoy JB,1,A$AP Rocky
Skepta,1,A$AP Rocky
Kid Cudi,1,A$AP Rocky
