collab_artist,number of times,main_artist
Nicki Minaj,2,Lil Uzi Vert
WanMor,2,Lil Uzi Vert
Young Thug,2,Lil Uzi Vert
Oh Wonder,2,Lil Uzi Vert
NAV,1,Lil Uzi Vert
ARIZONATEARS,1,Lil Uzi Vert
The Weeknd,1,Lil Uzi Vert
Syd,1,Lil Uzi Vert
Travis Scott,1,Lil Uzi Vert
21 Savage,1,Lil Uzi Vert
Future,1,Lil Uzi Vert
Pharrell Williams,1,Lil Uzi Vert
Gunna,1,Lil Uzi Vert
Chief Keef,1,Lil Uzi Vert
sped up nightcore,1,Lil Uzi Vert
