collab_artist,number of times,main_artist
Fivio Foreign,2,Lil Tjay
Kay Flock,1,Lil Tjay
Polo G,1,Lil Tjay
Moneybagg Yo,1,Lil Tjay
6LACK,1,Lil Tjay
Offset,1,Lil Tjay
Pop Smoke,1,Lil Tjay
