collab_artist,number of times,main_artist
Travis Scott,2,Playboi Carti
Kendrick Lamar,2,Playboi Carti
Future,2,Playboi Carti
The Weeknd,1,Playboi Carti
Lil Uzi Vert,1,Playboi Carti
Ty Dolla $ign,1,Playboi Carti
Young Thug,1,Playboi Carti
Jhen Aiko,1,Playboi Carti
Skepta,1,Playboi Carti
