collab_artist,number of times,main_artist
Post Malone,1,Beyonc
Childish Gambino,1,Beyonc
Tanner Adell,1,Beyonc
Willie Jones,1,Beyonc
Z,1,Beyonc
Dolly Parton,1,Beyonc
Oumou Sangar,1,Beyonc
Linda Martell,1,Beyonc
Miley Cyrus,1,Beyonc
JAY,1,Beyonc
Brittney Spencer,1,Beyonc
Shaboozey,1,Beyonc
BEAM,1,Beyonc
Reyna Roberts,1,Beyonc
Tiera Kennedy,1,Beyonc
Kendrick Lamar,1,Beyonc
Rumi Carter,1,Beyonc
Willie Nelson,1,Beyonc
Tems,1,Beyonc
Grace Jones,1,Beyonc
