collab_artist,number of times,main_artist
Billy Ray Cyrus,2,Lil Nas X
DaBaby,1,Lil Nas X
BTS,1,Lil Nas X
Doja Cat,1,Lil Nas X
Jack Harlow,1,Lil Nas X
YoungBoy Never Broke Again,1,Lil Nas X
Miley Cyrus,1,Lil Nas X
Young Thug,1,Lil Nas X
Cardi B,1,Lil Nas X
Mason Ramsey,1,Lil Nas X
Elton John,1,Lil Nas X
Megan Thee Stallion,1,Lil Nas X
RM,1,Lil Nas X
