collab_artist,number of times,main_artist
SMU,1,Tropa do Bruxo
Triz,1,Tropa do Bruxo
DJ Ws da Igrejinha,1,Tropa do Bruxo
Mc Menor Thalis,1,Tropa do Bruxo
