collab_artist,number of times,main_artist
Gunna,3,Young Thug
Travis Scott,2,Young Thug
Lil Baby,2,Young Thug
Drake,2,Young Thug
Jaden,1,Young Thug
Lil Uzi Vert,1,Young Thug
Post Malone,1,Young Thug
2 Chainz,1,Young Thug
Future,1,Young Thug
J. Cole,1,Young Thug
A$AP Rocky,1,Young Thug
Young Stoner Life,1,Young Thug
PnB Rock,1,Young Thug
Wiz Khalifa,1,Young Thug
