rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,End Date
1,spotify:track:53iuhJlwXhSER5J2IYYv1W,Taylor Swift,The Fate of Ophelia,Taylor Swift,1,1,8,9073708,2025-11-27
2,spotify:track:1qbmS6ep2hbBRaEZFpn7BX,Olivia Dean,Man I Need,PLG - Capitol,2,2,14,8914601,2025-11-27
3,spotify:track:1CPZ5BxNNd0n0nF4Orb9JS,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast",Golden,K-Pop Demon Hunters,1,3,23,8035173,2025-11-27
4,spotify:track:2EjXfH91m7f8HiJN1yQg97,Brenda Lee,Rockin' Around The Christmas Tree,MCA Nashville,1,9,64,6925607,2025-11-27
5,spotify:track:6sGIMrtIzQjdzNndVxe397,Olivia Dean,So Easy (To Fall In Love),PLG - Capitol,4,4,9,6612911,2025-11-27
6,spotify:track:2RkZ5LkEzeHGRsmDqKwmaJ,Alex Warren,Ordinary,Atlantic Records,1,6,42,6451163,2025-11-27
7,spotify:track:0bYg9bo50gSsH3LtXe2SQn,Mariah Carey,All I Want for Christmas Is You,Columbia,1,10,72,6442732,2025-11-27
8,spotify:track:7vQbuQcyTflfCIOu3Uzzya,Bobby Helms,Jingle Bell Rock,Geffen,2,20,64,5941196,2025-11-27
9,spotify:track:3yWuTOYDztXjZxdE2cIRUa,Taylor Swift,Opalite,Taylor Swift,2,5,8,5856475,2025-11-27
10,spotify:track:3B2ZpJeewPvhAkjXtTkdtJ,Tate McRae,NOBODY'S GIRL,RCA Records Label,10,-1,1,5642288,2025-11-27
11,spotify:track:2FRnf9qhLbvw8fu4IBXx78,Wham!,Last Christmas,Epic,4,15,62,5624641,2025-11-27
12,spotify:track:7qjZnBKE73H4Oxkopwulqe,sombr,back to friends,Warner Records,2,7,36,5477423,2025-11-27
13,spotify:track:65DbTqJKhbwqYbZ1Okr0rc,Ella Langley,Choosin' Texas,SAWGOD/Columbia,13,47,6,5267926,2025-11-27
14,spotify:track:1dByUyyoRKL99fJJ6VCQzb,Tate McRae,TIT FOR TAT,RCA Records Label,2,35,9,5254112,2025-11-27
15,spotify:track:66tlRqExpkn4kRyuxelzs5,Tate McRae,ANYTHING BUT LOVE,RCA Records Label,15,-1,1,5000841,2025-11-27
16,spotify:track:4gfrYDtaRmp6HPvN80V2ob,Morgan Wallen,I Got Better,Big Loud Records / Mercury Records / Republic Records,3,17,28,4973915,2025-11-27
17,spotify:track:1IcR6RlgvDczfvoWJSSY2A,Andy Williams,It's the Most Wonderful Time of the Year,Columbia,4,60,58,4737694,2025-11-27
18,spotify:track:55lijDD6OAjLFFUHU9tcDm,RAYE,WHERE IS MY HUSBAND!,Human Re Sources,18,23,10,4711397,2025-11-27
19,spotify:track:0cQVqPuHQP4KEwc7ZUQmj6,The Neighbourhood,Sweater Weather,Columbia,8,8,275,4708762,2025-11-27
20,spotify:track:0lizgQ7Qw35od7CYaoMBZb,Ariana Grande,Santa Tell Me,Universal Records,5,46,58,4703308,2025-11-27
21,spotify:track:70LcF31zb1H0PyJoS1Sx1r,Radiohead,Creep,XL Recordings,12,12,81,4619011,2025-11-27
22,spotify:track:5humEOJehpAwMJEJmb0JJ2,Nat King Cole,The Christmas Song (Merry Christmas To You),Capitol Records,8,62,50,4561758,2025-11-27
23,spotify:track:2uFaJJtFpPDc5Pa95XzTvg,Dean Martin,Let It Snow! Let It Snow! Let It Snow!,Capitol Records,6,72,46,4457199,2025-11-27
24,spotify:track:3nAp4IvdMPPWEH9uuXFFV5,Kelly Clarkson,Underneath the Tree,RCA Records Label,8,57,45,4331258,2025-11-27
25,spotify:track:7AxXJXqJOMRqkgZxvG3r6E,Tate McRae,TRYING ON SHOES,RCA Records Label,25,-1,1,4290223,2025-11-27
26,spotify:track:6Qyc6fS4DsZjB2mRW9DsQs,The Goo Goo Dolls,Iris,Warner Records,13,13,92,4252602,2025-11-27
27,spotify:track:6dOtVTDdiauQNBQEDOtlAB,Billie Eilish,BIRDS OF A FEATHER,Darkroom/Interscope Records,2,18,80,4242868,2025-11-27
28,spotify:track:7fUYUcWy853HS8YJn0b3Sr,The Ronettes,Sleigh Ride,Legacy Recordings,9,140,43,4238711,2025-11-27
29,spotify:track:0ofHAoxe9vBkTCp2UQIavz,Fleetwood Mac,Dreams - 2004 Remaster,Rhino/Warner Records,6,16,253,4181182,2025-11-27
30,spotify:track:1I37Zz2g3hk9eWxaNkj031,"Saja Boys, Andrew Choi, Neckwav, Danny Chung, KEVIN WOO, samUIL Lee, KPop Demon Hunters Cast",Your Idol,K-Pop Demon Hunters,2,19,23,4148252,2025-11-27
31,spotify:track:5o0hD6Bs6RdyZxfYBoEEc8,Cynthia Erivo,No Good Deed,Wicked Soundtrack,31,-1,1,4092365,2025-11-27
32,spotify:track:1NXbNEAcPvY5G1xvfN57aA,Tame Impala,Dracula,Columbia,8,14,9,4066410,2025-11-27
