rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart
38,"spotify:track:76OGwb5RA9h4FxQPT33ekc","Rosa Linn","SNAP","Columbia",1,44,75
39,"spotify:track:0HaRLPnr887lcQM2YQzkff","Burna Boy, Ed Sheeran","For My Hand (feat. Ed Sheeran)","Spaceship Entertainment Ltd.",10,37,39
40,"spotify:track:1Fid2jjqsHViMX6xNH70hE","Seafret","Atlantis","Sweet Jane Recordings",40,40,31
41,"spotify:track:54NBD72JXFXzrodbQBSzWh","Tyga, Jhené Aiko, Pop Smoke","Sunshine","Last Kings Music / EMPIRE",40,41,4
42,"spotify:track:5YbPxJwPfrj7uswNwoF1pJ","Burna Boy","Last Last","Spaceship Entertainment Ltd.",4,43,95
43,"spotify:track:0wGbyS1tExQSwOYu6UceyE","ONIMXRU, SMITHMANE","SHADOW","ONIMXRU x SMITHMANE",28,33,8
44,"spotify:track:3LtpKP5abr2qqjunvjlX5i","Central Cee","Doja","Central Cee",7,39,25
45,"spotify:track:1MqzIgGsHP4cNjPboevsfq","Indila","Tourner Dans Le Vide","Universal Music Division Capitol Music France",45,50,10
46,"spotify:track:7DQMBUK4oX9gV1qIzpoRz6","Aymos","Mama","DJs Production",45,45,4
47,"spotify:track:4vuVzf7BIZhDAFm3TB0Tzy","charlieonnafriday","Enough","Onnafriday Records / Island Records",35,42,11
48,"spotify:track:1uJ0MhoeCx5y66oaxv5tUQ","Naqua SA, Shebeshxt, Justin Juss Tii, Strike SA","Shebe Monateng (Shebeshxt)","2435823 Records DK",48,56,10
49,"spotify:track:6cQ8IRL1UQR11v4wD4wjo8","Camylio","monsters","Republic Records",49,51,4
50,"spotify:track:3WMj8moIAXJhHsyLaqIIHI","Zach Bryan","Something in the Orange","Warner Records",28,48,40
51,"spotify:track:7DbdUf8aHSYoliSjO6LZv6","Beach Weather","Sex, Drugs, Etc.","8123 / Arista Records",16,46,92
52,"spotify:track:6qyS9qBy0mEk3qYaH8mPss","Kordhell","Murder In My Mind","Kordhell",22,47,71
53,"spotify:track:27ZZdyTSQWI7Cug2d2PkqV","Armani White","BILLIE EILISH.","Legendbound, LLC / Def Jam Recordings",5,67,88
54,"spotify:track:2icgqIMkjpToStO1FRAoyj","Robot Boii, Mellow & Sleazy, Soul Revolver, Shaun MusiQ, F Teearse","Salary Salary","Silver Merci",10,54,107
55,"spotify:track:3PNaaKLGYYn1ULNZXyMuWM","Nicholas Bonnin, Angelicca","Shut Up and Listen","Virgin",1,62,52
56,"spotify:track:3PdO57q0KLWkfWXsXQJlV6","Mas Musiq, Aymos, Young Stunna","Sengizwile (feat. Aymos & Young Stunna)","New Money Gang Records",40,58,45
57,"spotify:track:75VD2d6BPTuESBrzRqD6xl","Senior Oat, Kemy Chienda","All In You","The Oat Records",1,57,182
58,"spotify:track:5ACZOGjT6I5He0pDZED56Z","why mona","Wannabe","Ultra Records",9,49,57
59,"spotify:track:3kIiJeILPKS1gObjJFq4Hi","Fortunator, khubvi kid, Crosswavee, dj Call me SA, DJ Micro","Ha mathuthu banga (Fortunator & Rude kid venda)","3436750 Records DK",59,-1,1
60,"spotify:track:4OmfWzukSVD140NiAIEjem","Steve Lacy","Static","L-M Records/RCA Records",34,64,32
61,"spotify:track:23CMRsLRGVCDwCzDtYMq6p","Natalie Jane","Mentally Cheating","10K Projects/Capitol Records",18,82,27
62,"spotify:track:5uWDenxq03AYLOq83WzLNo","Kabza De Small, Young Stunna, Nobuhle, Ze2","Xola (feat. Nobuhle, Ze2 & Young Stunna)","Piano Hub",23,71,60
63,"spotify:track:4Oab51CLrmfgwXIDCcaQs1","Maglera Doe Boy, Ason","Dor Do Povo","Universal Music (Pty) Ltd.",55,55,10
64,"spotify:track:3rb0tMq42WfggucPm0HHkA","MEDUZA, James Carter, Elley Duhé, FAST BOY","Bad Memories (feat. Elley Duhé & FAST BOY)","Universal-Island Records Ltd.",36,63,22
65,"spotify:track:5BuzMo2h1giNWQ2oP5uo6N","Nomfundo Moh","Izibusiso","Universal Music (Pty) Ltd.",65,68,4
66,"spotify:track:24MacpaasG6qJ5mvVgY9cl","Zandie Khumalo, Xowla","Ikhwela","Content Connect Africa",66,70,3
67,"spotify:track:4pR4oQJULf7FDB54TleMyH","Limoblaze, Lecrae, Happi","Jireh (My Provider)","Limoblaze Music",67,75,3
68,"spotify:track:1VQI2XUq5D8GKqwm1gpFWJ","Nomfundo Moh, Kwesta","Sibaningi","Universal Music (Pty) Ltd.",62,78,4
69,"spotify:track:0zi0Do3nO8LtRzlau2V7DR","Temple Boys Cpt","Werkhom 2.0 (Bonus Track)","Rejx Entertainment",45,60,13
70,"spotify:track:7Ddk8FhoYKdsVoX9AOCPMm","DJ Khaled, Drake, Lil Baby","STAYING ALIVE (feat. Drake & Lil Baby)","Epic/We The Best",24,72,11
71,"spotify:track:2TSfStvlAMLw89u3tali79","Nardo Wick","Dah Dah DahDah","Flawless Ent./RCA Records",42,59,24
72,"spotify:track:6AmG7bzDsU8nxhSDHXII9D","DJ Toy JustDance","Amapiano 2022 Mixtape","1710 Media",64,69,7
73,"spotify:track:6qhTveQbbpuGPn1zs0QLvh","Luxury SA","Definition of Deephouse","Luxury SA",31,76,15
74,"spotify:track:4hv0hmUjhAqvAPGCHP4EaE","Ronald Isley, The Isley Brothers, Beyoncé","Make Me Say It Again, Girl","RI Top Ten",65,65,4
75,"spotify:track:3pBpX15YF0hdlRz2ddfSh2","Fred again.., Swedish House Mafia, Future","Turn On The Lights again.. (feat. Future)","Atlantic Records UK",22,85,18
76,"spotify:track:3IlWZqnqXW29Zr84eTv3CK","Skweletu","Inja endlini","3825021 Records DK",52,73,15
77,"spotify:track:3DFw8WqtxcGtUP8X1o4Yti","MashBeatz, Thato Saul, Maglera Doe Boy","NEVER RIDE","OuttaThisWorld",22,83,72
78,"spotify:track:4gLkYD4KVDd88vuqfZiAyu","Maglera Doe Boy","Makazana","Universal Music (Pty) Ltd.",40,52,11
79,"spotify:track:5ww2BF9slyYgNOk37BlC4u","Manuel Turizo","La Bachata","Sony Music Latin/La Industria",45,89,12
80,"spotify:track:6xGruZOHLs39ZbVccQTuPZ","Joji","Glimpse of Us","88rising Music/Warner Records",1,84,67
81,"spotify:track:5Sk39LuvdwuvL84jD01Dum","MUPP, Sadfriendd","vendetta!","Sadfriendd x MUPP",8,93,86
82,"spotify:track:1inAIGub1bVFLUMFkoRVBq","Sofia Carson","Sweet Caroline","Hollywood Records",23,88,18
83,"spotify:track:7Iiek3SL6PluRxj9IgbTC1","AURORA","Cure For Me","Glassnote Entertainment Group LLC",68,79,7
84,"spotify:track:1MJagJs7aC4UJYZK3j5iIO","Eloff","Witblits","Select",14,97,37
85,"spotify:track:7tZMF9Hn5uGsfC7zGXbSKM","Crayon","Ijo (Laba Laba)","Mavin Records/Blowtime Ent",41,81,20
86,"spotify:track:3u6PxWema1snbjLbFEyjkJ","Seafret","Atlantis - Extra Sped Up Version","Sweet Jane Recordings",86,-1,2
87,"spotify:track:2ISyz9DRGEMrJN77ge3hi2","Eem Triplin","AWKWARD FREESTYLE","Eem Triplin LLC",44,74,8
88,"spotify:track:6H1PPMFKmZRYiT0fJrKwvE","JxyFlexxoo, skaiwater","#Miles - Remix","4136996 Records DK",7,66,63
89,"spotify:track:623j8RCauvM1HjUPrl9UAL","Dr Nel","Tshwara fase","3013136 Records DK",87,87,3
90,"spotify:track:7iBiBYaVBw69mmPwPBgM0t","Mr JazziQ, Nokwazi, DJ Biza, Tsiki XII","Baleka (feat. Nokwazi, DJ Biza & Tsiki XII)","Sound African Recordings",90,91,4
91,"spotify:track:4h9wh7iOZ0GGn8QVp4RAOB","OneRepublic","I Ain't Worried","Interscope Records",27,-1,76
92,"spotify:track:4cacyP5c3PMlfnyjpg13xW","Yung Gravy","Betty (Get Money)","Republic Records",3,-1,65
93,"spotify:track:17F0bCxOCJASVSC3dhPEIt","Meneer Cee, DaLootz, Jay Music, Shay Moc","Waars Jou Nanas","Finesse Digital (Pty) Ltd",45,77,16
94,"spotify:track:2hZ17zF5a03Ly4by80wI2M","Headie One, Abra Cadabra, Bandokay","Can't Be Us","Relentless Records",76,-1,4
95,"spotify:track:5kVRs3AnESkdZElamZazu8","Maglera Doe Boy, KayGizm","God Is A Black Woman","Universal Music (Pty) Ltd.",46,61,4
96,"spotify:track:6UrCdosrSwYJAXAb9UQeW6","Lowsheen, Master KG, Basetsana","Uthando Lwakho","Wanitwa Mos Entertainment",46,-1,7
97,"spotify:track:1wB9HhcWCPr9HzeF7qztWT","Luxury SA","Shoot My Shot","Independent",51,-1,11
98,"spotify:track:0CQfLvA2MF1lvaN20O5cR4","Maglera Doe Boy, Miss Ready, Halo Yagami","Goni","Universal Music (Pty) Ltd.",59,80,6
99,"spotify:track:557DLyFeg06jCV2cpT005C","YG","Toxic","YG PS/ Def Jam",52,95,4
100,"spotify:track:0G17UriYHMjXnZE2OJJSMR","Xantesha","SUNRISE (Slowed + Reverb)","Xantesha",57,-1,9
