trackAppearanceCount,artistAppearanceCount,artist_names,track_name,rank,uri,source,peak_rank,previous_rank,weeks_on_chart,streams,End Date,Week,Year,End Date Dt,Seconds since Epoch,End Date Aggregated,ArtistCount,main_artist,isTopTen
0,2,"Perry Como, The Fontane Sisters, Mitchell Ayres & His Orchestra",It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra),18,spotify:track:6IeK3Ap5m3HabwJxgI6eSE,RCA Records Label,11,23,49,10642506,2025-12-25,52,2025,2025-12-25,1766620800.0,2025-12-01,1,Perry Como,0
0,0,Pooh Shiesty,FDO,116,spotify:track:5YbDA37CN0YcgZXF6L2cBX,1017/Atlantic,88,88,2,3328539,2025-12-25,52,2025,2025-12-25,1766620800.0,2025-12-01,1,Pooh Shiesty,0
0,0,Post Malone,White Iverson,156,spotify:track:6eT7xZZlB2mwyzJ2sUKG6w,Universal Records,66,126,81,2814523,2025-12-25,52,2025,2025-12-25,1766620800.0,2025-12-01,1,Post Malone,0
0,1,"Post Malone, Morgan Wallen",I Had Some Help (Feat. Morgan Wallen),191,spotify:track:5IZXB5IKAD2qlvTPJYDCFB,Mercury Records / Republic Records,1,134,85,2609886,2025-12-25,52,2025,2025-12-25,1766620800.0,2025-12-01,1,Post Malone,0
0,0,Queen,Thank God It's Christmas - Non-Album Single,140,spotify:track:2xGO2UjzxeVQSIkyg98vck,EMI,140,-1,2,3057214,2025-12-25,52,2025,2025-12-25,1766620800.0,2025-12-01,1,Queen,0
0,0,RAYE,WHERE IS MY HUSBAND!,84,spotify:track:55lijDD6OAjLFFUHU9tcDm,Human Re Sources,18,52,14,3997248,2025-12-25,52,2025,2025-12-25,1766620800.0,2025-12-01,1,RAYE,0
0,0,Radiohead,Creep,83,spotify:track:70LcF31zb1H0PyJoS1Sx1r,XL Recordings,12,40,85,4007430,2025-12-25,52,2025,2025-12-25,1766620800.0,2025-12-01,1,Radiohead,0
0,0,Ravyn Lenae,Love Me Not,153,spotify:track:4WFgvKVfEhb3IUAFGrutTR,Atlantic Records,5,95,42,2846240,2025-12-25,52,2025,2025-12-25,1766620800.0,2025-12-01,1,Ravyn Lenae,0
0,1,Ravyn Lenae,O Holy Night - Spotify Singles Holiday,102,spotify:track:7L3OGWgJMQdXSbY3zgUt1Q,Atlantic Records,102,-1,1,3538038,2025-12-25,52,2025,2025-12-25,1766620800.0,2025-12-01,1,Ravyn Lenae,0
0,0,Riley Green,Worst Way,176,spotify:track:1osfLqL6L2iQsirRf83ded,Nashville Harbor,39,135,51,2706604,2025-12-25,52,2025,2025-12-25,1766620800.0,2025-12-01,1,Riley Green,0
