trackAppearanceCount,artistAppearanceCount,rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,End Date,Week,Year,End Date Dt,Seconds since Epoch,End Date Aggregated,ArtistCount,main_artist,isTopTen,Artist and Track,rank difference,Position over Time
0,61,44,spotify:track:6XdAvTC80727JAI9HBAVLc,1da Banton,Ego,Squareball Ent. Limited,44,-1,1,57614,2022-10-20,42,2022,2022-10-20,1666224000.0,2022-10-01,1,1da Banton,0,1da Banton; Ego,0,0
0,0,36,spotify:track:4vHy2IHzf3EabEa7oMpUZB,1da Banton,No Wahala,Squareball Ent. Limited,36,-1,1,41233,2022-02-17,7,2022,2022-02-17,1645056000.0,2022-02-01,1,1da Banton,0,1da Banton; No Wahala,0,0
1,1,33,spotify:track:4vHy2IHzf3EabEa7oMpUZB,1da Banton,No Wahala,Squareball Ent. Limited,33,36,2,41956,2022-02-24,8,2022,2022-02-24,1645660800.0,2022-02-01,1,1da Banton,0,1da Banton; No Wahala,-3,75
2,2,46,spotify:track:4vHy2IHzf3EabEa7oMpUZB,1da Banton,No Wahala,Squareball Ent. Limited,33,33,3,39122,2022-03-03,9,2022,2022-03-03,1646265600.0,2022-03-01,1,1da Banton,0,1da Banton; No Wahala,13,100
3,3,49,spotify:track:4vHy2IHzf3EabEa7oMpUZB,1da Banton,No Wahala,Squareball Ent. Limited,33,46,4,36285,2022-03-10,10,2022,2022-03-10,1646870400.0,2022-03-01,1,1da Banton,0,1da Banton; No Wahala,3,100
4,5,53,spotify:track:4vHy2IHzf3EabEa7oMpUZB,1da Banton,No Wahala,Squareball Ent. Limited,33,49,5,31616,2022-03-17,11,2022,2022-03-17,1647475200.0,2022-03-01,1,1da Banton,0,1da Banton; No Wahala,4,100
5,8,60,spotify:track:4vHy2IHzf3EabEa7oMpUZB,1da Banton,No Wahala,Squareball Ent. Limited,33,53,6,30134,2022-03-24,12,2022,2022-03-24,1648080000.0,2022-03-01,1,1da Banton,0,1da Banton; No Wahala,7,100
6,10,80,spotify:track:4vHy2IHzf3EabEa7oMpUZB,1da Banton,No Wahala,Squareball Ent. Limited,33,60,7,25792,2022-03-31,13,2022,2022-03-31,1648684800.0,2022-03-01,1,1da Banton,0,1da Banton; No Wahala,20,100
7,12,79,spotify:track:4vHy2IHzf3EabEa7oMpUZB,1da Banton,No Wahala,Squareball Ent. Limited,33,80,8,23370,2022-04-07,14,2022,2022-04-07,1649289600.0,2022-04-01,1,1da Banton,0,1da Banton; No Wahala,-1,75
8,14,77,spotify:track:4vHy2IHzf3EabEa7oMpUZB,1da Banton,No Wahala,Squareball Ent. Limited,33,79,9,21781,2022-04-14,15,2022,2022-04-14,1649894400.0,2022-04-01,1,1da Banton,0,1da Banton; No Wahala,-2,75
9,16,82,spotify:track:4vHy2IHzf3EabEa7oMpUZB,1da Banton,No Wahala,Squareball Ent. Limited,33,77,10,21419,2022-04-21,16,2022,2022-04-21,1650499200.0,2022-04-01,1,1da Banton,0,1da Banton; No Wahala,5,100
10,18,100,spotify:track:4vHy2IHzf3EabEa7oMpUZB,1da Banton,No Wahala,Squareball Ent. Limited,33,82,11,19208,2022-04-28,17,2022,2022-04-28,1651104000.0,2022-04-01,1,1da Banton,0,1da Banton; No Wahala,18,100
11,20,104,spotify:track:4vHy2IHzf3EabEa7oMpUZB,1da Banton,No Wahala,Squareball Ent. Limited,33,100,12,20587,2022-05-05,18,2022,2022-05-05,1651708800.0,2022-05-01,1,1da Banton,0,1da Banton; No Wahala,4,100
12,22,107,spotify:track:4vHy2IHzf3EabEa7oMpUZB,1da Banton,No Wahala,Squareball Ent. Limited,33,104,13,18590,2022-05-12,19,2022,2022-05-12,1652313600.0,2022-05-01,1,1da Banton,0,1da Banton; No Wahala,3,100
13,24,132,spotify:track:4vHy2IHzf3EabEa7oMpUZB,1da Banton,No Wahala,Squareball Ent. Limited,33,107,14,17576,2022-05-19,20,2022,2022-05-19,1652918400.0,2022-05-01,1,1da Banton,0,1da Banton; No Wahala,25,100
14,26,130,spotify:track:4vHy2IHzf3EabEa7oMpUZB,1da Banton,No Wahala,Squareball Ent. Limited,33,132,15,16939,2022-05-26,21,2022,2022-05-26,1653523200.0,2022-05-01,1,1da Banton,0,1da Banton; No Wahala,-2,75
15,28,106,spotify:track:4vHy2IHzf3EabEa7oMpUZB,1da Banton,No Wahala,Squareball Ent. Limited,33,130,16,19238,2022-06-02,22,2022,2022-06-02,1654128000.0,2022-06-01,1,1da Banton,0,1da Banton; No Wahala,-24,75
16,31,116,spotify:track:4vHy2IHzf3EabEa7oMpUZB,1da Banton,No Wahala,Squareball Ent. Limited,33,106,17,18368,2022-06-09,23,2022,2022-06-09,1654732800.0,2022-06-01,1,1da Banton,0,1da Banton; No Wahala,10,100
17,34,116,spotify:track:4vHy2IHzf3EabEa7oMpUZB,1da Banton,No Wahala,Squareball Ent. Limited,33,116,18,18207,2022-06-16,24,2022,2022-06-16,1655337600.0,2022-06-01,1,1da Banton,0,1da Banton; No Wahala,0,50
18,37,133,spotify:track:4vHy2IHzf3EabEa7oMpUZB,1da Banton,No Wahala,Squareball Ent. Limited,33,116,19,18004,2022-06-23,25,2022,2022-06-23,1655942400.0,2022-06-01,1,1da Banton,0,1da Banton; No Wahala,17,100
19,40,146,spotify:track:4vHy2IHzf3EabEa7oMpUZB,1da Banton,No Wahala,Squareball Ent. Limited,33,133,20,15898,2022-06-30,26,2022,2022-06-30,1656547200.0,2022-06-01,1,1da Banton,0,1da Banton; No Wahala,13,100
20,42,143,spotify:track:4vHy2IHzf3EabEa7oMpUZB,1da Banton,No Wahala,Squareball Ent. Limited,33,146,21,15965,2022-07-07,27,2022,2022-07-07,1657152000.0,2022-07-01,1,1da Banton,0,1da Banton; No Wahala,-3,75
21,45,170,spotify:track:4vHy2IHzf3EabEa7oMpUZB,1da Banton,No Wahala,Squareball Ent. Limited,33,143,22,14611,2022-07-14,28,2022,2022-07-14,1657756800.0,2022-07-01,1,1da Banton,0,1da Banton; No Wahala,27,100
0,4,56,spotify:track:4yaPPFIafaVaMRHZ5IHkbA,"1da Banton, Kizz Daniel, Tiwa Savage",No Wahala - Remix,Squareball Ent. Limited,56,-1,1,30777,2022-03-10,10,2022,2022-03-10,1646870400.0,2022-03-01,1,1da Banton,0,"1da Banton, Kizz Daniel, Tiwa Savage; No Wahala - Remix",0,0
1,6,82,spotify:track:4yaPPFIafaVaMRHZ5IHkbA,"1da Banton, Kizz Daniel, Tiwa Savage",No Wahala - Remix,Squareball Ent. Limited,56,56,2,22012,2022-03-17,11,2022,2022-03-17,1647475200.0,2022-03-01,1,1da Banton,0,"1da Banton, Kizz Daniel, Tiwa Savage; No Wahala - Remix",26,100
2,7,59,spotify:track:4yaPPFIafaVaMRHZ5IHkbA,"1da Banton, Kizz Daniel, Tiwa Savage",No Wahala - Remix,Squareball Ent. Limited,56,82,3,30317,2022-03-24,12,2022,2022-03-24,1648080000.0,2022-03-01,1,1da Banton,0,"1da Banton, Kizz Daniel, Tiwa Savage; No Wahala - Remix",-23,75
3,9,74,spotify:track:4yaPPFIafaVaMRHZ5IHkbA,"1da Banton, Kizz Daniel, Tiwa Savage",No Wahala - Remix,Squareball Ent. Limited,56,59,4,27161,2022-03-31,13,2022,2022-03-31,1648684800.0,2022-03-01,1,1da Banton,0,"1da Banton, Kizz Daniel, Tiwa Savage; No Wahala - Remix",15,100
4,11,48,spotify:track:4yaPPFIafaVaMRHZ5IHkbA,"1da Banton, Kizz Daniel, Tiwa Savage",No Wahala - Remix,Squareball Ent. Limited,48,74,5,32373,2022-04-07,14,2022,2022-04-07,1649289600.0,2022-04-01,1,1da Banton,0,"1da Banton, Kizz Daniel, Tiwa Savage; No Wahala - Remix",-26,75
5,13,40,spotify:track:4yaPPFIafaVaMRHZ5IHkbA,"1da Banton, Kizz Daniel, Tiwa Savage",No Wahala - Remix,Squareball Ent. Limited,40,48,6,36156,2022-04-14,15,2022,2022-04-14,1649894400.0,2022-04-01,1,1da Banton,0,"1da Banton, Kizz Daniel, Tiwa Savage; No Wahala - Remix",-8,75
6,15,38,spotify:track:4yaPPFIafaVaMRHZ5IHkbA,"1da Banton, Kizz Daniel, Tiwa Savage",No Wahala - Remix,Squareball Ent. Limited,38,40,7,36739,2022-04-21,16,2022,2022-04-21,1650499200.0,2022-04-01,1,1da Banton,0,"1da Banton, Kizz Daniel, Tiwa Savage; No Wahala - Remix",-2,75
7,17,51,spotify:track:4yaPPFIafaVaMRHZ5IHkbA,"1da Banton, Kizz Daniel, Tiwa Savage",No Wahala - Remix,Squareball Ent. Limited,38,38,8,32665,2022-04-28,17,2022,2022-04-28,1651104000.0,2022-04-01,1,1da Banton,0,"1da Banton, Kizz Daniel, Tiwa Savage; No Wahala - Remix",13,100
8,19,50,spotify:track:4yaPPFIafaVaMRHZ5IHkbA,"1da Banton, Kizz Daniel, Tiwa Savage",No Wahala - Remix,Squareball Ent. Limited,38,51,9,35716,2022-05-05,18,2022,2022-05-05,1651708800.0,2022-05-01,1,1da Banton,0,"1da Banton, Kizz Daniel, Tiwa Savage; No Wahala - Remix",-1,75
9,21,45,spotify:track:4yaPPFIafaVaMRHZ5IHkbA,"1da Banton, Kizz Daniel, Tiwa Savage",No Wahala - Remix,Squareball Ent. Limited,38,50,10,40326,2022-05-12,19,2022,2022-05-12,1652313600.0,2022-05-01,1,1da Banton,0,"1da Banton, Kizz Daniel, Tiwa Savage; No Wahala - Remix",-5,75
10,23,65,spotify:track:4yaPPFIafaVaMRHZ5IHkbA,"1da Banton, Kizz Daniel, Tiwa Savage",No Wahala - Remix,Squareball Ent. Limited,38,45,11,36963,2022-05-19,20,2022,2022-05-19,1652918400.0,2022-05-01,1,1da Banton,0,"1da Banton, Kizz Daniel, Tiwa Savage; No Wahala - Remix",20,100
11,25,72,spotify:track:4yaPPFIafaVaMRHZ5IHkbA,"1da Banton, Kizz Daniel, Tiwa Savage",No Wahala - Remix,Squareball Ent. Limited,38,65,12,28222,2022-05-26,21,2022,2022-05-26,1653523200.0,2022-05-01,1,1da Banton,0,"1da Banton, Kizz Daniel, Tiwa Savage; No Wahala - Remix",7,100
12,27,75,spotify:track:4yaPPFIafaVaMRHZ5IHkbA,"1da Banton, Kizz Daniel, Tiwa Savage",No Wahala - Remix,Squareball Ent. Limited,38,72,13,25625,2022-06-02,22,2022,2022-06-02,1654128000.0,2022-06-01,1,1da Banton,0,"1da Banton, Kizz Daniel, Tiwa Savage; No Wahala - Remix",3,100
13,30,59,spotify:track:4yaPPFIafaVaMRHZ5IHkbA,"1da Banton, Kizz Daniel, Tiwa Savage",No Wahala - Remix,Squareball Ent. Limited,38,75,14,28783,2022-06-09,23,2022,2022-06-09,1654732800.0,2022-06-01,1,1da Banton,0,"1da Banton, Kizz Daniel, Tiwa Savage; No Wahala - Remix",-16,75
14,32,59,spotify:track:4yaPPFIafaVaMRHZ5IHkbA,"1da Banton, Kizz Daniel, Tiwa Savage",No Wahala - Remix,Squareball Ent. Limited,38,59,15,28161,2022-06-16,24,2022,2022-06-16,1655337600.0,2022-06-01,1,1da Banton,0,"1da Banton, Kizz Daniel, Tiwa Savage; No Wahala - Remix",0,50
15,35,72,spotify:track:4yaPPFIafaVaMRHZ5IHkbA,"1da Banton, Kizz Daniel, Tiwa Savage",No Wahala - Remix,Squareball Ent. Limited,38,59,16,28638,2022-06-23,25,2022,2022-06-23,1655942400.0,2022-06-01,1,1da Banton,0,"1da Banton, Kizz Daniel, Tiwa Savage; No Wahala - Remix",13,100
16,38,66,spotify:track:4yaPPFIafaVaMRHZ5IHkbA,"1da Banton, Kizz Daniel, Tiwa Savage",No Wahala - Remix,Squareball Ent. Limited,38,72,17,27231,2022-06-30,26,2022,2022-06-30,1656547200.0,2022-06-01,1,1da Banton,0,"1da Banton, Kizz Daniel, Tiwa Savage; No Wahala - Remix",-6,75
17,41,75,spotify:track:4yaPPFIafaVaMRHZ5IHkbA,"1da Banton, Kizz Daniel, Tiwa Savage",No Wahala - Remix,Squareball Ent. Limited,38,66,18,25813,2022-07-07,27,2022,2022-07-07,1657152000.0,2022-07-01,1,1da Banton,0,"1da Banton, Kizz Daniel, Tiwa Savage; No Wahala - Remix",9,100
18,44,105,spotify:track:4yaPPFIafaVaMRHZ5IHkbA,"1da Banton, Kizz Daniel, Tiwa Savage",No Wahala - Remix,Squareball Ent. Limited,38,75,19,23633,2022-07-14,28,2022,2022-07-14,1657756800.0,2022-07-01,1,1da Banton,0,"1da Banton, Kizz Daniel, Tiwa Savage; No Wahala - Remix",30,100
19,47,114,spotify:track:4yaPPFIafaVaMRHZ5IHkbA,"1da Banton, Kizz Daniel, Tiwa Savage",No Wahala - Remix,Squareball Ent. Limited,38,105,20,23167,2022-07-21,29,2022,2022-07-21,1658361600.0,2022-07-01,1,1da Banton,0,"1da Banton, Kizz Daniel, Tiwa Savage; No Wahala - Remix",9,100
20,49,125,spotify:track:4yaPPFIafaVaMRHZ5IHkbA,"1da Banton, Kizz Daniel, Tiwa Savage",No Wahala - Remix,Squareball Ent. Limited,38,114,21,21401,2022-07-28,30,2022,2022-07-28,1658966400.0,2022-07-01,1,1da Banton,0,"1da Banton, Kizz Daniel, Tiwa Savage; No Wahala - Remix",11,100
21,50,152,spotify:track:4yaPPFIafaVaMRHZ5IHkbA,"1da Banton, Kizz Daniel, Tiwa Savage",No Wahala - Remix,Squareball Ent. Limited,38,125,22,18843,2022-08-04,31,2022,2022-08-04,1659571200.0,2022-08-01,1,1da Banton,0,"1da Banton, Kizz Daniel, Tiwa Savage; No Wahala - Remix",27,100
22,51,149,spotify:track:4yaPPFIafaVaMRHZ5IHkbA,"1da Banton, Kizz Daniel, Tiwa Savage",No Wahala - Remix,Squareball Ent. Limited,38,152,23,18421,2022-08-11,32,2022,2022-08-11,1660176000.0,2022-08-01,1,1da Banton,0,"1da Banton, Kizz Daniel, Tiwa Savage; No Wahala - Remix",-3,75
23,52,140,spotify:track:4yaPPFIafaVaMRHZ5IHkbA,"1da Banton, Kizz Daniel, Tiwa Savage",No Wahala - Remix,Squareball Ent. Limited,38,149,24,18587,2022-08-18,33,2022,2022-08-18,1660780800.0,2022-08-01,1,1da Banton,0,"1da Banton, Kizz Daniel, Tiwa Savage; No Wahala - Remix",-9,75
24,53,150,spotify:track:4yaPPFIafaVaMRHZ5IHkbA,"1da Banton, Kizz Daniel, Tiwa Savage",No Wahala - Remix,Squareball Ent. Limited,38,140,25,18988,2022-08-25,34,2022,2022-08-25,1661385600.0,2022-08-01,1,1da Banton,0,"1da Banton, Kizz Daniel, Tiwa Savage; No Wahala - Remix",10,100
25,54,159,spotify:track:4yaPPFIafaVaMRHZ5IHkbA,"1da Banton, Kizz Daniel, Tiwa Savage",No Wahala - Remix,Squareball Ent. Limited,38,150,26,17635,2022-09-01,35,2022,2022-09-01,1661990400.0,2022-09-01,1,1da Banton,0,"1da Banton, Kizz Daniel, Tiwa Savage; No Wahala - Remix",9,100
26,55,169,spotify:track:4yaPPFIafaVaMRHZ5IHkbA,"1da Banton, Kizz Daniel, Tiwa Savage",No Wahala - Remix,Squareball Ent. Limited,38,159,27,17420,2022-09-08,36,2022,2022-09-08,1662595200.0,2022-09-01,1,1da Banton,0,"1da Banton, Kizz Daniel, Tiwa Savage; No Wahala - Remix",10,100
27,56,175,spotify:track:4yaPPFIafaVaMRHZ5IHkbA,"1da Banton, Kizz Daniel, Tiwa Savage",No Wahala - Remix,Squareball Ent. Limited,38,169,28,15888,2022-09-15,37,2022,2022-09-15,1663200000.0,2022-09-01,1,1da Banton,0,"1da Banton, Kizz Daniel, Tiwa Savage; No Wahala - Remix",6,100
28,57,170,spotify:track:4yaPPFIafaVaMRHZ5IHkbA,"1da Banton, Kizz Daniel, Tiwa Savage",No Wahala - Remix,Squareball Ent. Limited,38,175,29,17074,2022-09-22,38,2022,2022-09-22,1663804800.0,2022-09-01,1,1da Banton,0,"1da Banton, Kizz Daniel, Tiwa Savage; No Wahala - Remix",-5,75
29,58,168,spotify:track:4yaPPFIafaVaMRHZ5IHkbA,"1da Banton, Kizz Daniel, Tiwa Savage",No Wahala - Remix,Squareball Ent. Limited,38,170,30,17584,2022-09-29,39,2022,2022-09-29,1664409600.0,2022-09-01,1,1da Banton,0,"1da Banton, Kizz Daniel, Tiwa Savage; No Wahala - Remix",-2,75
30,59,177,spotify:track:4yaPPFIafaVaMRHZ5IHkbA,"1da Banton, Kizz Daniel, Tiwa Savage",No Wahala - Remix,Squareball Ent. Limited,38,168,31,17084,2022-10-06,40,2022,2022-10-06,1665014400.0,2022-10-01,1,1da Banton,0,"1da Banton, Kizz Daniel, Tiwa Savage; No Wahala - Remix",9,100
31,60,199,spotify:track:4yaPPFIafaVaMRHZ5IHkbA,"1da Banton, Kizz Daniel, Tiwa Savage",No Wahala - Remix,Squareball Ent. Limited,38,177,32,15863,2022-10-13,41,2022,2022-10-13,1665619200.0,2022-10-01,1,1da Banton,0,"1da Banton, Kizz Daniel, Tiwa Savage; No Wahala - Remix",22,100
0,29,38,spotify:track:7tzOeM0LbXJYMzjny2D45r,1da Banton,Summer Love,Squareball Ent. Limited,38,-1,1,38293,2022-06-09,23,2022,2022-06-09,1654732800.0,2022-06-01,1,1da Banton,0,1da Banton; Summer Love,0,0
1,33,62,spotify:track:7tzOeM0LbXJYMzjny2D45r,1da Banton,Summer Love,Squareball Ent. Limited,38,38,2,27390,2022-06-16,24,2022,2022-06-16,1655337600.0,2022-06-01,1,1da Banton,0,1da Banton; Summer Love,24,100
2,36,121,spotify:track:7tzOeM0LbXJYMzjny2D45r,1da Banton,Summer Love,Squareball Ent. Limited,38,62,3,19958,2022-06-23,25,2022,2022-06-23,1655942400.0,2022-06-01,1,1da Banton,0,1da Banton; Summer Love,59,100
3,39,141,spotify:track:7tzOeM0LbXJYMzjny2D45r,1da Banton,Summer Love,Squareball Ent. Limited,38,121,4,16624,2022-06-30,26,2022,2022-06-30,1656547200.0,2022-06-01,1,1da Banton,0,1da Banton; Summer Love,20,100
4,43,146,spotify:track:7tzOeM0LbXJYMzjny2D45r,1da Banton,Summer Love,Squareball Ent. Limited,38,141,5,15625,2022-07-07,27,2022,2022-07-07,1657152000.0,2022-07-01,1,1da Banton,0,1da Banton; Summer Love,5,100
5,46,180,spotify:track:7tzOeM0LbXJYMzjny2D45r,1da Banton,Summer Love,Squareball Ent. Limited,38,146,6,13973,2022-07-14,28,2022,2022-07-14,1657756800.0,2022-07-01,1,1da Banton,0,1da Banton; Summer Love,34,100
6,48,191,spotify:track:7tzOeM0LbXJYMzjny2D45r,1da Banton,Summer Love,Squareball Ent. Limited,38,180,7,14685,2022-07-21,29,2022,2022-07-21,1658361600.0,2022-07-01,1,1da Banton,0,1da Banton; Summer Love,11,100
0,0,182,spotify:track:7IBLt4Qarf4JDLxIQDv2O5,A$AP Rocky,D.M.B.,A$AP Worldwide/Polo Grounds Music/RCA Records,182,-1,1,12362,2022-05-12,19,2022,2022-05-12,1652313600.0,2022-05-01,1,A$AP Rocky,0,A$AP Rocky; D.M.B.,0,0
0,0,180,spotify:track:7z5G2LOdV8okZn4yWg3q5g,"A1 x J1, Tion Wayne",Night Away (Dance) (feat. Tion Wayne),EMI,180,-1,1,11602,2022-03-10,10,2022,2022-03-10,1646870400.0,2022-03-01,2,A1 x J1,0,"A1 x J1, Tion Wayne; Night Away (Dance) (feat. Tion Wayne)",0,0
1,1,68,spotify:track:7z5G2LOdV8okZn4yWg3q5g,"A1 x J1, Tion Wayne",Night Away (Dance) (feat. Tion Wayne),EMI,68,-1,2,24714,2022-04-14,15,2022,2022-04-14,1649894400.0,2022-04-01,2,A1 x J1,0,"A1 x J1, Tion Wayne; Night Away (Dance) (feat. Tion Wayne)",-112,75
2,2,100,spotify:track:7z5G2LOdV8okZn4yWg3q5g,"A1 x J1, Tion Wayne",Night Away (Dance) (feat. Tion Wayne),EMI,68,68,3,18812,2022-04-21,16,2022,2022-04-21,1650499200.0,2022-04-01,2,A1 x J1,0,"A1 x J1, Tion Wayne; Night Away (Dance) (feat. Tion Wayne)",32,100
3,3,143,spotify:track:7z5G2LOdV8okZn4yWg3q5g,"A1 x J1, Tion Wayne",Night Away (Dance) (feat. Tion Wayne),EMI,68,100,4,15133,2022-04-28,17,2022,2022-04-28,1651104000.0,2022-04-01,2,A1 x J1,0,"A1 x J1, Tion Wayne; Night Away (Dance) (feat. Tion Wayne)",43,100
4,4,163,spotify:track:7z5G2LOdV8okZn4yWg3q5g,"A1 x J1, Tion Wayne",Night Away (Dance) (feat. Tion Wayne),EMI,68,143,5,14434,2022-05-05,18,2022,2022-05-05,1651708800.0,2022-05-01,2,A1 x J1,0,"A1 x J1, Tion Wayne; Night Away (Dance) (feat. Tion Wayne)",20,100
5,5,176,spotify:track:7z5G2LOdV8okZn4yWg3q5g,"A1 x J1, Tion Wayne",Night Away (Dance) (feat. Tion Wayne),EMI,68,163,6,12656,2022-05-12,19,2022,2022-05-12,1652313600.0,2022-05-01,2,A1 x J1,0,"A1 x J1, Tion Wayne; Night Away (Dance) (feat. Tion Wayne)",13,100
0,0,171,spotify:track:6PqdJb18ssWDcROvnsEqy6,"AKA, Nasty C",Lemons (Lemonade),Sound African Recordings,171,-1,1,17792,2022-10-06,40,2022,2022-10-06,1665014400.0,2022-10-01,1,AKA,0,"AKA, Nasty C; Lemons (Lemonade)",0,0
1,1,193,spotify:track:6PqdJb18ssWDcROvnsEqy6,"AKA, Nasty C",Lemons (Lemonade),Sound African Recordings,171,171,2,16122,2022-10-13,41,2022,2022-10-13,1665619200.0,2022-10-01,1,AKA,0,"AKA, Nasty C; Lemons (Lemonade)",22,100
0,0,76,spotify:track:64f7mZuEkeNeKOuzSjrIGm,AV,Big Thug Boys,WM Sweden,76,-1,1,24463,2022-02-17,7,2022,2022-02-17,1645056000.0,2022-02-01,1,AV,0,AV; Big Thug Boys,0,0
1,3,87,spotify:track:64f7mZuEkeNeKOuzSjrIGm,AV,Big Thug Boys,WM Sweden,76,76,2,22099,2022-02-24,8,2022,2022-02-24,1645660800.0,2022-02-01,1,AV,0,AV; Big Thug Boys,11,100
2,5,106,spotify:track:64f7mZuEkeNeKOuzSjrIGm,AV,Big Thug Boys,WM Sweden,76,87,3,19690,2022-03-03,9,2022,2022-03-03,1646265600.0,2022-03-01,1,AV,0,AV; Big Thug Boys,19,100
3,7,114,spotify:track:64f7mZuEkeNeKOuzSjrIGm,AV,Big Thug Boys,WM Sweden,76,106,4,18257,2022-03-10,10,2022,2022-03-10,1646870400.0,2022-03-01,1,AV,0,AV; Big Thug Boys,8,100
4,8,68,spotify:track:64f7mZuEkeNeKOuzSjrIGm,AV,Big Thug Boys,WM Sweden,68,114,5,24552,2022-03-17,11,2022,2022-03-17,1647475200.0,2022-03-01,1,AV,0,AV; Big Thug Boys,-46,75
5,10,79,spotify:track:64f7mZuEkeNeKOuzSjrIGm,AV,Big Thug Boys,WM Sweden,68,68,6,23428,2022-03-24,12,2022,2022-03-24,1648080000.0,2022-03-01,1,AV,0,AV; Big Thug Boys,11,100
6,13,102,spotify:track:64f7mZuEkeNeKOuzSjrIGm,AV,Big Thug Boys,WM Sweden,68,79,7,20968,2022-03-31,13,2022,2022-03-31,1648684800.0,2022-03-01,1,AV,0,AV; Big Thug Boys,23,100
7,15,110,spotify:track:64f7mZuEkeNeKOuzSjrIGm,AV,Big Thug Boys,WM Sweden,68,102,8,18319,2022-04-07,14,2022,2022-04-07,1649289600.0,2022-04-01,1,AV,0,AV; Big Thug Boys,8,100
8,17,121,spotify:track:64f7mZuEkeNeKOuzSjrIGm,AV,Big Thug Boys,WM Sweden,68,110,9,15975,2022-04-14,15,2022,2022-04-14,1649894400.0,2022-04-01,1,AV,0,AV; Big Thug Boys,11,100
9,19,121,spotify:track:64f7mZuEkeNeKOuzSjrIGm,AV,Big Thug Boys,WM Sweden,68,121,10,16318,2022-04-21,16,2022,2022-04-21,1650499200.0,2022-04-01,1,AV,0,AV; Big Thug Boys,0,50
10,21,139,spotify:track:64f7mZuEkeNeKOuzSjrIGm,AV,Big Thug Boys,WM Sweden,68,121,11,15203,2022-04-28,17,2022,2022-04-28,1651104000.0,2022-04-01,1,AV,0,AV; Big Thug Boys,18,100
11,23,123,spotify:track:64f7mZuEkeNeKOuzSjrIGm,AV,Big Thug Boys,WM Sweden,68,139,12,17927,2022-05-05,18,2022,2022-05-05,1651708800.0,2022-05-01,1,AV,0,AV; Big Thug Boys,-16,75
12,26,121,spotify:track:64f7mZuEkeNeKOuzSjrIGm,AV,Big Thug Boys,WM Sweden,68,123,13,16135,2022-05-12,19,2022,2022-05-12,1652313600.0,2022-05-01,1,AV,0,AV; Big Thug Boys,-2,75
13,27,85,spotify:track:64f7mZuEkeNeKOuzSjrIGm,AV,Big Thug Boys,WM Sweden,68,121,14,29826,2022-05-19,20,2022,2022-05-19,1652918400.0,2022-05-01,1,AV,0,AV; Big Thug Boys,-36,75
14,30,85,spotify:track:64f7mZuEkeNeKOuzSjrIGm,AV,Big Thug Boys,WM Sweden,68,85,15,25138,2022-05-26,21,2022,2022-05-26,1653523200.0,2022-05-01,1,AV,0,AV; Big Thug Boys,0,50
15,32,91,spotify:track:64f7mZuEkeNeKOuzSjrIGm,AV,Big Thug Boys,WM Sweden,68,85,16,21388,2022-06-02,22,2022,2022-06-02,1654128000.0,2022-06-01,1,AV,0,AV; Big Thug Boys,6,100
16,34,127,spotify:track:64f7mZuEkeNeKOuzSjrIGm,AV,Big Thug Boys,WM Sweden,68,91,17,17633,2022-06-09,23,2022,2022-06-09,1654732800.0,2022-06-01,1,AV,0,AV; Big Thug Boys,36,100
17,36,107,spotify:track:64f7mZuEkeNeKOuzSjrIGm,AV,Big Thug Boys,WM Sweden,68,127,18,20109,2022-06-16,24,2022,2022-06-16,1655337600.0,2022-06-01,1,AV,0,AV; Big Thug Boys,-20,75
18,38,135,spotify:track:64f7mZuEkeNeKOuzSjrIGm,AV,Big Thug Boys,WM Sweden,68,107,19,17802,2022-06-23,25,2022,2022-06-23,1655942400.0,2022-06-01,1,AV,0,AV; Big Thug Boys,28,100
19,40,128,spotify:track:64f7mZuEkeNeKOuzSjrIGm,AV,Big Thug Boys,WM Sweden,68,135,20,17386,2022-06-30,26,2022,2022-06-30,1656547200.0,2022-06-01,1,AV,0,AV; Big Thug Boys,-7,75
20,42,124,spotify:track:64f7mZuEkeNeKOuzSjrIGm,AV,Big Thug Boys,WM Sweden,68,128,21,18323,2022-07-07,27,2022,2022-07-07,1657152000.0,2022-07-01,1,AV,0,AV; Big Thug Boys,-4,75
21,45,146,spotify:track:64f7mZuEkeNeKOuzSjrIGm,AV,Big Thug Boys,WM Sweden,68,124,22,17282,2022-07-14,28,2022,2022-07-14,1657756800.0,2022-07-01,1,AV,0,AV; Big Thug Boys,22,100
22,47,163,spotify:track:64f7mZuEkeNeKOuzSjrIGm,AV,Big Thug Boys,WM Sweden,68,146,23,17027,2022-07-21,29,2022,2022-07-21,1658361600.0,2022-07-01,1,AV,0,AV; Big Thug Boys,17,100
23,49,166,spotify:track:64f7mZuEkeNeKOuzSjrIGm,AV,Big Thug Boys,WM Sweden,68,163,24,16738,2022-07-28,30,2022,2022-07-28,1658966400.0,2022-07-01,1,AV,0,AV; Big Thug Boys,3,100
24,51,155,spotify:track:64f7mZuEkeNeKOuzSjrIGm,AV,Big Thug Boys,WM Sweden,68,166,25,18639,2022-08-04,31,2022,2022-08-04,1659571200.0,2022-08-01,1,AV,0,AV; Big Thug Boys,-11,75
25,53,150,spotify:track:64f7mZuEkeNeKOuzSjrIGm,AV,Big Thug Boys,WM Sweden,68,155,26,18412,2022-08-11,32,2022,2022-08-11,1660176000.0,2022-08-01,1,AV,0,AV; Big Thug Boys,-5,75
