rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,End Date
1,spotify:track:5zCnGtCl5Ac5zlFHXaZmhy,"Ram Sampath, Arijit Singh, Prashant Pandey","Sajni (From ""Laapataa Ladies"")",T-Series,1,1,9,7894601,2024-07-04
2,spotify:track:1r6GbBLdtUK1Vl1IHT14wP,"Mohammad Faiz, Jaani","Dekhha Tenu (From ""Mr. And Mrs. Mahi"")",Sony Music Entertainment India Pvt. Ltd.,2,2,7,5404977,2024-07-04
3,spotify:track:0XRb6eZE4dBIJdqwf1Mixu,"Juss, MixSingh",Suniyan Suniyan,Mix It Up Studio,3,3,7,4940679,2024-07-04
4,spotify:track:36N5awamOX6XX5pQn3aFXZ,"Darshan Raval, Jonita Gandhi, Rochak Kohli, Gurpreet Saini","Soni Soni (From ""Ishq Vishk Rebound"")",Tips Industries Ltd,4,9,5,4370137,2024-07-04
5,spotify:track:0MTdYgTZ25sLCO6kVnDoje,"Sai Abhyankkar, Sai Smriti","Aasa Kooda - From ""Think Indie""",Think Music,5,45,2,4341959,2024-07-04
6,spotify:track:3bmsaFp11I9pbicxzlStf3,Akshath,nadaaniyan,Universal Music India Pvt Ltd.,6,15,3,4262596,2024-07-04
7,spotify:track:3yHyiUDJdz02FZ6jfUbsmY,"Arijit Singh, Shreyas Puranik, Siddharth - Garima","Satranga (From ""ANIMAL"")",T-Series,2,4,36,3984669,2024-07-04
8,spotify:track:1a1xLj9W8libnO9PvJf6ao,"Sushin Shyam, Dabzee, Vinayak Sasikumar",Illuminati,Think Music,3,6,13,3851449,2024-07-04
9,spotify:track:1tf2iody5iRLYYPDSBpzRc,"Badshah, Arijit Singh",Soulmate,Universal Music India Pvt Ltd.,2,7,15,3755068,2024-07-04
10,spotify:track:0TrsGqtFXMWCrF9pPMICY9,"Jyoti Nooran, Jaani, Bunny",Paon Ki Jutti,Universal Music India Pvt Ltd. – Distribution,8,8,6,3575632,2024-07-04
