rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,End Date
1,spotify:track:5ThyDv6aRVU8AH4vXQNldF,"Kushagra, Bharath, Saaheal",Finding Her,EYP Creations,1,1,10,8134264,2025-05-15
2,spotify:track:4vHRQnzGcKEtqsLH70tAms,"Sachet-Parampara, Parampara Tandon, Kausar Munir","Raanjhan (From ""Do Patti"")",T-Series,1,4,30,5771330,2025-05-15
3,spotify:track:5UGrftqh9U3zKQUt3vs7Ob,Shubh,Supreme,Shubh,3,5,4,5528614,2025-05-15
4,spotify:track:5FDVyL6VahLO3B4T7xRYD9,"Guru Randhawa, Sanjoy, Gill Machhrai",Qatal,Warner Music India,4,14,3,5297105,2025-05-15
5,spotify:track:0eCajpR75pDW0r64U6hP2x,Anuv Jain,Jo Tum Mere Ho,Universal Music India Pvt. Ltd. (on behalf of Anuv Jain),1,7,40,4664315,2025-05-15
6,spotify:track:1hlbywc8Jhl1FFqJxAMabE,"Faheem Abdullah, Rauhan Malik, Amir Ameer",Ishq,Artiste First,2,8,59,4325912,2025-05-15
7,spotify:track:6nRGPf5tpeJtKpXZO5cgIT,"Aditya Rikhari, UNPLG'd",Paro,Universal Music India Pvt Ltd.,7,9,10,4144193,2025-05-15
8,spotify:track:3vCzLB6kS2lGcIpm1OOUsy,"Anurag Saikia, Raj Shekhar, Romy, Amarabha Banerjee, Varun Jain, Madhubanti Bagchi, Mismatched - Cast",Ishq Hai,Netflix Music,1,10,22,3787258,2025-05-15
9,spotify:track:2Fv2injs4qAm8mJBGaxVKU,"Arijit Singh, Mithoon","Tujhe Kitna Chahne Lage (From ""Kabir Singh"")",T-Series,2,11,311,3687221,2025-05-15
10,spotify:track:1hA697u7e1jX2XM8sWA6Uy,"Sachin-Jigar, Arijit Singh, Amitabh Bhattacharya",Apna Bana Le,Zee Music Company,1,12,99,3621394,2025-05-15
11,spotify:track:2cPUB8EOT6AfJ8oxhyoNXL,"Pritam, Javed Bashir",Ye Tune Kya Kiya,T-Series,11,13,65,3427727,2025-05-15
12,spotify:track:4ulroyDK6rN73nVkCkWhur,"Jasleen Royal, Stebin Ben, Vijay Deverakonda, Radhikka Madan, Priya Saraiya, Aditya Sharma",Sahiba,Warner Music India,1,15,25,3132776,2025-05-15
13,spotify:track:4FeczSomVWVyU4FW7xDeAI,"A.R. Rahman, Chinmayi, Murtuza Khan, Qadir Khan",Tere Bina,Sony Music Entertainment India Pvt. Ltd.,13,17,39,3057791,2025-05-15
14,spotify:track:4d2jV5fmX6hbRwaRbY39dt,"Karan Aujla, Jay Trak",Wavy,Karan Aujla Music,4,20,26,3022849,2025-05-15
15,spotify:track:5zCnGtCl5Ac5zlFHXaZmhy,"Ram Sampath, Arijit Singh, Prashant Pandey","Sajni (From ""Laapataa Ladies"")",T-Series,1,18,54,3001808,2025-05-15
