rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,End Date
1,spotify:track:0TK2YIli7K1leLovkQiNik,"Shawn Mendes, Camila Cabello",Señorita,Island Records,1,1,5,1283152,2019-07-25
2,spotify:track:2Fv2injs4qAm8mJBGaxVKU,"Arijit Singh, Mithoon","Tujhe Kitna Chahne Lage (From ""Kabir Singh"")",T-Series,2,2,8,997349,2019-07-25
3,spotify:track:1feANd8EfcDP5UqSvbheM3,"Sachet Tandon, Sachet-Parampara","Bekhayali (From ""Kabir Singh"")",T-Series,1,3,9,830841,2019-07-25
4,spotify:track:4cFwhwH5ydnHgB0Tv3lZsm,"Vishal-Shekhar, Neha Kakkar, Tulsi Kumar, B Praak","O Saki Saki (From ""Batla House"")",T-Series,4,21,2,752449,2019-07-25
5,spotify:track:3oWxFNsXstcancCR1wODR4,"Akhil Sachdeva, Tulsi Kumar",Tera Ban Jaunga,T-Series,4,4,6,706385,2019-07-25
6,spotify:track:2IoZMG3RqiTmsy7Li3zGFg,"Sachet Tandon, Parampara Tandon, Sachet-Parampara","Mere Sohneya (From ""Kabir Singh"")",T-Series,4,6,7,703855,2019-07-25
8,spotify:track:3ZjMdVOWxQ53FKrmkgCv95,"Sachet Tandon, Dhvani Bhanushali, Tanishk Bagchi","Psycho Saiyaan (From ""Saaho"")",T-Series,8,8,3,578197,2019-07-25
10,spotify:track:2tjWCe2W7sgvS3C8NHcdtI,"Akhil, Dhvani Bhanushali, Kunaal Vermaa, Abhijit Vaghani","Duniyaa (From ""Luka Chuppi"")",T-Series,1,10,22,539465,2019-07-25
11,spotify:track:1y1rQTkWmrZdJmjwuK07GC,"Vishal Mishra, Manoj Muntashir","Kaise Hua (From ""Kabir Singh"")",T-Series,5,7,6,537405,2019-07-25
12,spotify:track:6vBdBCoOhKHiYDDOcorfNo,"Post Malone, Young Thug",Goodbyes (feat. Young Thug),Republic Records,7,9,3,468353,2019-07-25
13,spotify:track:6aPMWbbdhDhiJHlknZb9Yx,"Arijit Singh, Sachet-Parampara","Bekhayali (Arijit Singh Version) [From ""Kabir Singh""]",T-Series,7,11,8,421512,2019-07-25
15,spotify:track:1z0A545pZMaqYRkruladlk,"Garry Sandhu, Neha Kakkar, Mellow D","Hauli Hauli (From ""De De Pyaar De"")",T-Series,15,15,13,383198,2019-07-25
16,spotify:track:0mJTAdmY8olbGQjopDYff3,"Dhvani Bhanushali, Nikhil D'Souza, Tanishk Bagchi",Vaaste,T-Series,3,14,16,370915,2019-07-25
17,spotify:track:4gyPGtExOjj1rsByKW33LR,Badshah,Paagal,Sony Music Entertainment India Pvt. Ltd.,17,25,2,361045,2019-07-25
18,spotify:track:04UzZSWfw8hkK832P27QLq,"Nikk, Avneet Kaur",Yaari,BANG Music,18,35,3,355308,2019-07-25
19,spotify:track:6RnFfNQik3Cq6vrmifPMlA,"Neha Kakkar, Maninder Buttar",Sorry Song,Desi Music Factory,19,194,2,346869,2019-07-25
20,spotify:track:24d3IPklAxzBJB2nuWeSpg,"Badshah, Tulsi Kumar, Abhijeet, Chandra Dixit, Tanishk Bagchi, Anand-Milind","Sheher Ki Ladki (From ""Khandaani Shafakhana"")",T-Series,20,23,3,343674,2019-07-25
22,spotify:track:6vuMdb0E8buJeSHArN3dXk,"Amaal Mallik, Armaan Malik, Kunaal Vermaa","Chale Aana (From ""De De Pyaar De"")",T-Series,18,18,12,338149,2019-07-25
23,spotify:track:4At0CnQes5Kx1ROSnnP4lK,Tony Kakkar,Dheeme Dheeme,Desi Music Factory,20,20,8,332707,2019-07-25
24,spotify:track:4H2wyTfSobQHsVnt2JYPMf,"Jasbir Jassi, Badshah, Dhvani Bhanushali, Tanishk Bagchi, Jassi, Shyam Bhateja","Koka (From ""Khandaani Shafakhana"")",T-Series,24,27,4,322936,2019-07-25
26,spotify:track:28w9HJdplcvHhwwRIbcoKY,"Sachet Tandon, Sachin-Jigar","Sachiya Mohabbatan (From ""Arjun Patiala"")",T-Series,16,16,2,310479,2019-07-25
27,spotify:track:0fcnEPWBnqHKqKsR4JXjAS,"Dhvani Bhanushali, Sachet-Parampara","Bekhayali Acoustic - Dhvani Bhanushali Version (From ""T-Series Acoustics"")",T-Series,27,-1,1,298272,2019-07-25
28,spotify:track:3YVQHUpNexOqkLI7IclsoT,Darshan Raval,Hawa Banke,Indie Music Label,28,-1,1,290085,2019-07-25
29,spotify:track:5X5db3FrBOHbibrFKA02MQ,"Abhijeet Srivastava, Vishal-Shekhar","Chashni (From ""Bharat"")",T-Series,26,31,12,286373,2019-07-25
30,spotify:track:5n8BCU2JmPORrFboGeDlXV,"Guru Randhawa, Nikhita Gandhi, Sachin-Jigar","Main Deewana Tera (From ""Arjun Patiala"")",T-Series,27,32,4,285973,2019-07-25
32,spotify:track:39ujbBjTwwqUFySaCYDMMT,"Badshah, Diljit Dosanjh, Aastha Gill",Proper Patola,Sony Music Entertainment India Pvt. Ltd.,18,38,22,285564,2019-07-25
33,spotify:track:0ojpEubhy4JNeVftmVuiN7,"Vishal Mishra, Armaan Malik",Pehla Pyaar,T-Series,11,24,5,284767,2019-07-25
34,spotify:track:4bKkdGBttnK4SYjT4zPC1U,"Tony Kakkar, Neha Kakkar, Young Desi","Coca Cola (From ""Luka Chuppi"")",T-Series,14,34,22,282500,2019-07-25
35,spotify:track:0mHU8dcIvGrGDazLMmQpSg,Jubin Nautiyal,Tujhe Kitna Chahein Aur (Film Version),T-Series,12,26,5,278547,2019-07-25
36,spotify:track:3KkXRkHbMCARz0aVfEt68P,"Post Malone, Swae Lee",Sunflower - Spider-Man: Into the Spider-Verse,Universal Records,3,28,22,273667,2019-07-25
37,spotify:track:7yy3HgKJEcwArL5k0v5rhF,"Guru Randhawa, Benny Dayal, Sachin-Jigar","Crazy Habibi Vs Decent Munda (From ""Arjun Patiala"")",T-Series,37,39,3,270054,2019-07-25
38,spotify:track:3yNZ5r3LKfdmjoS3gkhUCT,"Billie Eilish, Justin Bieber",bad guy (with Justin Bieber),Darkroom/Interscope Records,17,17,2,266026,2019-07-25
39,spotify:track:4n7jnSxVLd8QioibtTDBDq,"Alan Walker, Sabrina Carpenter, Farruko",On My Way,Kreatell Music,1,36,19,264549,2019-07-25
40,spotify:track:6cARnc9YVlBNigjNSX63pp,"Neha Kakkar, Dhvani Bhanushali, Ikka","Dilbar (From ""Satyameva Jayate"")",T-Series,28,40,22,262619,2019-07-25
41,spotify:track:62RXe5I6L7n32fUMd8Puvo,Shreya Ghoshal,Yeh Aaina,T-Series,10,29,5,252084,2019-07-25
42,spotify:track:7yEuRloGyxyu1KaWBTPP1Z,"Shreya Ghoshal, Nakash Aziz, Vishal-Shekhar","Slow Motion (From ""Bharat"")",T-Series,23,44,13,246996,2019-07-25
45,spotify:track:6u7jPi22kF8CTQ3rb9DHE7,"Lil Nas X, Billy Ray Cyrus",Old Town Road (feat. Billy Ray Cyrus) - Remix,Columbia,2,33,16,239445,2019-07-25
46,spotify:track:790uNrqzKWCvj8rR1QXNpU,"Neha Kakkar, Mika Singh, Kumar Sanu","Aankh Marey (From ""Simmba"")",T-Series,14,47,22,238555,2019-07-25
47,spotify:track:3sqRODOZ1Z6hR4F2tnFAlg,Maninder Buttar,Sakhiyaan,Ishtar Punjabi,21,49,22,237930,2019-07-25
48,spotify:track:6b2RcmUt1g9N9mQ3CbjX2Y,Sam Smith,How Do You Sleep?,PLG - Capitol,48,-1,1,223627,2019-07-25
49,spotify:track:2Fxmhks0bxGSBdJ92vM42m,Billie Eilish,bad guy,Darkroom/Interscope Records,3,37,17,223587,2019-07-25
51,spotify:track:39vrbjCMTRXEdiIr2IsBgd,Badshah,She Move It Like,Sony Music Entertainment India Pvt. Ltd.,14,51,22,220864,2019-07-25
52,spotify:track:0Iz4CkptElGHo16r797Jsb,"Atif Aslam, Nusrat Fateh Ali Khan, Rochak Kohli","Dekhte Dekhte (From ""Batti Gul Meter Chalu"")",T-Series,39,50,22,216935,2019-07-25
54,spotify:track:5wdlz4N7s1Xyr4y4RXhZJM,"Karan Sehmbi, Tanishk Bagchi, Goldboy","Photo (From ""Luka Chuppi"")",T-Series,15,53,22,210192,2019-07-25
