collab_artist,number of times,main_artist
Moneybagg Yo,1,DaBaby
Lil Baby,1,DaBaby
YoungBoy Never Broke Again,1,DaBaby
Migos,1,DaBaby
Roddy Ricch,1,DaBaby
Young Thug,1,DaBaby
jetsonmade,1,DaBaby
Future,1,DaBaby
Quavo,1,DaBaby
