collab_artist,number of times,main_artist
Mambo Kingz,2,Anuel AA
KAROL G,2,Anuel AA
Ozuna,2,Anuel AA
DJ Luian,2,Anuel AA
Daddy Yankee,1,Anuel AA
Bad Bunny,1,Anuel AA
Zion,1,Anuel AA
J Balvin,1,Anuel AA
Jhay Cortez,1,Anuel AA
Wisin,1,Anuel AA
Myke Towers,1,Anuel AA
Haze,1,Anuel AA
Tego Caldern,1,Anuel AA
Zion & Lennox,1,Anuel AA
Jhayco,1,Anuel AA
Farruko,1,Anuel AA
Romeo Santos,1,Anuel AA
Maluma,1,Anuel AA
Enrique Iglesias,1,Anuel AA
Quevedo,1,Anuel AA
