collab_artist,number of times,main_artist
Trey Songz,1,2 Chainz
Travis Scott,1,2 Chainz
Ty Dolla $ign,1,2 Chainz
Gucci Mane,1,2 Chainz
Ariana Grande,1,2 Chainz
Jhen Aiko,1,2 Chainz
Quavo,1,2 Chainz
Drake,1,2 Chainz
