collab_artist,number of times,main_artist
Lenny Tavrez,3,Dalex
Sech,2,Dalex
Rafa Pabn,2,Dalex
Dmelo Flow,1,Dalex
Chencho Corleone,1,Dalex
KHEA,1,Dalex
Farruko,1,Dalex
Anitta,1,Dalex
Juhn,1,Dalex
Nicky Jam,1,Dalex
Cazzu,1,Dalex
Feid,1,Dalex
Justin Quiles,1,Dalex
NATTI NATASHA,1,Dalex
