collab_artist,number of times,main_artist
Zion & Lennox,2,Justin Quiles
Chimbala,1,Justin Quiles
Daddy Yankee,1,Justin Quiles
El Alfa,1,Justin Quiles
Farruko,1,Justin Quiles
Lenny Tavrez,1,Justin Quiles
Zion,1,Justin Quiles
NATTI NATASHA,1,Justin Quiles
Dalex,1,Justin Quiles
