collab_artist,number of times,main_artist
ZAAC,1,Anitta
DJ Yuri Martins,1,Anitta
Maejor,1,Anitta
Myke Towers,1,Anitta
Lexa,1,Anitta
Lusa Sonza,1,Anitta
Tropkillaz,1,Anitta
MC Kevinho,1,Anitta
Rebecca,1,Anitta
J Balvin,1,Anitta
Cardi B,1,Anitta
