collab_artist,number of times,main_artist
Travis Scott,3,Migos
Big Sean,1,Migos
Nicki Minaj,1,Migos
Polo G,1,Migos
Lil Uzi Vert,1,Migos
DJ Khaled,1,Migos
Post Malone,1,Migos
Ty Dolla $ign,1,Migos
21 Savage,1,Migos
Gucci Mane,1,Migos
Young Thug,1,Migos
Drake,1,Migos
Cardi B,1,Migos
