collab_artist,number of times,main_artist
Anuel AA,2,Ozuna
J Balvin,2,Ozuna
Myke Towers,1,Ozuna
Bad Bunny,1,Ozuna
Manuel Turizo,1,Ozuna
Arthur Hanlon,1,Ozuna
Sia,1,Ozuna
Mambo Kingz,1,Ozuna
Wisin,1,Ozuna
Chencho Corleone,1,Ozuna
Daddy Yankee,1,Ozuna
Romeo Santos,1,Ozuna
Camilo,1,Ozuna
Feid,1,Ozuna
DJ Luian,1,Ozuna
Doja Cat,1,Ozuna
Almighty,1,Ozuna
KAROL G,1,Ozuna
Farruko,1,Ozuna
Cardi B,1,Ozuna
