collab_artist,number of times,main_artist
Jay Park,1,BIG Naughty
JAMIE,1,BIG Naughty
Dvwn,1,BIG Naughty
BANG YEDAM,1,BIG Naughty
B.I,1,BIG Naughty
MARK,1,BIG Naughty
CHANGMO,1,BIG Naughty
MEENOI,1,BIG Naughty
10CM,1,BIG Naughty
LEE SUHYUN,1,BIG Naughty
Sion,1,BIG Naughty
Kim MinSeok,1,BIG Naughty
