collab_artist,number of times,main_artist
Yun Seokcheol,1,Zion.T
AKMU,1,Zion.T
G,1,Zion.T
Gen Hoshino,1,Zion.T
Benny Benack III,1,Zion.T
DRAGON,1,Zion.T
