collab_artist,number of times,main_artist
Justin Bieber,1,SZA
Travis Scott,1,SZA
Phoebe Bridgers,1,SZA
Doja Cat,1,SZA
Kendrick Lamar,1,SZA
Don Toliver,1,SZA
