collab_artist,number of times,main_artist
Crush,1,GroovyRoom
Chillin Homie,1,GroovyRoom
Polodared,1,GroovyRoom
K,1,GroovyRoom
BLAS,1,GroovyRoom
Roh Yun Ha,1,GroovyRoom
Fleeky Bang,1,GroovyRoom
Sik,1,GroovyRoom
lIlBOI,1,GroovyRoom
HUH YUNJIN,1,GroovyRoom
MIRANI,1,GroovyRoom
