collab_artist,number of times,main_artist
Thabza Tee,2,Njelic
Rhythm Tee,1,Njelic
Busi N,1,Njelic
Mthunzi,1,Njelic
Laud,1,Njelic
Da Muziqal Chef,1,Njelic
De Mthuda,1,Njelic
Mkeyz,1,Njelic
Luu Nineleven,1,Njelic
Boohle,1,Njelic
